Energy 5 			# in MeV 
Cross_section 0.445400 		# in barn

Multiplicity proton 0.130600
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 19.2500 	 1.0694e-03	3.4e-04	3.3e-04	3.1e-04	2.7e-04	2.2e-04	1.7e-04	1.3e-04	9.7e-05	5.0e-05	2.6e-05	1.5e-05	9.7e-06	7.4e-06
	 21.0000 	 1.0000e-03	3.3e-04	3.2e-04	3.0e-04	2.6e-04	2.1e-04	1.6e-04	1.2e-04	8.9e-05	4.4e-05	2.2e-05	1.2e-05	7.3e-06	5.5e-06
	 22.7500 	 9.5396e-04	3.3e-04	3.2e-04	2.9e-04	2.5e-04	2.1e-04	1.5e-04	1.1e-04	8.3e-05	3.9e-05	1.9e-05	9.6e-06	5.7e-06	4.2e-06
	 24.5000 	 9.1906e-04	3.3e-04	3.2e-04	2.9e-04	2.4e-04	2.0e-04	1.5e-04	1.1e-04	7.7e-05	3.5e-05	1.6e-05	7.7e-06	4.5e-06	3.2e-06
	 26.2500 	 8.8545e-04	3.3e-04	3.2e-04	2.9e-04	2.4e-04	2.0e-04	1.5e-04	1.1e-04	7.2e-05	3.1e-05	1.4e-05	6.4e-06	3.6e-06	2.5e-06
	 28.0000 	 8.5600e-04	3.4e-04	3.2e-04	2.9e-04	2.4e-04	1.9e-04	1.4e-04	1.0e-04	6.8e-05	2.8e-05	1.2e-05	5.3e-06	2.9e-06	2.0e-06
	 29.7500 	 8.5000e-04	3.4e-04	3.2e-04	2.9e-04	2.4e-04	1.9e-04	1.4e-04	9.8e-05	6.5e-05	2.6e-05	1.0e-05	4.5e-06	2.4e-06	1.6e-06
	 31.5000 	 8.5000e-04	3.6e-04	3.3e-04	3.0e-04	2.5e-04	1.9e-04	1.4e-04	9.7e-05	6.3e-05	2.5e-05	9.4e-06	3.9e-06	2.0e-06	1.3e-06
	 33.2500 	 8.5068e-04	3.7e-04	3.5e-04	3.1e-04	2.6e-04	2.0e-04	1.4e-04	9.6e-05	6.2e-05	2.4e-05	8.6e-06	3.4e-06	1.7e-06	1.1e-06
	 35.0000 	 8.8614e-04	4.0e-04	3.8e-04	3.3e-04	2.8e-04	2.1e-04	1.5e-04	9.7e-05	6.3e-05	2.3e-05	8.0e-06	3.1e-06	1.4e-06	8.9e-07
	 36.7500 	 9.5048e-04	4.3e-04	4.1e-04	3.6e-04	3.0e-04	2.3e-04	1.6e-04	1.0e-04	6.5e-05	2.3e-05	7.6e-06	2.7e-06	1.2e-06	7.4e-07
	 38.5000 	 1.0256e-03	4.9e-04	4.7e-04	4.1e-04	3.3e-04	2.5e-04	1.7e-04	1.1e-04	6.8e-05	2.3e-05	7.1e-06	2.3e-06	9.7e-07	5.6e-07
	 40.2500 	 1.1365e-03	5.8e-04	5.5e-04	4.8e-04	3.8e-04	2.8e-04	1.9e-04	1.2e-04	7.4e-05	2.3e-05	6.6e-06	2.0e-06	7.4e-07	4.1e-07
	 42.0000 	 1.3519e-03	6.9e-04	6.5e-04	5.6e-04	4.5e-04	3.3e-04	2.2e-04	1.4e-04	7.9e-05	2.3e-05	5.9e-06	4.8e-06	2.2e-05	4.1e-05
	 43.7500 	 1.7605e-03	8.4e-04	7.9e-04	6.8e-04	5.4e-04	3.8e-04	2.5e-04	1.5e-04	8.5e-05	2.2e-05	4.9e-06	1.7e-05	1.1e-04	2.0e-04
	 45.5000 	 2.0622e-03	1.0e-03	9.6e-04	8.2e-04	6.4e-04	4.5e-04	2.9e-04	1.6e-04	8.8e-05	2.2e-05	5.1e-06	2.6e-05	1.3e-04	2.5e-04
	 47.2500 	 2.2332e-03	1.2e-03	1.2e-03	1.0e-03	7.5e-04	5.2e-04	3.2e-04	1.8e-04	9.0e-05	2.1e-05	1.2e-05	3.1e-05	6.5e-05	1.1e-04
	 49.0000 	 2.4000e-03	1.5e-03	1.4e-03	1.2e-03	8.8e-04	5.9e-04	3.5e-04	1.9e-04	9.0e-05	2.0e-05	1.7e-05	3.3e-05	1.0e-05	2.9e-08
	 50.7500 	 2.6649e-03	1.8e-03	1.6e-03	1.4e-03	1.0e-03	6.8e-04	3.9e-04	2.0e-04	9.0e-05	1.6e-05	1.0e-05	2.0e-05	3.4e-06	9.2e-09
	 52.5000 	 2.8846e-03	2.1e-03	1.9e-03	1.6e-03	1.2e-03	7.5e-04	4.3e-04	2.1e-04	8.9e-05	1.1e-05	1.2e-06	1.4e-06	1.8e-07	4.5e-10
	 54.2500 	 2.8897e-03	2.5e-03	2.3e-03	1.9e-03	1.2e-03	7.5e-04	4.0e-04	1.8e-04	7.2e-05	5.9e-06	1.9e-07	2.7e-09	1.6e-12	0.0e+00
	 56.0000 	 2.8427e-03	3.0e-03	2.7e-03	2.1e-03	1.3e-03	6.9e-04	3.0e-04	1.0e-04	2.7e-05	1.1e-06	2.6e-08	3.6e-10	2.1e-13	0.0e+00
	 57.7500 	 2.5480e-03	2.9e-03	2.6e-03	1.9e-03	1.2e-03	5.6e-04	1.9e-04	4.9e-05	8.3e-06	2.7e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 59.5000 	 1.0640e-03	1.4e-03	1.2e-03	8.6e-04	4.7e-04	1.9e-04	5.8e-05	1.3e-05	2.0e-06	5.8e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 61.2500 	 1.6292e-04	3.8e-04	3.1e-04	1.6e-04	5.2e-05	7.6e-06	3.4e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 63.0000 	 2.4569e-05	6.2e-05	5.0e-05	2.5e-05	7.7e-06	1.1e-06	4.7e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 64.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 66.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 68.2500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 70.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.268300
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.7500 	 2.6174e-03	2.9e-06	3.2e-06	4.0e-06	6.1e-06	9.9e-06	1.6e-05	2.7e-05	4.9e-05	1.3e-04	2.9e-04	4.4e-04	5.7e-04	6.4e-04
	 3.5000 	 1.0770e-02	7.9e-05	8.6e-05	9.9e-05	1.3e-04	1.9e-04	2.8e-04	4.1e-04	5.7e-04	9.8e-04	1.4e-03	1.5e-03	1.6e-03	1.5e-03
	 5.2500 	 1.8468e-02	7.0e-04	7.0e-04	7.8e-04	8.8e-04	1.1e-03	1.3e-03	1.5e-03	1.6e-03	1.7e-03	1.5e-03	1.5e-03	1.4e-03	1.3e-03
	 7.0000 	 1.9025e-02	2.1e-03	2.1e-03	2.1e-03	2.1e-03	2.1e-03	2.0e-03	1.9e-03	1.8e-03	1.6e-03	1.2e-03	9.8e-04	8.0e-04	7.2e-04
	 8.7500 	 1.4638e-02	2.6e-03	2.6e-03	2.5e-03	2.4e-03	2.2e-03	2.0e-03	1.7e-03	1.4e-03	9.6e-04	6.6e-04	4.9e-04	4.0e-04	3.6e-04
	 10.5000 	 8.7379e-03	2.4e-03	2.3e-03	2.1e-03	1.8e-03	1.6e-03	1.3e-03	1.0e-03	8.2e-04	5.0e-04	3.3e-04	2.4e-04	1.9e-04	1.7e-04
	 12.2500 	 5.2778e-03	1.5e-03	1.5e-03	1.3e-03	1.2e-03	9.3e-04	7.7e-04	5.9e-04	4.5e-04	2.6e-04	1.6e-04	1.2e-04	9.0e-05	8.1e-05
	 14.0000 	 2.9000e-03	9.5e-04	9.2e-04	8.3e-04	7.1e-04	5.7e-04	4.4e-04	3.3e-04	2.4e-04	1.3e-04	8.1e-05	5.7e-05	4.5e-05	3.9e-05
	 15.7500 	 1.7001e-03	6.0e-04	5.7e-04	5.2e-04	4.3e-04	3.4e-04	2.7e-04	2.0e-04	1.4e-04	7.5e-05	4.5e-05	3.1e-05	2.4e-05	2.1e-05
	 17.5000 	 1.0731e-03	3.8e-04	3.7e-04	3.3e-04	2.8e-04	2.1e-04	1.7e-04	1.2e-04	8.9e-05	4.7e-05	2.8e-05	1.8e-05	1.4e-05	1.2e-05
	 19.2500 	 7.2396e-04	2.5e-04	2.4e-04	2.1e-04	1.8e-04	1.4e-04	1.1e-04	8.2e-05	6.0e-05	3.2e-05	1.8e-05	1.1e-05	8.2e-06	6.9e-06
	 21.0000 	 5.3000e-04	1.8e-04	1.7e-04	1.5e-04	1.3e-04	1.0e-04	8.1e-05	6.0e-05	4.4e-05	2.3e-05	1.3e-05	7.4e-06	5.0e-06	4.0e-06
	 22.7500 	 4.3460e-04	1.4e-04	1.4e-04	1.2e-04	1.1e-04	8.6e-05	6.9e-05	5.2e-05	3.8e-05	1.9e-05	9.9e-06	5.3e-06	3.4e-06	2.6e-06
	 24.5000 	 3.7818e-04	1.2e-04	1.2e-04	1.1e-04	9.5e-05	7.8e-05	6.2e-05	4.7e-05	3.4e-05	1.7e-05	7.9e-06	3.9e-06	2.3e-06	1.7e-06
	 26.2500 	 3.5719e-04	1.2e-04	1.2e-04	1.1e-04	9.3e-05	7.6e-05	5.9e-05	4.4e-05	3.1e-05	1.5e-05	6.4e-06	2.9e-06	1.6e-06	1.1e-06
	 28.0000 	 3.4569e-04	1.2e-04	1.2e-04	1.1e-04	9.3e-05	7.5e-05	5.8e-05	4.2e-05	2.9e-05	1.3e-05	5.2e-06	2.1e-06	1.1e-06	7.1e-07
	 29.7500 	 3.3575e-04	1.2e-04	1.2e-04	1.1e-04	9.3e-05	7.5e-05	5.7e-05	4.0e-05	2.7e-05	1.1e-05	4.2e-06	1.6e-06	7.3e-07	4.6e-07
	 31.5000 	 3.2715e-04	1.2e-04	1.3e-04	1.2e-04	9.5e-05	7.6e-05	5.6e-05	3.9e-05	2.6e-05	9.7e-06	3.3e-06	1.1e-06	4.7e-07	2.8e-07
	 33.2500 	 3.1876e-04	1.3e-04	1.3e-04	1.2e-04	9.7e-05	7.6e-05	5.5e-05	3.8e-05	2.4e-05	8.2e-06	2.5e-06	7.7e-07	3.0e-07	1.7e-07
	 35.0000 	 3.1050e-04	1.4e-04	1.4e-04	1.2e-04	9.9e-05	7.6e-05	5.3e-05	3.5e-05	2.2e-05	6.7e-06	1.8e-06	5.0e-07	1.8e-07	9.4e-08
	 36.7500 	 3.0147e-04	1.5e-04	1.4e-04	1.2e-04	1.0e-04	7.5e-05	5.1e-05	3.2e-05	1.9e-05	5.4e-06	1.3e-06	3.1e-07	9.9e-08	4.8e-08
	 38.5000 	 2.8963e-04	1.6e-04	1.4e-04	1.2e-04	1.0e-04	7.4e-05	4.9e-05	3.0e-05	1.7e-05	4.2e-06	8.7e-07	1.9e-07	5.3e-08	2.4e-08
	 40.2500 	 2.7580e-04	1.6e-04	1.5e-04	1.3e-04	1.0e-04	7.1e-05	4.6e-05	2.7e-05	1.4e-05	3.2e-06	5.8e-07	1.1e-07	2.4e-08	9.5e-09
	 42.0000 	 2.6270e-04	1.6e-04	1.5e-04	1.3e-04	1.0e-04	6.8e-05	4.3e-05	2.4e-05	1.2e-05	2.4e-06	3.7e-07	5.9e-08	9.2e-08	2.6e-07
	 43.7500 	 2.5001e-04	1.6e-04	1.5e-04	1.3e-04	9.7e-05	6.5e-05	3.9e-05	2.1e-05	9.9e-06	1.7e-06	2.2e-07	2.6e-08	3.7e-07	1.2e-06
	 45.5000 	 2.3555e-04	1.6e-04	1.5e-04	1.3e-04	9.4e-05	6.1e-05	3.5e-05	1.8e-05	8.1e-06	1.2e-06	1.3e-07	2.7e-08	4.8e-07	1.5e-06
	 47.2500 	 2.1812e-04	1.6e-04	1.5e-04	1.3e-04	9.0e-05	5.7e-05	3.1e-05	1.5e-05	6.3e-06	7.7e-07	9.7e-08	1.6e-07	4.3e-07	6.9e-07
	 49.0000 	 2.0000e-04	1.6e-04	1.5e-04	1.2e-04	8.5e-05	5.2e-05	2.7e-05	1.2e-05	4.8e-06	4.9e-07	6.9e-08	2.5e-07	3.6e-07	4.9e-08
	 50.7500 	 1.8250e-04	1.6e-04	1.5e-04	1.2e-04	7.9e-05	4.7e-05	2.3e-05	9.6e-06	3.5e-06	3.1e-07	4.2e-08	1.5e-07	1.9e-07	1.6e-08
	 52.5000 	 1.6500e-04	1.5e-04	1.4e-04	1.1e-04	7.3e-05	4.1e-05	1.9e-05	7.4e-06	2.4e-06	1.8e-07	2.2e-08	1.1e-08	1.3e-08	8.1e-10
	 54.2500 	 1.4763e-04	1.5e-04	1.3e-04	1.0e-04	6.5e-05	3.5e-05	1.5e-05	5.6e-06	1.7e-06	9.4e-08	1.0e-08	6.2e-11	2.0e-12	2.9e-13
	 56.0000 	 1.3027e-04	1.4e-04	1.3e-04	9.3e-05	5.7e-05	2.9e-05	1.2e-05	4.1e-06	1.1e-06	3.5e-08	1.7e-09	9.6e-12	2.6e-13	3.8e-14
	 57.7500 	 1.1211e-04	1.3e-04	1.2e-04	8.3e-05	4.9e-05	2.4e-05	8.7e-06	2.7e-06	6.3e-07	1.3e-08	7.9e-11	7.9e-13	1.1e-15	0.0e+00
	 59.5000 	 9.3221e-05	1.1e-04	1.0e-04	7.3e-05	4.1e-05	1.8e-05	6.0e-06	1.5e-06	2.8e-07	4.0e-09	1.7e-11	1.7e-13	2.4e-16	0.0e+00
	 61.2500 	 7.2908e-05	9.7e-05	8.8e-05	6.1e-05	3.3e-05	1.3e-05	3.7e-06	6.9e-07	1.1e-07	7.6e-10	8.8e-14	0.0e+00	0.0e+00	0.0e+00
	 63.0000 	 4.7794e-05	7.3e-05	6.4e-05	4.2e-05	2.1e-05	7.5e-06	1.7e-06	2.9e-07	3.6e-08	2.2e-10	2.5e-14	0.0e+00	0.0e+00	0.0e+00
	 64.7500 	 2.6058e-05	4.7e-05	4.0e-05	2.4e-05	1.1e-05	3.1e-06	4.2e-07	7.5e-08	2.5e-09	3.6e-12	3.9e-16	0.0e+00	0.0e+00	0.0e+00
	 66.5000 	 1.3483e-05	2.7e-05	2.3e-05	1.3e-05	5.2e-06	1.3e-06	1.5e-07	2.7e-08	6.7e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 68.2500 	 4.7729e-06	1.1e-05	9.3e-06	4.9e-06	1.5e-06	1.6e-07	1.6e-08	2.6e-09	6.1e-11	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 70.0000 	 1.4452e-06	3.7e-06	3.1e-06	1.6e-06	3.8e-07	1.0e-08	6.0e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.028600

#################################################################################################################################################

Energy 75 			# in MeV 
Cross_section 0.578800 		# in barn

Multiplicity proton 1.818000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.8750 	 6.1910e-02	4.3e-03	4.3e-03	4.4e-03	4.4e-03	4.5e-03	4.7e-03	4.7e-03	4.8e-03	5.0e-03	5.1e-03	5.1e-03	5.1e-03	5.2e-03
	 3.7500 	 9.4352e-02	9.9e-03	9.9e-03	9.9e-03	9.7e-03	9.4e-03	9.0e-03	8.5e-03	8.1e-03	7.3e-03	6.6e-03	6.1e-03	5.8e-03	5.7e-03
	 5.6250 	 7.2634e-02	8.9e-03	8.9e-03	8.7e-03	8.3e-03	7.9e-03	7.4e-03	6.8e-03	6.3e-03	5.5e-03	4.8e-03	4.4e-03	4.2e-03	4.1e-03
	 7.5000 	 4.9791e-02	6.9e-03	6.7e-03	6.5e-03	6.2e-03	5.8e-03	5.3e-03	4.8e-03	4.4e-03	3.7e-03	3.1e-03	2.8e-03	2.6e-03	2.6e-03
	 9.3750 	 3.3943e-02	5.1e-03	5.0e-03	4.8e-03	4.5e-03	4.2e-03	3.8e-03	3.5e-03	3.0e-03	2.5e-03	2.1e-03	1.8e-03	1.6e-03	1.6e-03
	 11.2500 	 2.3914e-02	3.9e-03	3.8e-03	3.7e-03	3.4e-03	3.1e-03	2.8e-03	2.5e-03	2.2e-03	1.6e-03	1.3e-03	1.1e-03	1.0e-03	9.9e-04
	 13.1250 	 1.7190e-02	3.0e-03	3.0e-03	2.9e-03	2.7e-03	2.4e-03	2.1e-03	1.8e-03	1.6e-03	1.1e-03	8.8e-04	7.3e-04	6.6e-04	6.1e-04
	 15.0000 	 1.3318e-02	2.5e-03	2.5e-03	2.4e-03	2.1e-03	1.9e-03	1.7e-03	1.4e-03	1.2e-03	8.7e-04	6.5e-04	5.1e-04	4.4e-04	4.1e-04
	 16.8750 	 1.1113e-02	2.2e-03	2.1e-03	2.0e-03	1.8e-03	1.6e-03	1.4e-03	1.2e-03	1.0e-03	7.0e-04	5.0e-04	3.8e-04	3.2e-04	2.9e-04
	 18.7500 	 9.6060e-03	2.0e-03	1.9e-03	1.8e-03	1.7e-03	1.5e-03	1.3e-03	1.1e-03	8.9e-04	6.0e-04	4.0e-04	2.9e-04	2.4e-04	2.0e-04
	 20.6250 	 8.5472e-03	1.9e-03	1.8e-03	1.7e-03	1.6e-03	1.4e-03	1.2e-03	9.9e-04	8.0e-04	5.2e-04	3.3e-04	2.3e-04	1.8e-04	1.5e-04
	 22.5000 	 7.9306e-03	1.9e-03	1.8e-03	1.7e-03	1.5e-03	1.3e-03	1.1e-03	9.4e-04	7.5e-04	4.7e-04	2.8e-04	1.9e-04	1.4e-04	1.1e-04
	 24.3750 	 7.5100e-03	1.9e-03	1.8e-03	1.7e-03	1.5e-03	1.3e-03	1.1e-03	9.0e-04	7.1e-04	4.2e-04	2.5e-04	1.6e-04	1.1e-04	9.1e-05
	 26.2500 	 7.2154e-03	1.9e-03	1.8e-03	1.7e-03	1.5e-03	1.3e-03	1.1e-03	8.7e-04	6.8e-04	3.9e-04	2.2e-04	1.3e-04	8.8e-05	7.2e-05
	 28.1250 	 6.9957e-03	2.0e-03	1.9e-03	1.8e-03	1.6e-03	1.3e-03	1.1e-03	8.5e-04	6.5e-04	3.6e-04	1.9e-04	1.1e-04	7.4e-05	5.8e-05
	 30.0000 	 6.7911e-03	2.0e-03	1.9e-03	1.8e-03	1.6e-03	1.3e-03	1.1e-03	8.3e-04	6.3e-04	3.3e-04	1.7e-04	9.2e-05	6.1e-05	4.6e-05
	 31.8750 	 6.6017e-03	2.1e-03	2.0e-03	1.9e-03	1.6e-03	1.3e-03	1.0e-03	8.0e-04	6.0e-04	3.1e-04	1.5e-04	7.9e-05	5.0e-05	3.7e-05
	 33.7500 	 6.4367e-03	2.1e-03	2.0e-03	1.9e-03	1.6e-03	1.3e-03	1.0e-03	7.8e-04	5.7e-04	2.8e-04	1.3e-04	6.7e-05	4.1e-05	2.9e-05
	 35.6250 	 6.2909e-03	2.2e-03	2.1e-03	2.0e-03	1.7e-03	1.3e-03	1.0e-03	7.6e-04	5.4e-04	2.6e-04	1.1e-04	5.6e-05	3.3e-05	2.3e-05
	 37.5000 	 6.1703e-03	2.2e-03	2.1e-03	2.0e-03	1.7e-03	1.3e-03	1.0e-03	7.5e-04	5.1e-04	2.3e-04	9.6e-05	4.7e-05	2.6e-05	1.8e-05
	 39.3750 	 6.0678e-03	2.3e-03	2.2e-03	2.1e-03	1.7e-03	1.4e-03	1.0e-03	7.3e-04	4.9e-04	2.1e-04	8.4e-05	3.8e-05	2.0e-05	1.4e-05
	 41.2500 	 5.9919e-03	2.4e-03	2.3e-03	2.1e-03	1.7e-03	1.4e-03	1.0e-03	7.1e-04	4.7e-04	1.9e-04	7.3e-05	3.1e-05	1.5e-05	1.1e-05
	 43.1250 	 5.9430e-03	2.5e-03	2.4e-03	2.1e-03	1.7e-03	1.4e-03	1.0e-03	6.8e-04	4.4e-04	1.7e-04	6.2e-05	2.4e-05	1.2e-05	7.9e-06
	 45.0000 	 5.9000e-03	2.6e-03	2.5e-03	2.2e-03	1.8e-03	1.4e-03	9.9e-04	6.6e-04	4.2e-04	1.5e-04	5.2e-05	1.9e-05	9.1e-06	5.7e-06
	 46.8750 	 5.8570e-03	2.7e-03	2.6e-03	2.3e-03	1.8e-03	1.4e-03	9.8e-04	6.4e-04	4.0e-04	1.3e-04	4.3e-05	1.5e-05	6.7e-06	4.1e-06
	 48.7500 	 5.8081e-03	2.9e-03	2.8e-03	2.4e-03	1.9e-03	1.4e-03	9.6e-04	6.1e-04	3.7e-04	1.1e-04	3.5e-05	1.1e-05	4.8e-06	2.8e-06
	 50.6250 	 5.7322e-03	3.0e-03	2.9e-03	2.5e-03	2.0e-03	1.4e-03	9.4e-04	5.9e-04	3.4e-04	9.8e-05	2.8e-05	8.4e-06	3.4e-06	1.9e-06
	 52.5000 	 5.6297e-03	3.2e-03	3.0e-03	2.6e-03	2.0e-03	1.4e-03	9.2e-04	5.6e-04	3.1e-04	8.5e-05	2.2e-05	5.9e-06	2.2e-06	1.2e-06
	 54.3750 	 5.5116e-03	3.3e-03	3.1e-03	2.6e-03	2.0e-03	1.4e-03	8.8e-04	5.2e-04	2.8e-04	7.0e-05	1.6e-05	3.9e-06	1.4e-06	7.3e-07
	 56.2500 	 5.3672e-03	3.4e-03	3.2e-03	2.7e-03	2.0e-03	1.3e-03	8.4e-04	4.7e-04	2.4e-04	5.5e-05	1.1e-05	2.4e-06	7.4e-07	3.6e-07
	 58.1250 	 5.1892e-03	3.4e-03	3.2e-03	2.7e-03	2.0e-03	1.3e-03	7.8e-04	4.2e-04	2.1e-04	4.2e-05	7.6e-06	4.7e-06	1.5e-05	3.1e-05
	 60.0000 	 4.9598e-03	3.4e-03	3.1e-03	2.6e-03	1.9e-03	1.2e-03	7.1e-04	3.6e-04	1.7e-04	3.1e-05	4.5e-06	1.3e-05	6.5e-05	1.4e-04
	 61.8750 	 4.6053e-03	3.4e-03	3.0e-03	2.5e-03	1.7e-03	1.2e-03	6.2e-04	3.0e-04	1.3e-04	2.2e-05	4.3e-06	1.5e-05	6.9e-05	1.4e-04
	 63.7500 	 4.0153e-03	3.1e-03	2.9e-03	2.4e-03	1.6e-03	9.9e-04	5.2e-04	2.4e-04	1.0e-04	1.6e-05	6.5e-06	1.5e-05	2.4e-05	3.7e-05
	 65.6250 	 3.4069e-03	2.8e-03	2.6e-03	2.1e-03	1.4e-03	8.2e-04	4.2e-04	1.8e-04	7.3e-05	1.0e-05	6.8e-06	1.3e-05	4.3e-06	3.6e-09
	 67.5000 	 2.8223e-03	2.5e-03	2.3e-03	1.9e-03	1.2e-03	6.6e-04	3.2e-04	1.3e-04	4.5e-05	4.2e-06	2.4e-06	4.3e-06	9.1e-07	7.2e-10
	 69.3750 	 2.1475e-03	2.1e-03	1.9e-03	1.5e-03	9.3e-04	4.9e-04	2.2e-04	8.2e-05	2.4e-05	1.3e-06	3.9e-08	1.9e-10	0.0e+00	0.0e+00
	 71.2500 	 1.2095e-03	1.4e-03	1.2e-03	9.2e-04	5.2e-04	2.5e-04	9.8e-05	3.1e-05	7.8e-06	3.3e-07	9.3e-09	4.4e-11	0.0e+00	0.0e+00
	 73.1250 	 4.7972e-04	6.8e-04	6.0e-04	4.0e-04	2.1e-04	8.4e-05	2.4e-05	4.2e-06	3.5e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 75.0000 	 7.8615e-05	1.2e-04	1.1e-04	6.7e-05	3.4e-05	1.3e-05	3.5e-06	5.7e-07	4.6e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.172400
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.8750 	 1.4782e-03	5.3e-05	5.4e-05	5.6e-05	6.1e-05	6.6e-05	7.5e-05	8.3e-05	9.3e-05	1.1e-04	1.4e-04	1.6e-04	1.7e-04	1.8e-04
	 3.7500 	 3.5488e-03	3.0e-04	3.0e-04	2.9e-04	2.9e-04	2.9e-04	2.9e-04	2.9e-04	2.8e-04	2.8e-04	2.7e-04	2.6e-04	2.6e-04	2.6e-04
	 5.6250 	 3.6000e-03	5.5e-04	5.4e-04	5.2e-04	4.8e-04	4.4e-04	4.0e-04	3.6e-04	3.2e-04	2.6e-04	2.2e-04	2.1e-04	2.0e-04	1.9e-04
	 7.5000 	 3.1078e-03	5.6e-04	5.5e-04	5.2e-04	4.8e-04	4.3e-04	3.7e-04	3.2e-04	2.8e-04	2.0e-04	1.6e-04	1.4e-04	1.3e-04	1.1e-04
	 9.3750 	 2.4015e-03	5.2e-04	5.1e-04	4.7e-04	4.3e-04	3.7e-04	3.2e-04	2.6e-04	2.2e-04	1.4e-04	1.1e-04	8.5e-05	7.5e-05	7.0e-05
	 11.2500 	 1.8619e-03	4.6e-04	4.5e-04	4.1e-04	3.7e-04	3.2e-04	2.6e-04	2.1e-04	1.7e-04	1.1e-04	7.3e-05	5.4e-05	4.6e-05	4.2e-05
	 13.1250 	 1.5079e-03	4.0e-04	3.9e-04	3.7e-04	3.2e-04	2.8e-04	2.2e-04	1.8e-04	1.4e-04	8.4e-05	5.3e-05	3.6e-05	2.9e-05	2.6e-05
	 15.0000 	 1.3201e-03	3.6e-04	3.5e-04	3.3e-04	2.9e-04	2.4e-04	2.0e-04	1.6e-04	1.2e-04	6.9e-05	4.0e-05	2.6e-05	2.0e-05	1.7e-05
	 16.8750 	 1.2078e-03	3.4e-04	3.3e-04	3.0e-04	2.7e-04	2.2e-04	1.8e-04	1.4e-04	1.0e-04	5.8e-05	3.2e-05	1.9e-05	1.4e-05	1.1e-05
	 18.7500 	 1.0846e-03	3.2e-04	3.1e-04	2.9e-04	2.5e-04	2.1e-04	1.6e-04	1.3e-04	9.2e-05	5.0e-05	2.7e-05	1.5e-05	1.0e-05	8.0e-06
