Energy 4 			# in MeV 
Cross_section 0.000017 		# in barn

Multiplicity proton 0.000000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 45.5000 	 1.7000e-02	7.3e-03	7.0e-03	6.3e-03	5.1e-03	3.9e-03	2.8e-03	1.9e-03	1.2e-03	4.7e-04	1.8e-04	7.8e-05	4.2e-05	2.9e-05
	 47.2500 	 1.7000e-02	7.7e-03	7.4e-03	6.6e-03	5.3e-03	4.0e-03	2.8e-03	1.8e-03	1.1e-03	4.2e-04	1.5e-04	6.4e-05	3.3e-05	2.2e-05
	 49.0000 	 1.7000e-02	8.1e-03	7.8e-03	6.8e-03	5.4e-03	4.0e-03	2.7e-03	1.8e-03	1.1e-03	3.8e-04	1.3e-04	5.1e-05	2.5e-05	1.6e-05
	 50.7500 	 1.6593e-02	8.5e-03	8.1e-03	7.0e-03	5.5e-03	4.0e-03	2.6e-03	1.7e-03	1.0e-03	3.4e-04	1.1e-04	4.0e-05	1.9e-05	1.2e-05
	 52.5000 	 1.6043e-02	8.9e-03	8.5e-03	7.2e-03	5.7e-03	4.0e-03	2.6e-03	1.6e-03	9.4e-04	2.9e-04	8.8e-05	3.1e-05	1.4e-05	8.7e-06
	 54.2500 	 1.6232e-02	9.3e-03	9.0e-03	7.6e-03	5.9e-03	4.0e-03	2.6e-03	1.6e-03	8.8e-04	2.5e-04	7.2e-05	2.4e-05	1.1e-05	6.3e-06
	 56.0000 	 1.6844e-02	9.7e-03	9.6e-03	8.0e-03	6.1e-03	4.2e-03	2.6e-03	1.5e-03	8.2e-04	2.2e-04	5.9e-05	1.8e-05	7.6e-06	4.4e-06
	 57.7500 	 1.6908e-02	1.0e-02	9.9e-03	8.3e-03	6.2e-03	4.2e-03	2.6e-03	1.5e-03	7.6e-04	1.9e-04	4.7e-05	1.3e-05	5.3e-06	3.0e-06
	 59.5000 	 1.6316e-02	1.1e-02	9.9e-03	8.4e-03	6.2e-03	4.1e-03	2.4e-03	1.3e-03	6.7e-04	1.5e-04	3.6e-05	8.6e-06	3.3e-06	1.8e-06
	 61.2500 	 1.6000e-02	1.1e-02	1.0e-02	8.5e-03	6.2e-03	4.0e-03	2.3e-03	1.2e-03	5.9e-04	1.3e-04	2.7e-05	7.1e-06	3.2e-06	3.1e-06
	 63.0000 	 1.6000e-02	1.2e-02	1.1e-02	9.0e-03	6.3e-03	4.0e-03	2.2e-03	1.1e-03	5.3e-04	1.1e-04	2.1e-05	1.2e-05	3.4e-05	7.6e-05
	 64.7500 	 1.6000e-02	1.3e-02	1.2e-02	9.3e-03	6.4e-03	3.9e-03	2.1e-03	1.0e-03	4.7e-04	8.5e-05	1.7e-05	1.9e-05	6.5e-05	1.5e-04
	 66.5000 	 1.4278e-02	1.2e-02	1.1e-02	8.4e-03	5.7e-03	3.4e-03	1.8e-03	8.1e-04	3.6e-04	5.9e-05	1.3e-05	2.1e-05	6.6e-05	1.5e-04
	 68.2500 	 9.8777e-03	8.6e-03	7.9e-03	6.1e-03	4.0e-03	2.4e-03	1.1e-03	5.1e-04	2.1e-04	3.1e-05	9.5e-06	2.2e-05	6.4e-05	1.3e-04
	 70.0000 	 4.9031e-03	4.5e-03	4.1e-03	3.2e-03	2.0e-03	1.2e-03	5.3e-04	2.3e-04	9.1e-05	1.2e-05	4.8e-06	1.6e-05	4.6e-05	8.3e-05

Multiplicity deuteron 0.050220
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.7500 	 1.1680e-08	8.5e-10	8.5e-10	8.5e-10	8.4e-10	8.4e-10	8.4e-10	8.4e-10	8.5e-10	8.9e-10	9.4e-10	1.0e-09	1.1e-09	1.2e-09
	 3.5000 	 7.0972e-07	5.3e-08	5.3e-08	5.3e-08	5.2e-08	5.2e-08	5.2e-08	5.2e-08	5.2e-08	5.4e-08	5.7e-08	6.2e-08	6.5e-08	7.1e-08
	 5.2500 	 7.9599e-06	6.4e-07	6.4e-07	6.4e-07	6.4e-07	6.4e-07	6.4e-07	6.4e-07	6.0e-07	6.1e-07	6.2e-07	6.7e-07	6.8e-07	7.3e-07
	 7.0000 	 6.4014e-05	6.9e-06	6.6e-06	6.6e-06	6.6e-06	6.3e-06	6.0e-06	5.7e-06	5.4e-06	5.2e-06	4.5e-06	4.5e-06	4.4e-06	4.5e-06
	 8.7500 	 2.4795e-04	3.2e-05	3.1e-05	3.1e-05	3.0e-05	2.8e-05	2.6e-05	2.4e-05	2.2e-05	1.9e-05	1.6e-05	1.4e-05	1.3e-05	1.2e-05
	 10.5000 	 5.1863e-04	7.9e-05	7.9e-05	7.5e-05	7.3e-05	6.7e-05	6.0e-05	5.4e-05	4.8e-05	3.8e-05	2.9e-05	2.3e-05	2.0e-05	1.8e-05
	 12.2500 	 7.2328e-04	1.3e-04	1.3e-04	1.2e-04	1.1e-04	1.0e-04	9.0e-05	8.0e-05	6.9e-05	5.0e-05	3.7e-05	2.8e-05	2.3e-05	2.1e-05
	 14.0000 	 8.5000e-04	1.6e-04	1.6e-04	1.5e-04	1.4e-04	1.2e-04	1.1e-04	9.5e-05	8.1e-05	5.7e-05	4.0e-05	2.9e-05	2.3e-05	2.0e-05
	 15.7500 	 9.0489e-04	1.8e-04	1.8e-04	1.7e-04	1.6e-04	1.4e-04	1.2e-04	1.0e-04	8.7e-05	5.9e-05	4.0e-05	2.8e-05	2.2e-05	1.9e-05
	 17.5000 	 9.3839e-04	1.9e-04	2.0e-04	1.8e-04	1.7e-04	1.5e-04	1.3e-04	1.1e-04	9.0e-05	5.9e-05	3.9e-05	2.7e-05	2.1e-05	1.8e-05
	 19.2500 	 9.6317e-04	2.1e-04	2.1e-04	2.0e-04	1.8e-04	1.6e-04	1.4e-04	1.2e-04	9.2e-05	5.8e-05	3.7e-05	2.5e-05	1.9e-05	1.6e-05
	 21.0000 	 9.8000e-04	2.3e-04	2.3e-04	2.1e-04	1.9e-04	1.7e-04	1.4e-04	1.2e-04	9.3e-05	5.7e-05	3.5e-05	2.3e-05	1.7e-05	1.4e-05
	 22.7500 	 9.8850e-04	2.5e-04	2.5e-04	2.3e-04	2.0e-04	1.8e-04	1.5e-04	1.2e-04	9.4e-05	5.6e-05	3.3e-05	2.1e-05	1.5e-05	1.3e-05
	 24.5000 	 9.9634e-04	2.7e-04	2.6e-04	2.4e-04	2.2e-04	1.9e-04	1.6e-04	1.2e-04	9.6e-05	5.5e-05	3.1e-05	1.9e-05	1.3e-05	1.1e-05
	 26.2500 	 1.0214e-03	2.9e-04	2.8e-04	2.6e-04	2.3e-04	2.0e-04	1.6e-04	1.2e-04	9.7e-05	5.4e-05	3.0e-05	1.8e-05	1.2e-05	1.0e-05
	 28.0000 	 1.0719e-03	3.2e-04	3.1e-04	2.9e-04	2.5e-04	2.1e-04	1.7e-04	1.3e-04	9.8e-05	5.3e-05	2.8e-05	1.6e-05	1.1e-05	8.5e-06
	 29.7500 	 1.1187e-03	3.4e-04	3.3e-04	3.1e-04	2.7e-04	2.3e-04	1.7e-04	1.3e-04	9.9e-05	5.1e-05	2.6e-05	1.4e-05	9.5e-06	7.3e-06
	 31.5000 	 1.1625e-03	3.8e-04	3.7e-04	3.4e-04	2.9e-04	2.4e-04	1.8e-04	1.4e-04	1.0e-04	5.0e-05	2.4e-05	1.3e-05	8.3e-06	6.3e-06
	 33.2500 	 1.2061e-03	4.2e-04	4.1e-04	3.6e-04	3.1e-04	2.5e-04	1.9e-04	1.4e-04	1.0e-04	4.9e-05	2.3e-05	1.2e-05	7.3e-06	5.4e-06
	 35.0000 	 1.2458e-03	4.6e-04	4.4e-04	4.0e-04	3.4e-04	2.7e-04	2.0e-04	1.5e-04	1.0e-04	4.7e-05	2.1e-05	1.1e-05	6.3e-06	4.6e-06
	 36.7500 	 1.2919e-03	5.0e-04	4.8e-04	4.3e-04	3.7e-04	2.9e-04	2.1e-04	1.5e-04	1.0e-04	4.5e-05	1.9e-05	9.4e-06	5.4e-06	3.9e-06
	 38.5000 	 1.3652e-03	5.5e-04	5.3e-04	4.7e-04	4.0e-04	3.1e-04	2.2e-04	1.5e-04	1.0e-04	4.4e-05	1.8e-05	8.2e-06	4.6e-06	3.2e-06
	 40.2500 	 1.4606e-03	6.1e-04	5.9e-04	5.2e-04	4.3e-04	3.3e-04	2.3e-04	1.6e-04	1.1e-04	4.2e-05	1.7e-05	7.1e-06	3.9e-06	2.6e-06
	 42.0000 	 1.5481e-03	6.8e-04	6.6e-04	5.7e-04	4.7e-04	3.6e-04	2.5e-04	1.6e-04	1.1e-04	4.0e-05	1.5e-05	6.2e-06	3.2e-06	2.1e-06
	 43.7500 	 1.6316e-03	7.6e-04	7.3e-04	6.4e-04	5.2e-04	3.9e-04	2.7e-04	1.7e-04	1.1e-04	3.8e-05	1.3e-05	5.3e-06	2.7e-06	1.7e-06
	 45.5000 	 1.7312e-03	8.6e-04	8.2e-04	7.1e-04	5.7e-04	4.2e-04	2.8e-04	1.8e-04	1.1e-04	3.7e-05	1.2e-05	4.5e-06	2.2e-06	1.4e-06
	 47.2500 	 1.8564e-03	9.7e-04	9.6e-04	8.0e-04	6.3e-04	4.5e-04	3.0e-04	1.9e-04	1.1e-04	3.5e-05	1.1e-05	3.8e-06	1.8e-06	1.1e-06
	 49.0000 	 2.0000e-03	1.1e-03	1.1e-03	9.0e-04	7.0e-04	4.9e-04	3.2e-04	1.9e-04	1.1e-04	3.3e-05	9.5e-06	3.2e-06	1.4e-06	8.5e-07
	 50.7500 	 2.1671e-03	1.3e-03	1.2e-03	1.0e-03	7.7e-04	5.4e-04	3.4e-04	2.0e-04	1.1e-04	3.1e-05	8.3e-06	2.6e-06	1.1e-06	6.5e-07
	 52.5000 	 2.3492e-03	1.4e-03	1.4e-03	1.2e-03	8.6e-04	5.9e-04	3.6e-04	2.1e-04	1.1e-04	2.8e-05	7.1e-06	2.0e-06	8.3e-07	4.8e-07
	 54.2500 	 2.5220e-03	1.6e-03	1.5e-03	1.3e-03	9.5e-04	6.3e-04	3.8e-04	2.1e-04	1.1e-04	2.5e-05	5.8e-06	1.6e-06	6.0e-07	3.4e-07
	 56.0000 	 2.6937e-03	1.9e-03	1.7e-03	1.4e-03	1.0e-03	6.7e-04	3.9e-04	2.1e-04	1.0e-04	2.3e-05	4.6e-06	1.2e-06	4.0e-07	2.1e-07
	 57.7500 	 2.9012e-03	2.1e-03	1.9e-03	1.6e-03	1.1e-03	7.1e-04	4.0e-04	2.1e-04	9.8e-05	2.0e-05	4.5e-06	3.2e-06	8.9e-06	2.0e-05
	 59.5000 	 3.1809e-03	2.4e-03	2.2e-03	1.7e-03	1.3e-03	7.5e-04	4.1e-04	2.1e-04	9.4e-05	1.8e-05	5.5e-06	1.7e-05	6.4e-05	1.4e-04
	 61.2500 	 3.2879e-03	2.5e-03	2.3e-03	1.8e-03	1.3e-03	7.7e-04	4.1e-04	2.0e-04	8.6e-05	1.4e-05	6.0e-06	2.4e-05	9.2e-05	2.1e-04
	 63.0000 	 2.6878e-03	2.1e-03	2.0e-03	1.5e-03	1.1e-03	6.2e-04	3.1e-04	1.4e-04	5.9e-05	8.9e-06	5.2e-06	1.9e-05	6.5e-05	1.3e-04
	 64.7500 	 1.7236e-03	1.5e-03	1.4e-03	1.1e-03	6.9e-04	3.8e-04	1.8e-04	7.4e-05	2.8e-05	3.7e-06	3.7e-06	1.2e-05	2.8e-05	4.3e-05
	 66.5000 	 6.2165e-04	5.7e-04	5.3e-04	4.1e-04	2.5e-04	1.3e-04	5.8e-05	2.4e-05	8.5e-06	1.1e-06	1.4e-06	4.2e-06	8.4e-06	1.1e-05
	 68.2500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 70.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.013810
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 3.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 5.2500 	 3.9407e-07	1.8e-09	1.9e-09	2.4e-09	3.4e-09	5.1e-09	7.4e-09	1.1e-08	1.5e-08	2.7e-08	4.3e-08	5.5e-08	7.9e-08	1.1e-07
	 7.0000 	 2.7302e-05	1.2e-06	1.2e-06	1.2e-06	1.3e-06	1.4e-06	1.5e-06	1.6e-06	1.8e-06	2.1e-06	2.5e-06	2.9e-06	3.2e-06	3.4e-06
	 8.7500 	 1.6750e-04	8.5e-06	8.5e-06	8.6e-06	9.1e-06	9.4e-06	1.0e-05	1.1e-05	1.1e-05	1.3e-05	1.5e-05	1.6e-05	1.8e-05	1.9e-05
	 10.5000 	 4.0845e-04	2.7e-05	2.7e-05	2.7e-05	2.8e-05	2.8e-05	2.8e-05	2.9e-05	3.0e-05	3.2e-05	3.4e-05	3.6e-05	3.8e-05	3.9e-05
	 12.2500 	 5.6135e-04	4.6e-05	4.5e-05	4.5e-05	4.5e-05	4.5e-05	4.4e-05	4.4e-05	4.4e-05	4.4e-05	4.4e-05	4.5e-05	4.7e-05	4.8e-05
	 14.0000 	 6.2000e-04	5.0e-05	5.0e-05	5.0e-05	4.9e-05	4.8e-05	4.8e-05	4.7e-05	4.7e-05	4.7e-05	4.9e-05	5.3e-05	5.7e-05	6.0e-05
	 15.7500 	 1.0618e-03	8.9e-05	8.9e-05	8.1e-05	8.2e-05	8.1e-05	8.2e-05	8.0e-05	8.0e-05	8.0e-05	8.2e-05	9.1e-05	9.9e-05	1.0e-04
	 17.5000 	 1.2883e-03	1.1e-04	1.1e-04	1.0e-04	1.0e-04	1.0e-04	1.0e-04	9.9e-05	9.7e-05	9.8e-05	9.9e-05	1.1e-04	1.2e-04	1.2e-04
	 19.2500 	 1.1138e-03	1.1e-04	1.1e-04	1.1e-04	1.0e-04	9.8e-05	9.5e-05	9.2e-05	8.8e-05	8.3e-05	8.0e-05	8.3e-05	8.8e-05	8.8e-05
	 21.0000 	 8.7000e-04	1.1e-04	1.1e-04	1.1e-04	1.0e-04	9.4e-05	8.7e-05	8.0e-05	7.3e-05	6.3e-05	5.6e-05	5.4e-05	5.3e-05	5.3e-05
	 22.7500 	 5.6533e-04	8.4e-05	8.4e-05	8.3e-05	7.6e-05	7.0e-05	6.2e-05	5.5e-05	4.9e-05	4.0e-05	3.4e-05	3.1e-05	2.9e-05	2.9e-05
	 24.5000 	 3.0225e-04	5.0e-05	4.9e-05	4.7e-05	4.4e-05	4.0e-05	3.5e-05	3.1e-05	2.7e-05	2.1e-05	1.6e-05	1.4e-05	1.2e-05	1.2e-05
	 26.2500 	 2.6965e-04	4.8e-05	4.7e-05	4.5e-05	4.2e-05	3.8e-05	3.3e-05	2.9e-05	2.5e-05	1.8e-05	1.2e-05	1.0e-05	8.2e-06	7.6e-06
	 28.0000 	 2.6131e-04	5.1e-05	5.0e-05	4.7e-05	4.3e-05	3.9e-05	3.4e-05	3.0e-05	2.5e-05	1.7e-05	1.1e-05	8.4e-06	6.6e-06	5.8e-06
	 29.7500 	 2.6271e-04	5.5e-05	5.4e-05	5.1e-05	4.7e-05	4.1e-05	3.6e-05	3.1e-05	2.5e-05	1.7e-05	1.1e-05	7.7e-06	5.8e-06	4.9e-06
	 31.5000 	 2.8232e-04	6.3e-05	6.2e-05	5.9e-05	5.4e-05	4.7e-05	4.0e-05	3.4e-05	2.7e-05	1.8e-05	1.1e-05	7.3e-06	5.4e-06	4.5e-06
	 33.2500 	 3.0217e-04	7.2e-05	7.1e-05	6.7e-05	6.1e-05	5.3e-05	4.4e-05	3.6e-05	2.9e-05	1.8e-05	1.1e-05	6.9e-06	4.9e-06	4.0e-06
	 35.0000 	 3.1741e-04	8.1e-05	7.9e-05	7.4e-05	6.7e-05	5.7e-05	4.8e-05	3.8e-05	3.0e-05	1.8e-05	1.1e-05	6.4e-06	4.4e-06	3.6e-06
	 36.7500 	 3.2896e-04	9.0e-05	8.7e-05	8.1e-05	7.2e-05	6.1e-05	5.1e-05	4.0e-05	3.1e-05	1.7e-05	9.7e-06	5.8e-06	3.9e-06	3.1e-06
	 38.5000 	 3.3536e-04	9.8e-05	9.7e-05	8.8e-05	7.8e-05	6.5e-05	5.3e-05	4.1e-05	3.1e-05	1.6e-05	8.9e-06	5.1e-06	3.3e-06	2.6e-06
	 40.2500 	 3.3951e-04	1.1e-04	1.1e-04	9.4e-05	8.3e-05	6.9e-05	5.5e-05	4.2e-05	3.0e-05	1.5e-05	8.0e-06	4.4e-06	2.7e-06	2.1e-06
	 42.0000 	 3.4000e-04	1.2e-04	1.1e-04	1.0e-04	8.7e-05	7.1e-05	5.5e-05	4.2e-05	3.0e-05	1.5e-05	7.1e-06	3.7e-06	2.2e-06	1.7e-06
	 43.7500 	 3.4000e-04	1.2e-04	1.2e-04	1.1e-04	9.1e-05	7.3e-05	5.6e-05	4.1e-05	2.9e-05	1.4e-05	6.1e-06	3.0e-06	1.8e-06	1.3e-06
	 45.5000 	 3.3978e-04	1.3e-04	1.2e-04	1.1e-04	9.4e-05	7.4e-05	5.6e-05	4.0e-05	2.8e-05	1.3e-05	5.3e-06	2.4e-06	1.4e-06	1.0e-06
	 47.2500 	 3.3614e-04	1.4e-04	1.3e-04	1.2e-04	9.7e-05	7.5e-05	5.5e-05	3.8e-05	2.6e-05	1.1e-05	4.4e-06	1.9e-06	1.1e-06	7.4e-07
	 49.0000 	 3.3000e-04	1.4e-04	1.3e-04	1.2e-04	9.9e-05	7.6e-05	5.4e-05	3.7e-05	2.4e-05	9.3e-06	3.6e-06	1.5e-06	7.7e-07	5.2e-07
	 50.7500 	 3.1895e-04	1.5e-04	1.3e-04	1.2e-04	9.9e-05	7.5e-05	5.3e-05	3.5e-05	2.2e-05	7.9e-06	2.8e-06	1.1e-06	5.5e-07	3.6e-07
	 52.5000 	 3.0396e-04	1.5e-04	1.4e-04	1.2e-04	9.9e-05	7.4e-05	5.1e-05	3.3e-05	2.0e-05	6.6e-06	2.2e-06	8.0e-07	3.8e-07	2.4e-07
	 54.2500 	 2.9113e-04	1.5e-04	1.4e-04	1.2e-04	9.8e-05	7.1e-05	4.8e-05	3.0e-05	1.7e-05	5.5e-06	1.6e-06	5.7e-07	2.5e-07	1.5e-07
	 56.0000 	 2.7855e-04	1.5e-04	1.5e-04	1.2e-04	9.6e-05	6.8e-05	4.4e-05	2.7e-05	1.5e-05	4.4e-06	1.2e-06	3.8e-07	1.6e-07	9.4e-08
	 57.7500 	 2.6217e-04	1.5e-04	1.5e-04	1.2e-04	9.4e-05	6.4e-05	4.0e-05	2.4e-05	1.3e-05	3.4e-06	8.6e-07	2.5e-07	9.8e-08	5.8e-08
	 59.5000 	 2.3985e-04	1.5e-04	1.5e-04	1.1e-04	8.9e-05	5.9e-05	3.6e-05	2.1e-05	1.1e-05	2.5e-06	5.9e-07	1.5e-07	5.7e-08	3.2e-08
	 61.2500 	 2.1689e-04	1.5e-04	1.4e-04	1.1e-04	8.3e-05	5.4e-05	3.2e-05	1.8e-05	8.6e-06	1.8e-06	3.9e-07	9.3e-08	3.2e-08	1.8e-08
	 63.0000 	 1.9557e-04	1.4e-04	1.3e-04	1.0e-04	7.7e-05	4.9e-05	2.8e-05	1.4e-05	6.7e-06	1.3e-06	2.5e-07	5.4e-08	1.8e-08	9.0e-09
	 64.7500 	 1.7337e-04	1.3e-04	1.2e-04	9.9e-05	6.9e-05	4.3e-05	2.4e-05	1.1e-05	5.1e-06	8.9e-07	1.5e-07	2.9e-08	8.4e-09	4.0e-09
	 66.5000 	 1.4821e-04	1.2e-04	1.1e-04	9.0e-05	6.1e-05	3.6e-05	1.9e-05	8.8e-06	3.8e-06	5.8e-07	8.7e-08	1.6e-08	4.1e-09	1.8e-09
	 68.2500 	 1.2128e-04	1.1e-04	9.9e-05	7.8e-05	5.1e-05	2.9e-05	1.5e-05	6.5e-06	2.6e-06	3.4e-07	4.3e-08	6.7e-09	1.5e-09	6.0e-10
	 70.0000 	 9.5060e-05	9.0e-05	8.4e-05	6.4e-05	4.1e-05	2.2e-05	1.1e-05	4.5e-06	1.7e-06	1.9e-07	2.2e-08	3.1e-09	9.6e-10	6.7e-10

Energy_fraction_recoils 0.004580

#################################################################################################################################################

Energy 75 			# in MeV 
Cross_section 1.809000 		# in barn

Multiplicity proton 0.598100
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.8750 	 1.4348e-05	8.8e-07	8.8e-07	8.9e-07	8.9e-07	9.3e-07	9.7e-07	9.8e-07	1.0e-06	1.1e-06	1.2e-06	1.4e-06	1.5e-06	1.6e-06
	 3.7500 	 3.0476e-04	2.1e-05	2.1e-05	2.1e-05	2.1e-05	2.1e-05	2.2e-05	2.2e-05	2.3e-05	2.4e-05	2.6e-05	2.8e-05	3.0e-05	3.2e-05
	 5.6250 	 1.0551e-03	8.7e-05	8.7e-05	8.7e-05	8.7e-05	8.0e-05	8.0e-05	8.0e-05	8.1e-05	8.0e-05	8.2e-05	8.3e-05	9.1e-05	9.2e-05
	 7.5000 	 3.0563e-03	2.9e-04	2.9e-04	2.9e-04	2.8e-04	2.7e-04	2.7e-04	2.6e-04	2.5e-04	2.3e-04	2.3e-04	2.3e-04	2.3e-04	2.3e-04
	 9.3750 	 7.5666e-03	8.9e-04	9.0e-04	8.2e-04	8.2e-04	8.3e-04	7.5e-04	7.1e-04	6.6e-04	5.8e-04	5.2e-04	4.7e-04	4.5e-04	4.3e-04
	 11.2500 	 1.4599e-02	2.0e-03	2.0e-03	1.9e-03	1.9e-03	1.7e-03	1.6e-03	1.5e-03	1.4e-03	1.1e-03	8.9e-04	7.6e-04	6.8e-04	6.3e-04
	 13.1250 	 1.9239e-02	3.0e-03	3.0e-03	2.9e-03	2.8e-03	2.5e-03	2.3e-03	2.1e-03	1.8e-03	1.5e-03	1.1e-03	8.5e-04	7.2e-04	6.5e-04
	 15.0000 	 2.0000e-02	3.4e-03	3.4e-03	3.2e-03	3.1e-03	2.8e-03	2.6e-03	2.2e-03	1.9e-03	1.5e-03	1.1e-03	8.4e-04	6.9e-04	6.1e-04
	 16.8750 	 2.0000e-02	3.6e-03	3.6e-03	3.4e-03	3.2e-03	2.9e-03	2.6e-03	2.2e-03	1.9e-03	1.4e-03	9.9e-04	7.4e-04	5.9e-04	5.2e-04
	 18.7500 	 1.9330e-02	3.6e-03	3.6e-03	3.4e-03	3.2e-03	2.9e-03	2.6e-03	2.2e-03	1.8e-03	1.3e-03	8.9e-04	6.5e-04	5.1e-04	4.4e-04
	 20.6250 	 1.8152e-02	3.7e-03	3.7e-03	3.5e-03	3.2e-03	2.9e-03	2.5e-03	2.1e-03	1.7e-03	1.2e-03	8.0e-04	5.6e-04	4.3e-04	3.7e-04
	 22.5000 	 1.7576e-02	3.8e-03	3.8e-03	3.6e-03	3.3e-03	2.9e-03	2.5e-03	2.1e-03	1.7e-03	1.1e-03	7.3e-04	5.0e-04	3.7e-04	3.2e-04
	 24.3750 	 1.7149e-02	4.0e-03	3.9e-03	3.7e-03	3.4e-03	2.9e-03	2.5e-03	2.0e-03	1.6e-03	1.0e-03	6.7e-04	4.5e-04	3.3e-04	2.7e-04
	 26.2500 	 1.6620e-02	4.1e-03	4.0e-03	3.8e-03	3.4e-03	2.9e-03	2.5e-03	2.0e-03	1.6e-03	9.6e-04	6.1e-04	3.9e-04	2.8e-04	2.3e-04
	 28.1250 	 1.6085e-02	4.2e-03	4.1e-03	3.9e-03	3.5e-03	3.0e-03	2.5e-03	2.0e-03	1.5e-03	9.1e-04	5.5e-04	3.4e-04	2.4e-04	2.0e-04
	 30.0000 	 1.6000e-02	4.4e-03	4.3e-03	3.9e-03	3.5e-03	3.0e-03	2.5e-03	2.0e-03	1.5e-03	8.6e-04	4.9e-04	3.0e-04	2.0e-04	1.6e-04
	 31.8750 	 1.6000e-02	4.5e-03	4.4e-03	4.0e-03	3.6e-03	3.0e-03	2.4e-03	1.9e-03	1.4e-03	8.0e-04	4.4e-04	2.6e-04	1.8e-04	1.3e-04
	 33.7500 	 1.5908e-02	4.7e-03	4.6e-03	4.2e-03	3.6e-03	3.0e-03	2.4e-03	1.9e-03	1.4e-03	7.4e-04	3.9e-04	2.3e-04	1.5e-04	1.1e-04
	 35.6250 	 1.5273e-02	4.8e-03	4.8e-03	4.4e-03	3.7e-03	3.1e-03	2.4e-03	1.8e-03	1.3e-03	6.9e-04	3.5e-04	1.9e-04	1.3e-04	9.3e-05
	 37.5000 	 1.5000e-02	5.1e-03	5.0e-03	4.5e-03	3.8e-03	3.1e-03	2.4e-03	1.8e-03	1.3e-03	6.4e-04	3.1e-04	1.6e-04	1.0e-04	7.7e-05
	 39.3750 	 1.5000e-02	5.3e-03	5.2e-03	4.7e-03	4.0e-03	3.2e-03	2.4e-03	1.8e-03	1.2e-03	5.9e-04	2.8e-04	1.4e-04	8.5e-05	6.3e-05
	 41.2500 	 1.5000e-02	5.6e-03	5.4e-03	4.8e-03	4.1e-03	3.2e-03	2.4e-03	1.8e-03	1.2e-03	5.4e-04	2.5e-04	1.2e-04	6.9e-05	5.1e-05
	 43.1250 	 1.5000e-02	5.9e-03	5.7e-03	5.0e-03	4.3e-03	3.3e-03	2.5e-03	1.8e-03	1.1e-03	5.0e-04	2.1e-04	9.9e-05	5.6e-05	4.0e-05
	 45.0000 	 1.5000e-02	6.2e-03	6.0e-03	5.3e-03	4.4e-03	3.4e-03	2.5e-03	1.7e-03	1.1e-03	4.6e-04	1.8e-04	8.2e-05	4.5e-05	3.2e-05
	 46.8750 	 1.5000e-02	6.6e-03	6.3e-03	5.6e-03	4.5e-03	3.5e-03	2.5e-03	1.7e-03	1.1e-03	4.2e-04	1.5e-04	6.7e-05	3.6e-05	2.5e-05
