Energy 5 			# in MeV 
Cross_section 0.045260 		# in barn

Multiplicity proton 1.000000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 53.6250 	 5.8542e-05	6.9e-05	6.3e-05	4.5e-05	2.6e-05	1.2e-05	4.4e-06	1.3e-06	2.1e-07	1.7e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 55.2500 	 2.8495e-05	4.0e-05	3.5e-05	2.4e-05	1.2e-05	5.1e-06	1.6e-06	4.2e-07	6.3e-08	4.7e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 56.8750 	 8.4221e-06	1.7e-05	1.4e-05	8.0e-06	3.0e-06	8.3e-07	1.2e-07	5.2e-09	3.5e-10	2.4e-12	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 58.5000 	 2.2877e-06	5.1e-06	4.1e-06	2.2e-06	8.0e-07	2.1e-07	2.7e-08	6.5e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 60.1250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 61.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 63.3750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 65.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.024200

#################################################################################################################################################

Energy 70 			# in MeV 
Cross_section 0.664000 		# in barn

Multiplicity proton 2.363000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.7500 	 7.9591e-02	5.3e-03	5.3e-03	5.2e-03	5.3e-03	5.4e-03	5.5e-03	5.7e-03	5.8e-03	6.3e-03	6.7e-03	7.1e-03	7.3e-03	7.4e-03
	 3.5000 	 1.6284e-01	1.4e-02	1.4e-02	1.3e-02	1.3e-02	1.3e-02	1.3e-02	1.3e-02	1.3e-02	1.3e-02	1.3e-02	1.3e-02	1.2e-02	1.2e-02
	 5.2500 	 1.5535e-01	1.6e-02	1.6e-02	1.5e-02	1.5e-02	1.4e-02	1.4e-02	1.4e-02	1.3e-02	1.2e-02	1.1e-02	1.0e-02	9.7e-03	9.6e-03
	 7.0000 	 1.1032e-01	1.4e-02	1.4e-02	1.3e-02	1.3e-02	1.2e-02	1.1e-02	1.1e-02	9.7e-03	7.8e-03	7.0e-03	6.2e-03	5.8e-03	5.6e-03
	 8.7500 	 6.5293e-02	9.3e-03	8.6e-03	8.5e-03	8.2e-03	7.7e-03	7.0e-03	6.4e-03	5.8e-03	4.8e-03	4.1e-03	3.6e-03	3.3e-03	3.1e-03
	 10.5000 	 4.1740e-02	6.1e-03	6.1e-03	5.9e-03	5.5e-03	5.1e-03	4.7e-03	4.2e-03	3.7e-03	3.0e-03	2.5e-03	2.1e-03	1.9e-03	1.8e-03
	 12.2500 	 2.8573e-02	4.4e-03	4.4e-03	4.2e-03	3.9e-03	3.6e-03	3.3e-03	2.9e-03	2.6e-03	2.0e-03	1.6e-03	1.3e-03	1.2e-03	1.1e-03
	 14.0000 	 2.1000e-02	3.5e-03	3.4e-03	3.3e-03	3.1e-03	2.8e-03	2.5e-03	2.2e-03	1.9e-03	1.4e-03	1.1e-03	8.7e-04	7.5e-04	7.0e-04
	 15.7500 	 1.6174e-02	3.0e-03	2.8e-03	2.8e-03	2.6e-03	2.3e-03	2.0e-03	1.8e-03	1.5e-03	1.1e-03	8.1e-04	6.2e-04	5.2e-04	4.7e-04
	 17.5000 	 1.3453e-02	2.6e-03	2.5e-03	2.4e-03	2.2e-03	2.0e-03	1.7e-03	1.5e-03	1.2e-03	9.0e-04	6.4e-04	4.8e-04	3.9e-04	3.4e-04
	 19.2500 	 1.1996e-02	2.4e-03	2.3e-03	2.2e-03	2.0e-03	1.8e-03	1.6e-03	1.4e-03	1.1e-03	7.7e-04	5.3e-04	3.8e-04	3.0e-04	2.6e-04
	 21.0000 	 1.1000e-02	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.7e-03	1.5e-03	1.3e-03	1.0e-03	6.8e-04	4.5e-04	3.1e-04	2.4e-04	2.0e-04
	 22.7500 	 1.0234e-02	2.2e-03	2.2e-03	2.1e-03	1.9e-03	1.6e-03	1.4e-03	1.2e-03	9.5e-04	6.2e-04	3.9e-04	2.6e-04	1.9e-04	1.6e-04
	 24.5000 	 9.6448e-03	2.2e-03	2.2e-03	2.1e-03	1.9e-03	1.6e-03	1.4e-03	1.1e-03	9.1e-04	5.6e-04	3.4e-04	2.2e-04	1.6e-04	1.3e-04
	 26.2500 	 9.1780e-03	2.2e-03	2.2e-03	2.1e-03	1.9e-03	1.6e-03	1.4e-03	1.1e-03	8.7e-04	5.2e-04	3.0e-04	1.9e-04	1.3e-04	1.0e-04
	 28.0000 	 8.7986e-03	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.6e-03	1.3e-03	1.0e-03	8.2e-04	4.7e-04	2.7e-04	1.6e-04	1.1e-04	8.7e-05
	 29.7500 	 8.4546e-03	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.6e-03	1.3e-03	9.9e-04	7.8e-04	4.3e-04	2.4e-04	1.4e-04	9.2e-05	7.2e-05
	 31.5000 	 8.1377e-03	2.4e-03	2.3e-03	2.1e-03	1.9e-03	1.6e-03	1.2e-03	9.8e-04	7.4e-04	4.0e-04	2.1e-04	1.2e-04	7.6e-05	5.9e-05
	 33.2500 	 7.8637e-03	2.4e-03	2.3e-03	2.1e-03	1.9e-03	1.6e-03	1.2e-03	9.6e-04	7.1e-04	3.7e-04	1.9e-04	9.8e-05	6.2e-05	4.8e-05
	 35.0000 	 7.6240e-03	2.4e-03	2.3e-03	2.1e-03	1.9e-03	1.6e-03	1.2e-03	9.3e-04	6.7e-04	3.3e-04	1.6e-04	8.3e-05	5.1e-05	3.8e-05
	 36.7500 	 7.4241e-03	2.5e-03	2.4e-03	2.2e-03	1.9e-03	1.6e-03	1.2e-03	8.9e-04	6.4e-04	3.0e-04	1.4e-04	7.1e-05	4.1e-05	3.0e-05
	 38.5000 	 7.2765e-03	2.6e-03	2.5e-03	2.3e-03	1.9e-03	1.6e-03	1.2e-03	8.7e-04	6.1e-04	2.8e-04	1.2e-04	5.9e-05	3.3e-05	2.3e-05
	 40.2500 	 7.1541e-03	2.7e-03	2.6e-03	2.4e-03	2.0e-03	1.6e-03	1.2e-03	8.5e-04	5.8e-04	2.5e-04	1.1e-04	4.8e-05	2.7e-05	1.8e-05
	 42.0000 	 7.0270e-03	2.8e-03	2.7e-03	2.4e-03	2.0e-03	1.6e-03	1.2e-03	8.2e-04	5.5e-04	2.2e-04	9.0e-05	3.9e-05	2.1e-05	1.4e-05
	 43.7500 	 6.9001e-03	2.9e-03	2.8e-03	2.5e-03	2.1e-03	1.6e-03	1.1e-03	7.9e-04	5.2e-04	2.0e-04	7.6e-05	3.1e-05	1.6e-05	1.0e-05
	 45.5000 	 6.7570e-03	3.0e-03	2.9e-03	2.5e-03	2.1e-03	1.6e-03	1.1e-03	7.6e-04	4.9e-04	1.7e-04	6.2e-05	2.4e-05	1.2e-05	7.4e-06
	 47.2500 	 6.5963e-03	3.1e-03	3.0e-03	2.6e-03	2.1e-03	1.6e-03	1.1e-03	7.2e-04	4.5e-04	1.5e-04	5.0e-05	1.8e-05	8.3e-06	5.1e-06
	 49.0000 	 6.4000e-03	3.2e-03	3.1e-03	2.7e-03	2.1e-03	1.6e-03	1.1e-03	6.8e-04	4.1e-04	1.3e-04	3.9e-05	1.3e-05	5.6e-06	3.4e-06
	 50.7500 	 6.1369e-03	3.3e-03	3.1e-03	2.7e-03	2.1e-03	1.5e-03	1.0e-03	6.2e-04	3.6e-04	1.1e-04	2.9e-05	8.6e-06	3.5e-06	2.0e-06
	 52.5000 	 5.8050e-03	3.3e-03	3.1e-03	2.6e-03	2.0e-03	1.4e-03	9.5e-04	5.6e-04	3.1e-04	8.5e-05	2.1e-05	5.6e-06	2.1e-06	1.2e-06
	 54.2500 	 5.4060e-03	3.3e-03	3.1e-03	2.5e-03	1.9e-03	1.3e-03	8.5e-04	4.9e-04	2.6e-04	6.3e-05	1.5e-05	9.0e-06	1.6e-05	2.6e-05
	 56.0000 	 4.9151e-03	3.1e-03	2.9e-03	2.4e-03	1.8e-03	1.2e-03	7.4e-04	4.1e-04	2.1e-04	4.4e-05	1.0e-05	1.9e-05	5.4e-05	9.3e-05
	 57.7500 	 4.2910e-03	2.9e-03	2.7e-03	2.2e-03	1.6e-03	1.0e-03	6.2e-04	3.3e-04	1.6e-04	3.6e-05	9.7e-06	2.0e-05	5.8e-05	1.0e-04
	 59.5000 	 3.3917e-03	2.4e-03	2.3e-03	1.9e-03	1.3e-03	8.2e-04	4.7e-04	2.4e-04	1.2e-04	3.4e-05	1.1e-05	1.3e-05	2.1e-05	3.5e-05
	 61.2500 	 3.0517e-03	2.2e-03	2.1e-03	1.7e-03	1.2e-03	7.4e-04	4.1e-04	2.0e-04	1.0e-04	3.1e-05	1.2e-05	6.3e-06	9.7e-07	2.3e-07
	 63.0000 	 5.3000e-03	3.9e-03	3.7e-03	3.0e-03	2.2e-03	1.4e-03	7.5e-04	3.5e-04	1.5e-04	2.7e-05	6.5e-06	2.3e-06	2.8e-07	6.5e-08
	 64.7500 	 7.5483e-03	5.6e-03	5.3e-03	4.4e-03	3.2e-03	2.0e-03	1.1e-03	4.9e-04	2.0e-04	2.1e-05	8.6e-07	4.4e-08	4.4e-09	1.0e-09
	 66.5000 	 5.0837e-03	4.9e-03	4.4e-03	3.4e-03	2.1e-03	1.1e-03	5.5e-04	2.4e-04	1.0e-04	8.4e-06	1.8e-07	0.0e+00	0.0e+00	0.0e+00
	 68.2500 	 1.4056e-03	3.0e-03	2.5e-03	1.5e-03	5.3e-04	8.7e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 70.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.087090
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.7500 	 2.4882e-04	6.4e-06	6.5e-06	6.8e-06	7.4e-06	8.2e-06	9.4e-06	1.1e-05	1.3e-05	1.8e-05	2.4e-05	3.0e-05	3.6e-05	3.9e-05
	 3.5000 	 1.0118e-03	6.7e-05	6.7e-05	6.7e-05	6.8e-05	7.0e-05	7.2e-05	7.5e-05	7.6e-05	8.3e-05	9.0e-05	9.4e-05	1.0e-04	1.0e-04
	 5.2500 	 1.5956e-03	1.8e-04	1.8e-04	1.8e-04	1.7e-04	1.7e-04	1.6e-04	1.5e-04	1.4e-04	1.2e-04	1.0e-04	9.7e-05	9.9e-05	9.8e-05
	 7.0000 	 1.6250e-03	2.6e-04	2.6e-04	2.5e-04	2.3e-04	2.1e-04	1.9e-04	1.6e-04	1.5e-04	1.1e-04	9.1e-05	8.1e-05	7.3e-05	7.0e-05
	 8.7500 	 1.4250e-03	2.8e-04	2.8e-04	2.6e-04	2.4e-04	2.2e-04	1.9e-04	1.5e-04	1.3e-04	9.2e-05	6.9e-05	5.5e-05	4.8e-05	4.5e-05
	 10.5000 	 1.2487e-03	2.7e-04	2.7e-04	2.5e-04	2.3e-04	1.9e-04	1.6e-04	1.4e-04	1.1e-04	7.6e-05	5.2e-05	3.8e-05	3.1e-05	2.8e-05
	 12.2500 	 1.0787e-03	2.6e-04	2.5e-04	2.3e-04	2.1e-04	1.8e-04	1.5e-04	1.3e-04	9.8e-05	6.2e-05	4.0e-05	2.8e-05	2.2e-05	1.9e-05
	 14.0000 	 9.5000e-04	2.4e-04	2.3e-04	2.2e-04	2.0e-04	1.7e-04	1.4e-04	1.1e-04	8.8e-05	5.3e-05	3.2e-05	2.1e-05	1.6e-05	1.3e-05
	 15.7500 	 8.6060e-04	2.3e-04	2.2e-04	2.1e-04	1.9e-04	1.6e-04	1.3e-04	1.0e-04	7.9e-05	4.6e-05	2.7e-05	1.6e-05	1.2e-05	9.7e-06
	 17.5000 	 7.9193e-04	2.2e-04	2.2e-04	2.0e-04	1.8e-04	1.5e-04	1.2e-04	9.5e-05	7.2e-05	4.1e-05	2.3e-05	1.3e-05	9.2e-06	7.4e-06
	 19.2500 	 7.3516e-04	2.1e-04	2.1e-04	1.9e-04	1.7e-04	1.4e-04	1.1e-04	8.9e-05	6.6e-05	3.6e-05	1.9e-05	1.1e-05	7.2e-06	5.7e-06
	 21.0000 	 6.9000e-04	2.1e-04	2.1e-04	1.9e-04	1.7e-04	1.4e-04	1.1e-04	8.3e-05	6.1e-05	3.2e-05	1.6e-05	8.9e-06	5.7e-06	4.4e-06
	 22.7500 	 6.5264e-04	2.1e-04	2.1e-04	1.9e-04	1.6e-04	1.3e-04	1.0e-04	7.8e-05	5.7e-05	2.9e-05	1.4e-05	7.4e-06	4.6e-06	3.5e-06
	 24.5000 	 6.2478e-04	2.1e-04	2.1e-04	1.9e-04	1.6e-04	1.3e-04	1.0e-04	7.5e-05	5.4e-05	2.6e-05	1.2e-05	6.2e-06	3.7e-06	2.8e-06
	 26.2500 	 6.1077e-04	2.1e-04	2.1e-04	1.9e-04	1.6e-04	1.3e-04	9.9e-05	7.3e-05	5.1e-05	2.3e-05	1.1e-05	5.3e-06	3.1e-06	2.3e-06
	 28.0000 	 6.0167e-04	2.2e-04	2.2e-04	2.0e-04	1.7e-04	1.3e-04	9.9e-05	7.1e-05	4.9e-05	2.2e-05	9.6e-06	4.5e-06	2.6e-06	1.9e-06
	 29.7500 	 6.0309e-04	2.4e-04	2.2e-04	2.0e-04	1.7e-04	1.3e-04	1.0e-04	7.1e-05	4.9e-05	2.1e-05	8.8e-06	4.0e-06	2.2e-06	1.6e-06
	 31.5000 	 6.2846e-04	2.5e-04	2.4e-04	2.2e-04	1.8e-04	1.4e-04	1.0e-04	7.3e-05	4.9e-05	2.0e-05	8.2e-06	3.6e-06	1.9e-06	1.3e-06
	 33.2500 	 6.6567e-04	2.7e-04	2.6e-04	2.3e-04	1.9e-04	1.5e-04	1.1e-04	7.7e-05	5.0e-05	2.0e-05	7.7e-06	3.2e-06	1.7e-06	1.1e-06
	 35.0000 	 7.2100e-04	3.1e-04	3.0e-04	2.6e-04	2.1e-04	1.7e-04	1.2e-04	8.2e-05	5.3e-05	2.1e-05	7.4e-06	2.9e-06	1.4e-06	9.0e-07
	 36.7500 	 7.9777e-04	3.6e-04	3.4e-04	3.0e-04	2.5e-04	1.9e-04	1.4e-04	9.0e-05	5.6e-05	2.1e-05	7.0e-06	2.5e-06	1.2e-06	7.5e-07
	 38.5000 	 9.0117e-04	4.3e-04	4.0e-04	3.6e-04	2.9e-04	2.2e-04	1.5e-04	9.8e-05	6.1e-05	2.1e-05	6.3e-06	2.1e-06	9.6e-07	5.7e-07
	 40.2500 	 1.0373e-03	5.1e-04	4.8e-04	4.3e-04	3.4e-04	2.5e-04	1.7e-04	1.1e-04	6.5e-05	2.0e-05	5.6e-06	1.8e-06	7.0e-07	4.0e-07
	 42.0000 	 1.1973e-03	6.1e-04	5.7e-04	5.1e-04	3.9e-04	2.9e-04	1.9e-04	1.1e-04	6.7e-05	1.9e-05	5.7e-06	5.0e-06	9.5e-06	1.6e-05
	 43.7500 	 1.3904e-03	7.3e-04	6.8e-04	5.9e-04	4.5e-04	3.2e-04	2.1e-04	1.2e-04	6.7e-05	1.8e-05	6.6e-06	1.8e-05	4.4e-05	7.5e-05
	 45.5000 	 1.5341e-03	8.5e-04	8.1e-04	6.9e-04	5.2e-04	3.6e-04	2.3e-04	1.3e-04	6.9e-05	1.7e-05	6.9e-06	2.2e-05	5.5e-05	9.4e-05
	 47.2500 	 1.6474e-03	9.7e-04	9.5e-04	7.8e-04	5.9e-04	4.1e-04	2.5e-04	1.4e-04	7.3e-05	1.6e-05	6.2e-06	1.0e-05	2.3e-05	4.0e-05
	 49.0000 	 1.7000e-03	1.1e-03	1.1e-03	8.8e-04	6.5e-04	4.3e-04	2.6e-04	1.5e-04	7.6e-05	1.5e-05	5.1e-06	7.7e-07	1.9e-08	7.8e-09
	 50.7500 	 1.7000e-03	1.4e-03	1.3e-03	1.0e-03	7.0e-04	4.3e-04	2.4e-04	1.2e-04	5.5e-05	9.1e-06	2.7e-06	2.5e-07	6.0e-09	2.5e-09
	 52.5000 	 1.7000e-03	1.6e-03	1.5e-03	1.1e-03	7.4e-04	4.1e-04	2.0e-04	7.8e-05	2.3e-05	1.8e-06	2.7e-07	1.3e-08	3.0e-10	1.2e-10
	 54.2500 	 1.3886e-03	1.3e-03	1.2e-03	9.1e-04	6.1e-04	3.3e-04	1.4e-04	4.3e-05	9.8e-06	5.4e-07	3.8e-08	1.7e-13	0.0e+00	0.0e+00
	 56.0000 	 5.1798e-04	5.2e-04	4.9e-04	3.7e-04	2.4e-04	1.2e-04	4.5e-05	1.1e-05	1.6e-06	7.6e-08	5.1e-09	2.2e-14	0.0e+00	0.0e+00
	 57.7500 	 1.3558e-04	1.5e-04	1.4e-04	1.1e-04	6.8e-05	3.1e-05	1.0e-05	1.6e-06	1.9e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 59.5000 	 8.0584e-06	9.0e-06	8.3e-06	6.4e-06	4.1e-06	1.9e-06	5.9e-07	9.0e-08	9.9e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 61.2500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 63.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 64.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 66.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 68.2500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 70.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.244300
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.7500 	 1.4685e-03	1.1e-05	1.1e-05	1.3e-05	1.6e-05	2.2e-05	2.9e-05	3.9e-05	5.3e-05	8.6e-05	1.5e-04	2.1e-04	2.7e-04	3.1e-04
	 3.5000 	 7.1908e-03	1.2e-04	1.3e-04	1.4e-04	1.6e-04	1.8e-04	2.3e-04	2.8e-04	3.4e-04	5.1e-04	7.4e-04	9.9e-04	1.2e-03	1.3e-03
	 5.2500 	 1.6324e-02	5.6e-04	5.8e-04	6.1e-04	6.4e-04	7.2e-04	8.2e-04	9.2e-04	1.1e-03	1.4e-03	1.6e-03	1.7e-03	1.6e-03	1.7e-03
	 7.0000 	 1.9727e-02	1.6e-03	1.6e-03	1.7e-03	1.7e-03	1.8e-03	1.8e-03	1.8e-03	1.8e-03	1.7e-03	1.6e-03	1.5e-03	1.4e-03	1.3e-03
	 8.7500 	 1.8368e-02	2.4e-03	2.4e-03	2.3e-03	2.2e-03	2.2e-03	2.1e-03	2.0e-03	1.7e-03	1.4e-03	1.0e-03	8.3e-04	6.8e-04	6.1e-04
	 10.5000 	 1.1298e-02	2.4e-03	2.4e-03	2.3e-03	2.1e-03	1.8e-03	1.5e-03	1.3e-03	1.0e-03	7.0e-04	4.8e-04	3.6e-04	3.0e-04	2.7e-04
	 12.2500 	 6.1333e-03	1.6e-03	1.5e-03	1.4e-03	1.2e-03	1.0e-03	8.6e-04	6.9e-04	5.4e-04	3.3e-04	2.2e-04	1.6e-04	1.3e-04	1.3e-04
	 14.0000 	 3.1000e-03	8.8e-04	8.6e-04	7.9e-04	6.8e-04	5.6e-04	4.5e-04	3.5e-04	2.7e-04	1.6e-04	1.0e-04	7.6e-05	6.3e-05	5.7e-05
	 15.7500 	 1.7405e-03	5.1e-04	5.0e-04	4.5e-04	3.9e-04	3.2e-04	2.5e-04	1.9e-04	1.5e-04	8.7e-05	5.4e-05	4.0e-05	3.3e-05	2.9e-05
	 17.5000 	 1.0646e-03	3.1e-04	3.0e-04	2.8e-04	2.4e-04	2.0e-04	1.5e-04	1.2e-04	8.9e-05	5.3e-05	3.3e-05	2.3e-05	1.8e-05	1.6e-05
	 19.2500 	 6.8966e-04	2.0e-04	1.9e-04	1.8e-04	1.5e-04	1.3e-04	1.0e-04	7.8e-05	6.0e-05	3.5e-05	2.1e-05	1.4e-05	1.1e-05	9.4e-06
	 21.0000 	 5.0000e-04	1.4e-04	1.4e-04	1.3e-04	1.1e-04	9.4e-05	7.5e-05	5.9e-05	4.5e-05	2.6e-05	1.5e-05	9.4e-06	6.8e-06	5.6e-06
	 22.7500 	 4.3402e-04	1.2e-04	1.2e-04	1.1e-04	9.7e-05	8.2e-05	6.6e-05	5.2e-05	3.9e-05	2.2e-05	1.2e-05	7.0e-06	4.7e-06	3.7e-06
	 24.5000 	 3.9664e-04	1.1e-04	1.1e-04	1.0e-04	9.0e-05	7.6e-05	6.2e-05	4.8e-05	3.6e-05	2.0e-05	9.9e-06	5.4e-06	3.4e-06	2.5e-06
	 26.2500 	 3.7769e-04	1.1e-04	1.1e-04	1.0e-04	9.0e-05	7.6e-05	6.0e-05	4.6e-05	3.3e-05	1.7e-05	8.2e-06	4.2e-06	2.5e-06	1.8e-06
	 28.0000 	 3.6585e-04	1.2e-04	1.2e-04	1.1e-04	9.2e-05	7.6e-05	5.9e-05	4.5e-05	3.2e-05	1.5e-05	6.9e-06	3.2e-06	1.8e-06	1.2e-06
	 29.7500 	 3.5587e-04	1.2e-04	1.2e-04	1.1e-04	9.4e-05	7.6e-05	5.9e-05	4.3e-05	3.0e-05	1.3e-05	5.7e-06	2.5e-06	1.3e-06	8.5e-07
	 31.5000 	 3.4773e-04	1.3e-04	1.3e-04	1.2e-04	9.6e-05	7.7e-05	5.8e-05	4.2e-05	2.9e-05	1.1e-05	4.6e-06	1.8e-06	8.8e-07	5.6e-07
	 33.2500 	 3.3847e-04	1.3e-04	1.3e-04	1.2e-04	9.7e-05	7.7e-05	5.7e-05	4.0e-05	2.7e-05	9.8e-06	3.6e-06	1.3e-06	5.9e-07	3.6e-07
	 35.0000 	 3.2629e-04	1.4e-04	1.4e-04	1.2e-04	9.8e-05	7.6e-05	5.5e-05	3.7e-05	2.4e-05	8.2e-06	2.7e-06	9.1e-07	3.7e-07	2.1e-07
	 36.7500 	 3.1213e-04	1.4e-04	1.4e-04	1.2e-04	9.9e-05	7.5e-05	5.2e-05	3.4e-05	2.1e-05	6.8e-06	2.0e-06	5.8e-07	2.3e-07	1.2e-07
	 38.5000 	 2.9584e-04	1.4e-04	1.4e-04	1.2e-04	9.8e-05	7.3e-05	5.0e-05	3.1e-05	1.9e-05	5.4e-06	1.4e-06	3.7e-07	1.3e-07	6.4e-08
	 40.2500 	 2.7766e-04	1.5e-04	1.4e-04	1.2e-04	9.7e-05	7.0e-05	4.6e-05	2.8e-05	1.6e-05	4.1e-06	9.2e-07	2.1e-07	6.2e-08	2.8e-08
	 42.0000 	 2.6021e-04	1.5e-04	1.4e-04	1.2e-04	9.4e-05	6.7e-05	4.3e-05	2.5e-05	1.4e-05	3.0e-06	6.0e-07	1.2e-07	4.6e-08	1.3e-07
	 43.7500 	 2.4316e-04	1.5e-04	1.4e-04	1.2e-04	9.0e-05	6.2e-05	3.8e-05	2.2e-05	1.1e-05	2.2e-06	3.6e-07	5.6e-08	4.0e-08	6.7e-07
	 45.5000 	 2.2434e-04	1.5e-04	1.4e-04	1.2e-04	8.6e-05	5.6e-05	3.4e-05	1.8e-05	8.6e-06	1.5e-06	2.2e-07	6.3e-08	1.1e-07	1.3e-06
	 47.2500 	 2.0310e-04	1.4e-04	1.4e-04	1.1e-04	7.9e-05	5.1e-05	2.9e-05	1.4e-05	6.5e-06	9.8e-07	1.5e-07	3.7e-07	1.1e-06	2.1e-06
	 49.0000 	 1.8000e-04	1.3e-04	1.3e-04	1.0e-04	7.2e-05	4.5e-05	2.4e-05	1.1e-05	4.7e-06	5.9e-07	1.1e-07	6.0e-07	1.8e-06	2.6e-06
	 50.7500 	 1.5398e-04	1.2e-04	1.2e-04	9.2e-05	6.4e-05	3.8e-05	1.9e-05	8.3e-06	3.3e-06	3.5e-07	9.1e-08	3.6e-07	1.1e-06	1.5e-06
	 52.5000 	 1.2711e-04	1.1e-04	1.0e-04	8.3e-05	5.6e-05	3.1e-05	1.5e-05	6.1e-06	2.2e-06	1.9e-07	7.7e-08	2.6e-08	7.7e-08	1.1e-07
	 54.2500 	 1.0352e-04	1.0e-04	9.1e-05	7.2e-05	4.6e-05	2.4e-05	1.1e-05	4.1e-06	1.3e-06	9.1e-08	4.7e-08	6.1e-11	1.7e-12	1.1e-13
	 56.0000 	 8.1694e-05	8.6e-05	7.8e-05	5.9e-05	3.7e-05	1.8e-05	7.6e-06	2.4e-06	6.0e-07	1.9e-08	8.7e-09	8.1e-12	2.3e-13	1.4e-14
