	 3.75 		 3.6e-02	4.4e-03	4.4e-03	4.2e-03	4.2e-03	4.0e-03	3.8e-03	3.5e-03	3.3e-03	2.7e-03	2.3e-03	2.0e-03	1.8e-03	1.7e-03
	 4.50 		 3.5e-02	4.6e-03	4.6e-03	4.4e-03	4.2e-03	4.0e-03	3.8e-03	3.5e-03	3.3e-03	2.6e-03	2.2e-03	1.9e-03	1.7e-03	1.6e-03
	 5.25 		 3.3e-02	4.7e-03	4.7e-03	4.5e-03	4.3e-03	4.0e-03	3.7e-03	3.3e-03	3.1e-03	2.4e-03	2.0e-03	1.6e-03	1.5e-03	1.4e-03
	 6.00 		 3.1e-02	4.8e-03	4.7e-03	4.5e-03	4.3e-03	4.0e-03	3.6e-03	3.2e-03	2.9e-03	2.2e-03	1.8e-03	1.4e-03	1.2e-03	1.1e-03
	 6.75 		 2.9e-02	4.7e-03	4.6e-03	4.4e-03	4.2e-03	3.9e-03	3.4e-03	3.1e-03	2.7e-03	2.0e-03	1.6e-03	1.3e-03	1.1e-03	9.6e-04
	 7.50 		 2.7e-02	4.4e-03	4.3e-03	4.2e-03	3.9e-03	3.6e-03	3.2e-03	2.9e-03	2.5e-03	1.9e-03	1.5e-03	1.2e-03	9.4e-04	8.5e-04
	 8.25 		 2.5e-02	4.2e-03	4.2e-03	4.0e-03	3.8e-03	3.4e-03	3.1e-03	2.7e-03	2.4e-03	1.8e-03	1.4e-03	1.1e-03	8.3e-04	7.4e-04
	 9.00 		 2.4e-02	4.1e-03	4.0e-03	3.9e-03	3.6e-03	3.3e-03	2.9e-03	2.6e-03	2.2e-03	1.6e-03	1.2e-03	9.2e-04	7.3e-04	6.3e-04
	 9.75 		 2.2e-02	3.9e-03	3.9e-03	3.7e-03	3.5e-03	3.1e-03	2.8e-03	2.4e-03	2.1e-03	1.5e-03	1.1e-03	8.0e-04	6.3e-04	5.4e-04
	 10.50 		 2.1e-02	3.8e-03	3.8e-03	3.6e-03	3.4e-03	3.0e-03	2.7e-03	2.3e-03	2.0e-03	1.4e-03	1.0e-03	7.2e-04	5.7e-04	4.9e-04
	 11.25 		 2.0e-02	3.8e-03	3.7e-03	3.6e-03	3.3e-03	3.0e-03	2.6e-03	2.2e-03	1.9e-03	1.3e-03	9.1e-04	6.7e-04	5.2e-04	4.5e-04
	 12.00 		 1.9e-02	3.7e-03	3.6e-03	3.5e-03	3.2e-03	2.9e-03	2.5e-03	2.1e-03	1.8e-03	1.2e-03	8.2e-04	6.1e-04	4.7e-04	4.0e-04
	 12.75 		 1.8e-02	3.6e-03	3.5e-03	3.4e-03	3.1e-03	2.8e-03	2.4e-03	2.0e-03	1.7e-03	1.2e-03	7.5e-04	5.1e-04	3.8e-04	3.2e-04
	 13.50 		 1.7e-02	3.4e-03	3.4e-03	3.2e-03	2.9e-03	2.6e-03	2.2e-03	1.9e-03	1.7e-03	1.1e-03	7.0e-04	4.0e-04	2.9e-04	2.3e-04
	 14.25 		 1.6e-02	3.4e-03	3.4e-03	3.2e-03	2.9e-03	2.6e-03	2.2e-03	1.9e-03	1.6e-03	1.1e-03	6.2e-04	3.3e-04	2.2e-04	1.7e-04
	 15.00 		 1.5e-02	3.5e-03	3.5e-03	3.3e-03	3.0e-03	2.7e-03	2.3e-03	1.9e-03	1.5e-03	8.8e-04	5.0e-04	2.8e-04	1.7e-04	1.3e-04
	 15.75 		 1.4e-02	3.6e-03	3.6e-03	3.4e-03	3.1e-03	2.8e-03	2.3e-03	1.8e-03	1.3e-03	6.8e-04	4.0e-04	2.4e-04	1.3e-04	1.0e-04
	 16.50 		 1.3e-02	3.5e-03	3.5e-03	3.3e-03	3.0e-03	2.6e-03	2.2e-03	1.7e-03	1.2e-03	5.8e-04	3.3e-04	2.8e-04	1.8e-04	1.4e-04
	 17.25 		 1.2e-02	3.2e-03	3.1e-03	2.9e-03	2.4e-03	2.0e-03	1.8e-03	1.5e-03	1.1e-03	4.9e-04	2.7e-04	4.1e-04	3.4e-04	2.8e-04
	 18.00 		 1.1e-02	2.9e-03	2.8e-03	2.5e-03	2.1e-03	1.7e-03	1.5e-03	1.2e-03	9.2e-04	4.6e-04	2.5e-04	4.9e-04	4.4e-04	3.6e-04
	 18.75 		 1.1e-02	2.7e-03	2.6e-03	2.3e-03	2.0e-03	1.7e-03	1.3e-03	9.7e-04	8.1e-04	8.2e-04	4.4e-04	3.9e-04	3.0e-04	2.5e-04
	 19.50 		 1.2e-02	2.5e-03	2.5e-03	2.2e-03	2.0e-03	1.7e-03	1.1e-03	7.8e-04	7.1e-04	1.4e-03	7.6e-04	2.1e-04	6.9e-05	5.6e-05
	 20.25 		 1.2e-02	2.3e-03	2.3e-03	2.2e-03	2.0e-03	1.8e-03	1.3e-03	8.7e-04	7.8e-04	1.5e-03	8.1e-04	1.1e-04	0.0e+00	0.0e+00
	 21.00 		 1.5e-02	2.1e-03	2.1e-03	2.2e-03	2.4e-03	3.0e-03	3.1e-03	2.4e-03	1.7e-03	9.0e-04	4.3e-04	4.1e-05	0.0e+00	0.0e+00
	 21.75 		 1.8e-02	1.9e-03	1.9e-03	2.2e-03	2.9e-03	4.3e-03	4.9e-03	4.0e-03	2.7e-03	2.3e-04	3.7e-05	3.0e-06	0.0e+00	0.0e+00
	 22.50 		 1.7e-02	3.2e-03	3.1e-03	3.1e-03	3.7e-03	4.2e-03	4.4e-03	3.5e-03	2.4e-03	8.2e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 23.25 		 1.4e-02	7.4e-03	7.2e-03	6.3e-03	5.0e-03	3.5e-03	2.0e-03	1.3e-03	8.9e-04	2.2e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 24.00 		 1.0e-02	1.0e-02	9.6e-03	8.2e-03	5.7e-03	2.6e-03	4.4e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 24.75 		 5.5e-03	6.8e-03	6.6e-03	5.6e-03	3.9e-03	1.5e-03	1.8e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 25.50 		 1.1e-03	1.6e-03	1.5e-03	1.3e-03	8.9e-04	3.1e-04	3.1e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 26.25 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 27.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 27.75 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 28.50 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 29.25 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 30.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.140200
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.75 		 4.9e-04	2.2e-05	2.2e-05	2.4e-05	2.7e-05	3.1e-05	3.6e-05	4.0e-05	4.2e-05	4.4e-05	4.5e-05	4.5e-05	4.9e-05	5.0e-05
	 1.50 		 1.1e-03	7.1e-05	7.2e-05	7.6e-05	8.0e-05	8.5e-05	9.0e-05	9.4e-05	9.6e-05	9.6e-05	9.2e-05	8.7e-05	8.8e-05	8.8e-05
	 2.25 		 1.9e-03	1.7e-04	1.7e-04	1.7e-04	1.7e-04	1.7e-04	1.7e-04	1.6e-04	1.6e-04	1.7e-04	1.5e-04	1.3e-04	1.2e-04	1.1e-04
	 3.00 		 2.8e-03	3.2e-04	3.2e-04	3.1e-04	3.0e-04	2.8e-04	2.7e-04	2.5e-04	2.4e-04	2.5e-04	2.2e-04	1.6e-04	1.4e-04	1.3e-04
	 3.75 		 3.8e-03	4.9e-04	4.9e-04	4.7e-04	4.6e-04	4.2e-04	3.9e-04	3.5e-04	3.3e-04	3.2e-04	2.6e-04	2.0e-04	1.6e-04	1.5e-04
	 4.50 		 4.8e-03	6.7e-04	6.8e-04	6.6e-04	6.6e-04	6.1e-04	5.5e-04	4.9e-04	4.2e-04	3.4e-04	2.7e-04	2.4e-04	1.9e-04	1.8e-04
	 5.25 		 5.9e-03	8.8e-04	8.9e-04	8.9e-04	9.3e-04	8.7e-04	7.7e-04	6.8e-04	5.2e-04	3.5e-04	2.8e-04	2.9e-04	2.3e-04	2.0e-04
	 6.00 		 6.6e-03	1.1e-03	1.1e-03	1.1e-03	1.1e-03	1.0e-03	8.9e-04	7.7e-04	6.1e-04	3.7e-04	2.8e-04	3.1e-04	2.5e-04	2.1e-04
	 6.75 		 6.8e-03	1.3e-03	1.3e-03	1.2e-03	1.1e-03	1.0e-03	8.9e-04	7.6e-04	7.1e-04	4.7e-04	2.8e-04	2.2e-04	1.7e-04	1.4e-04
	 7.50 		 7.0e-03	1.5e-03	1.5e-03	1.4e-03	1.2e-03	1.0e-03	9.0e-04	7.4e-04	7.9e-04	6.0e-04	2.7e-04	7.4e-05	3.9e-05	3.3e-05
	 8.25 		 7.2e-03	1.8e-03	1.7e-03	1.6e-03	1.3e-03	1.1e-03	9.4e-04	7.5e-04	8.0e-04	6.1e-04	2.5e-04	3.0e-05	3.6e-06	3.6e-06
	 9.00 		 7.6e-03	2.1e-03	2.0e-03	2.1e-03	1.9e-03	1.7e-03	1.3e-03	9.6e-04	7.2e-04	3.2e-04	1.3e-04	3.5e-05	4.2e-05	4.2e-05
	 9.75 		 8.0e-03	2.3e-03	2.3e-03	2.5e-03	2.5e-03	2.3e-03	1.7e-03	1.2e-03	5.9e-04	2.7e-05	1.1e-05	4.1e-05	8.0e-05	8.0e-05
	 10.50 		 7.1e-03	2.3e-03	2.3e-03	2.4e-03	2.3e-03	2.0e-03	1.4e-03	1.0e-03	4.0e-04	1.9e-05	2.0e-05	4.6e-05	7.1e-05	7.1e-05
	 11.25 		 4.0e-03	2.3e-03	2.2e-03	1.9e-03	1.4e-03	8.2e-04	5.4e-04	3.8e-04	1.4e-04	8.2e-05	8.9e-05	5.0e-05	2.8e-05	2.7e-05
	 12.00 		 2.0e-03	2.3e-03	2.0e-03	1.4e-03	6.4e-04	6.4e-05	0.0e+00	0.0e+00	0.0e+00	1.2e-04	1.3e-04	5.2e-05	1.1e-06	0.0e+00
	 12.75 		 1.8e-03	1.6e-03	1.3e-03	7.8e-04	3.0e-04	2.5e-05	3.2e-05	1.6e-04	1.6e-04	1.2e-04	8.9e-05	3.6e-05	4.3e-07	0.0e+00
	 13.50 		 1.6e-03	3.6e-04	2.9e-04	1.6e-04	5.5e-05	4.2e-06	1.1e-04	4.3e-04	4.1e-04	1.2e-04	2.0e-05	8.1e-06	7.0e-08	0.0e+00
	 14.25 		 1.7e-03	7.7e-05	8.2e-05	8.6e-05	7.3e-05	6.0e-05	2.3e-04	5.0e-04	4.7e-04	1.1e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 15.00 		 2.7e-03	9.0e-04	9.5e-04	1.0e-03	8.5e-04	7.0e-04	5.4e-04	3.9e-04	2.4e-04	6.0e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 15.75 		 3.8e-03	1.7e-03	1.8e-03	1.9e-03	1.6e-03	1.3e-03	8.0e-04	2.4e-04	2.1e-05	5.2e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 16.50 		 3.3e-03	1.7e-03	1.7e-03	1.7e-03	1.4e-03	1.2e-03	6.9e-04	1.3e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 17.25 		 1.4e-03	1.2e-03	1.1e-03	7.8e-04	5.4e-04	4.4e-04	2.6e-04	4.2e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.00 		 1.7e-04	6.8e-04	5.0e-04	1.5e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.75 		 6.9e-05	3.4e-04	2.3e-04	6.2e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.50 		 1.1e-05	6.7e-05	4.4e-05	1.0e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 20.25 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 21.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 21.75 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 22.50 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 23.25 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 24.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 24.75 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 25.50 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 26.25 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 27.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 27.75 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 28.50 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 29.25 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 30.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.765900
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.75 		 3.9e-02	1.2e-02	1.1e-02	9.6e-03	8.2e-03	6.5e-03	5.0e-03	3.8e-03	2.7e-03	1.8e-03	1.8e-03	1.6e-03	1.6e-03	1.5e-03
	 1.50 		 5.8e-02	1.7e-02	1.6e-02	1.4e-02	1.2e-02	9.5e-03	7.4e-03	5.6e-03	4.0e-03	2.7e-03	2.6e-03	2.4e-03	2.3e-03	2.2e-03
	 2.25 		 5.5e-02	1.5e-02	1.4e-02	1.2e-02	1.1e-02	8.6e-03	6.9e-03	5.4e-03	4.0e-03	2.9e-03	2.6e-03	2.3e-03	2.2e-03	2.1e-03
	 3.00 		 4.9e-02	9.9e-03	9.5e-03	8.6e-03	7.8e-03	6.8e-03	5.9e-03	4.8e-03	3.9e-03	3.0e-03	2.5e-03	2.1e-03	1.9e-03	1.8e-03
	 3.75 		 4.2e-02	6.2e-03	6.1e-03	5.9e-03	5.6e-03	5.3e-03	4.9e-03	4.2e-03	3.7e-03	3.0e-03	2.3e-03	1.9e-03	1.6e-03	1.5e-03
	 4.50 		 3.7e-02	5.8e-03	5.7e-03	5.5e-03	5.3e-03	4.9e-03	4.5e-03	3.9e-03	3.5e-03	2.8e-03	2.1e-03	1.6e-03	1.3e-03	1.2e-03
	 5.25 		 3.2e-02	5.8e-03	5.7e-03	5.5e-03	5.2e-03	4.7e-03	4.2e-03	3.6e-03	3.1e-03	2.3e-03	1.5e-03	1.2e-03	9.9e-04	9.1e-04
	 6.00 		 2.8e-02	5.7e-03	5.6e-03	5.4e-03	5.1e-03	4.5e-03	3.9e-03	3.3e-03	2.7e-03	1.7e-03	1.1e-03	8.4e-04	7.2e-04	6.6e-04
	 6.75 		 2.4e-02	5.5e-03	5.4e-03	5.1e-03	4.7e-03	4.1e-03	3.4e-03	2.8e-03	2.2e-03	1.3e-03	8.7e-04	6.4e-04	5.2e-04	4.7e-04
	 7.50 		 1.9e-02	5.1e-03	5.0e-03	4.6e-03	4.2e-03	3.5e-03	2.9e-03	2.3e-03	1.8e-03	1.0e-03	6.9e-04	4.8e-04	3.6e-04	3.1e-04
	 8.25 		 1.6e-02	4.6e-03	4.5e-03	4.1e-03	3.6e-03	3.0e-03	2.4e-03	1.9e-03	1.4e-03	7.9e-04	5.2e-04	3.5e-04	2.5e-04	2.1e-04
	 9.00 		 1.3e-02	4.1e-03	4.0e-03	3.6e-03	3.1e-03	2.6e-03	2.0e-03	1.5e-03	1.1e-03	6.2e-04	3.6e-04	2.2e-04	1.5e-04	1.4e-04
	 9.75 		 1.0e-02	3.5e-03	3.4e-03	3.1e-03	2.5e-03	2.1e-03	1.6e-03	1.2e-03	9.1e-04	4.8e-04	2.3e-04	1.3e-04	9.0e-05	9.5e-05
	 10.50 		 8.4e-03	3.0e-03	2.9e-03	2.6e-03	2.1e-03	1.8e-03	1.3e-03	9.7e-04	7.1e-04	3.5e-04	1.5e-04	9.1e-05	6.5e-05	6.4e-05
	 11.25 		 6.7e-03	2.5e-03	2.5e-03	2.2e-03	1.8e-03	1.5e-03	1.2e-03	8.2e-04	5.4e-04	2.3e-04	8.2e-05	7.3e-05	5.1e-05	4.1e-05
	 12.00 		 5.4e-03	2.1e-03	2.1e-03	1.9e-03	1.5e-03	1.2e-03	9.7e-04	6.8e-04	4.0e-04	1.4e-04	4.7e-05	5.6e-05	3.9e-05	2.5e-05
	 12.75 		 4.3e-03	1.9e-03	1.9e-03	1.7e-03	1.3e-03	1.0e-03	7.4e-04	5.1e-04	2.8e-04	9.0e-05	3.6e-05	3.5e-05	2.5e-05	1.2e-05
	 13.50 		 3.4e-03	1.7e-03	1.7e-03	1.5e-03	1.2e-03	8.3e-04	5.2e-04	3.4e-04	1.8e-04	5.5e-05	2.9e-05	1.5e-05	1.2e-05	2.3e-06
	 14.25 		 2.6e-03	1.5e-03	1.4e-03	1.2e-03	1.0e-03	6.6e-04	3.7e-04	2.3e-04	1.2e-04	3.4e-05	2.1e-05	6.3e-06	5.8e-06	0.0e+00
	 15.00 		 1.9e-03	1.2e-03	1.1e-03	9.2e-04	7.7e-04	4.9e-04	2.6e-04	1.3e-04	8.7e-05	2.1e-05	1.3e-05	2.3e-06	2.1e-06	0.0e+00
	 15.75 		 1.3e-03	8.4e-04	7.7e-04	6.6e-04	5.2e-04	3.5e-04	1.8e-04	6.8e-05	5.9e-05	1.2e-05	6.5e-06	1.6e-07	1.5e-07	0.0e+00
	 16.50 		 9.5e-04	6.3e-04	5.8e-04	4.7e-04	3.4e-04	2.4e-04	1.4e-04	5.8e-05	3.8e-05	7.4e-06	3.2e-06	0.0e+00	0.0e+00	0.0e+00
	 17.25 		 6.4e-04	4.8e-04	4.4e-04	3.2e-04	1.9e-04	1.5e-04	1.1e-04	5.6e-05	2.1e-05	4.6e-06	9.3e-07	0.0e+00	0.0e+00	0.0e+00
	 18.00 		 4.5e-04	3.7e-04	3.4e-04	2.4e-04	1.2e-04	1.0e-04	9.2e-05	5.2e-05	1.1e-05	2.8e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.75 		 3.7e-04	3.0e-04	2.9e-04	2.2e-04	1.3e-04	8.3e-05	6.0e-05	3.8e-05	7.3e-06	1.3e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.50 		 3.2e-04	2.6e-04	2.5e-04	2.1e-04	1.5e-04	7.2e-05	2.9e-05	1.7e-05	5.0e-06	2.5e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 20.25 		 2.5e-04	2.0e-04	2.0e-04	1.9e-04	1.6e-04	5.9e-05	1.6e-05	7.4e-06	3.1e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 21.00 		 1.6e-04	1.2e-04	1.2e-04	1.2e-04	1.0e-04	4.1e-05	1.1e-05	2.7e-06	1.2e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 21.75 		 7.6e-05	6.8e-05	6.1e-05	4.8e-05	3.9e-05	2.5e-05	7.8e-06	1.9e-07	9.2e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 22.50 		 4.5e-05	5.5e-05	4.8e-05	3.2e-05	1.8e-05	1.4e-05	4.5e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 23.25 		 2.7e-05	5.0e-05	4.3e-05	2.5e-05	6.2e-06	4.2e-06	1.4e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 24.00 		 1.6e-05	4.4e-05	3.8e-05	1.9e-05	1.1e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 24.75 		 7.5e-06	2.7e-05	2.3e-05	1.0e-05	4.4e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 25.50 		 1.4e-06	5.8e-06	4.9e-06	2.1e-06	7.3e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 26.25 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 27.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 27.75 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 28.50 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 29.25 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 30.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.066200

#################################################################################################################################################

Energy 35 			# in MeV 
Cross_section 0.470600 		# in barn

Multiplicity proton 1.055000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.00 		 0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.88 		 1.8e-02	1.7e-03	1.7e-03	1.7e-03	1.6e-03	1.6e-03	1.6e-03	1.5e-03	1.5e-03	1.4e-03	1.3e-03	1.3e-03	1.2e-03	1.2e-03
	 1.75 		 2.6e-02	2.7e-03	2.7e-03	2.7e-03	2.6e-03	2.5e-03	2.4e-03	2.3e-03	2.2e-03	2.0e-03	1.9e-03	1.7e-03	1.6e-03	1.6e-03
	 2.62 		 3.0e-02	3.4e-03	3.4e-03	3.3e-03	3.2e-03	3.1e-03	2.9e-03	2.7e-03	2.6e-03	2.2e-03	2.0e-03	1.8e-03	1.6e-03	1.6e-03
	 3.50 		 3.2e-02	3.9e-03	3.8e-03	3.7e-03	3.6e-03	3.4e-03	3.2e-03	3.0e-03	2.8e-03	2.4e-03	2.1e-03	1.8e-03	1.6e-03	1.5e-03
	 4.38 		 3.2e-02	4.0e-03	3.9e-03	3.8e-03	3.7e-03	3.5e-03	3.2e-03	3.0e-03	2.8e-03	2.4e-03	2.1e-03	1.8e-03	1.6e-03	1.4e-03
	 5.25 		 2.9e-02	4.1e-03	4.0e-03	3.9e-03	3.7e-03	3.5e-03	3.2e-03	2.9e-03	2.6e-03	2.2e-03	1.7e-03	1.5e-03	1.3e-03	1.2e-03
	 6.12 		 2.7e-02	4.1e-03	4.0e-03	3.9e-03	3.7e-03	3.4e-03	3.1e-03	2.8e-03	2.5e-03	2.0e-03	1.5e-03	1.3e-03	1.1e-03	9.8e-04
	 7.00 		 2.4e-02	3.9e-03	3.8e-03	3.7e-03	3.5e-03	3.2e-03	2.9e-03	2.5e-03	2.2e-03	1.7e-03	1.3e-03	1.1e-03	9.2e-04	8.3e-04
