Energy 5 			# in MeV 
Cross_section 0.075570 		# in barn

Multiplicity proton 1.000000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 3.0000 	 1.7274e-03	2.0e-04	2.0e-04	2.0e-04	2.0e-04	1.9e-04	1.8e-04	1.7e-04	1.6e-04	1.3e-04	1.1e-04	8.9e-05	7.9e-05	7.3e-05
	 4.0000 	 2.0000e-03	3.0e-04	3.0e-04	2.9e-04	2.8e-04	2.6e-04	2.3e-04	2.1e-04	1.9e-04	1.4e-04	1.1e-04	8.8e-05	7.3e-05	6.5e-05
	 5.0000 	 2.1646e-03	3.7e-04	3.7e-04	3.5e-04	3.3e-04	3.0e-04	2.6e-04	2.3e-04	2.0e-04	1.5e-04	1.1e-04	8.2e-05	6.5e-05	5.5e-05
	 6.0000 	 2.3000e-03	4.4e-04	4.4e-04	4.1e-04	3.8e-04	3.3e-04	2.9e-04	2.5e-04	2.1e-04	1.5e-04	1.1e-04	7.6e-05	5.7e-05	4.8e-05
	 7.0000 	 2.4446e-03	5.0e-04	4.9e-04	4.6e-04	4.2e-04	3.7e-04	3.2e-04	2.7e-04	2.3e-04	1.6e-04	1.1e-04	7.6e-05	5.5e-05	4.7e-05
	 8.0000 	 2.6000e-03	5.6e-04	5.5e-04	5.2e-04	4.7e-04	4.1e-04	3.6e-04	3.0e-04	2.5e-04	1.7e-04	1.0e-04	7.5e-05	5.2e-05	4.6e-05
	 9.0000 	 2.7929e-03	6.3e-04	6.2e-04	5.8e-04	5.3e-04	4.6e-04	4.0e-04	3.3e-04	2.7e-04	1.7e-04	1.1e-04	6.6e-05	4.1e-05	3.3e-05
	 10.0000 	 3.0000e-03	7.1e-04	6.9e-04	6.5e-04	5.9e-04	5.2e-04	4.4e-04	3.6e-04	3.0e-04	1.8e-04	1.1e-04	5.1e-05	2.8e-05	1.7e-05
	 11.0000 	 3.2167e-03	8.0e-04	7.8e-04	7.4e-04	6.7e-04	6.0e-04	4.8e-04	3.9e-04	3.4e-04	1.9e-04	8.8e-05	3.6e-05	2.1e-05	9.7e-06
	 12.0000 	 3.4000e-03	9.0e-04	8.8e-04	8.3e-04	7.5e-04	6.7e-04	5.4e-04	4.2e-04	3.7e-04	2.0e-04	6.0e-05	2.2e-05	1.4e-05	4.9e-06
	 13.0000 	 3.5083e-03	1.0e-03	9.8e-04	9.0e-04	8.2e-04	7.2e-04	6.6e-04	4.6e-04	3.8e-04	1.4e-04	5.1e-05	1.3e-05	5.5e-06	1.6e-06
	 14.0000 	 3.6000e-03	1.2e-03	1.1e-03	1.0e-03	9.0e-04	7.8e-04	7.6e-04	4.9e-04	3.9e-04	8.2e-05	4.2e-05	6.5e-06	3.6e-07	0.0e+00
	 15.0000 	 3.7250e-03	1.4e-03	1.4e-03	1.3e-03	1.1e-03	8.7e-04	7.7e-04	4.8e-04	2.7e-04	7.9e-05	2.3e-05	2.1e-06	9.2e-08	0.0e+00
	 16.0000 	 3.8000e-03	1.6e-03	1.6e-03	1.6e-03	1.2e-03	9.3e-04	7.7e-04	4.6e-04	1.5e-04	7.6e-05	6.5e-06	0.0e+00	0.0e+00	0.0e+00
	 17.0000 	 3.5638e-03	1.8e-03	1.7e-03	1.7e-03	1.3e-03	8.3e-04	5.4e-04	4.1e-04	1.6e-04	4.4e-05	1.9e-06	0.0e+00	0.0e+00	0.0e+00
	 18.0000 	 3.1000e-03	1.9e-03	1.8e-03	1.7e-03	1.3e-03	7.3e-04	3.0e-04	3.3e-04	1.8e-04	1.1e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.0000 	 2.4265e-03	1.3e-03	1.2e-03	1.1e-03	1.1e-03	7.3e-04	3.4e-04	2.3e-04	1.1e-04	3.1e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 20.0000 	 1.8000e-03	7.6e-04	6.3e-04	6.0e-04	8.8e-04	7.3e-04	3.9e-04	1.3e-04	3.3e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 21.0000 	 1.5433e-03	1.1e-03	1.0e-03	8.0e-04	7.1e-04	5.6e-04	2.6e-04	4.5e-05	9.8e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 22.0000 	 1.3000e-03	1.5e-03	1.4e-03	1.0e-03	5.3e-04	3.1e-04	8.8e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 23.0000 	 7.6772e-04	1.2e-03	1.1e-03	7.3e-04	2.4e-04	1.1e-04	2.7e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 24.0000 	 2.9000e-04	7.0e-04	6.2e-04	3.5e-04	3.7e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 25.0000 	 8.8673e-05	2.6e-04	2.2e-04	1.2e-04	9.9e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 26.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 27.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 28.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 29.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 30.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 31.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 32.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 33.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 34.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 35.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 36.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 37.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 38.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 39.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 40.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 1.404000
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.0000 	 8.1689e-02	3.4e-02	3.2e-02	2.8e-02	2.5e-02	1.2e-02	1.1e-02	1.1e-02	6.5e-03	2.4e-03	1.5e-03	1.3e-03	1.1e-03	1.0e-03
	 2.0000 	 9.2268e-02	4.0e-02	3.8e-02	3.3e-02	2.8e-02	1.3e-02	1.2e-02	1.2e-02	7.2e-03	2.7e-03	1.8e-03	1.5e-03	1.3e-03	1.2e-03
	 3.0000 	 7.0567e-02	3.7e-02	3.5e-02	3.1e-02	2.3e-02	8.4e-03	6.5e-03	6.5e-03	4.9e-03	2.3e-03	1.6e-03	1.2e-03	9.9e-04	8.9e-04
	 4.0000 	 4.8000e-02	3.3e-02	3.1e-02	2.7e-02	1.6e-02	4.9e-03	3.0e-03	2.8e-03	3.0e-03	1.9e-03	1.4e-03	9.6e-04	7.1e-04	6.1e-04
	 5.0000 	 3.1617e-02	1.8e-02	1.7e-02	1.4e-02	8.2e-03	4.4e-03	3.4e-03	2.7e-03	2.3e-03	1.6e-03	1.0e-03	6.8e-04	4.9e-04	4.2e-04
	 6.0000 	 2.1000e-02	4.9e-03	4.6e-03	3.9e-03	3.3e-03	4.0e-03	3.7e-03	2.6e-03	1.9e-03	1.3e-03	6.6e-04	4.3e-04	3.2e-04	2.7e-04
	 7.0000 	 1.8132e-02	5.1e-03	4.9e-03	4.5e-03	3.9e-03	3.3e-03	3.1e-03	2.4e-03	1.6e-03	9.3e-04	4.6e-04	2.9e-04	2.1e-04	1.8e-04
	 8.0000 	 1.6000e-02	5.3e-03	5.3e-03	5.1e-03	4.4e-03	2.7e-03	2.3e-03	2.0e-03	1.4e-03	6.2e-04	3.2e-04	1.9e-04	1.4e-04	1.2e-04
	 9.0000 	 1.2819e-02	4.3e-03	4.2e-03	4.1e-03	3.8e-03	2.6e-03	2.0e-03	1.5e-03	1.0e-03	4.4e-04	2.2e-04	1.2e-04	8.6e-05	7.0e-05
	 10.0000 	 9.9000e-03	3.2e-03	3.0e-03	3.0e-03	2.9e-03	2.5e-03	1.7e-03	1.1e-03	7.3e-04	3.1e-04	1.4e-04	7.6e-05	4.9e-05	3.6e-05
	 11.0000 	 7.9670e-03	3.3e-03	3.2e-03	2.9e-03	2.5e-03	2.0e-03	1.3e-03	8.5e-04	5.5e-04	2.1e-04	8.9e-05	4.3e-05	2.4e-05	1.6e-05
	 12.0000 	 6.4000e-03	3.4e-03	3.3e-03	2.8e-03	2.1e-03	1.5e-03	1.0e-03	6.6e-04	4.1e-04	1.4e-04	5.3e-05	2.1e-05	9.5e-06	5.7e-06
	 13.0000 	 4.9545e-03	2.9e-03	2.8e-03	2.3e-03	1.7e-03	1.2e-03	8.0e-04	5.0e-04	3.0e-04	9.1e-05	2.9e-05	9.4e-06	3.6e-06	1.7e-06
	 14.0000 	 3.8000e-03	2.1e-03	2.0e-03	1.7e-03	1.3e-03	9.6e-04	6.4e-04	3.8e-04	2.1e-04	5.7e-05	1.4e-05	3.2e-06	8.0e-07	0.0e+00
	 15.0000 	 3.0095e-03	1.8e-03	1.7e-03	1.4e-03	1.1e-03	7.8e-04	5.0e-04	2.8e-04	1.5e-04	3.3e-05	6.0e-06	9.9e-07	2.2e-07	0.0e+00
	 16.0000 	 2.4000e-03	1.5e-03	1.4e-03	1.2e-03	9.2e-04	6.3e-04	3.9e-04	2.1e-04	1.0e-04	1.7e-05	1.9e-06	7.7e-08	0.0e+00	0.0e+00
	 17.0000 	 1.8993e-03	1.3e-03	1.2e-03	1.0e-03	7.6e-04	5.0e-04	3.0e-04	1.5e-04	6.7e-05	8.1e-06	6.1e-07	2.0e-08	0.0e+00	0.0e+00
	 18.0000 	 1.5000e-03	1.1e-03	1.0e-03	8.4e-04	6.2e-04	4.0e-04	2.3e-04	1.1e-04	4.3e-05	3.2e-06	7.9e-08	0.0e+00	0.0e+00	0.0e+00
	 19.0000 	 1.1903e-03	9.2e-04	8.4e-04	7.1e-04	5.1e-04	3.2e-04	1.7e-04	7.4e-05	2.6e-05	1.2e-06	2.1e-08	0.0e+00	0.0e+00	0.0e+00
	 20.0000 	 9.4000e-04	7.6e-04	7.1e-04	5.9e-04	4.2e-04	2.5e-04	1.2e-04	4.7e-05	1.4e-05	2.6e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 21.0000 	 7.3200e-04	6.4e-04	6.0e-04	4.9e-04	3.3e-04	1.9e-04	8.3e-05	2.9e-05	6.5e-06	7.0e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 22.0000 	 5.6000e-04	5.4e-04	5.0e-04	4.0e-04	2.6e-04	1.4e-04	5.5e-05	1.7e-05	2.2e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 23.0000 	 4.1617e-04	4.5e-04	4.1e-04	3.1e-04	1.9e-04	9.8e-05	3.5e-05	7.7e-06	7.1e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 24.0000 	 3.0000e-04	3.6e-04	3.3e-04	2.4e-04	1.4e-04	6.5e-05	2.1e-05	2.3e-06	8.4e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 25.0000 	 2.0994e-04	2.7e-04	2.5e-04	1.8e-04	1.0e-04	3.8e-05	9.5e-06	6.5e-07	2.2e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 26.0000 	 1.4000e-04	2.0e-04	1.8e-04	1.3e-04	7.0e-05	2.0e-05	2.7e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 27.0000 	 8.5703e-05	1.5e-04	1.3e-04	8.3e-05	3.7e-05	9.5e-06	7.6e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 28.0000 	 4.7000e-05	1.1e-04	9.0e-05	4.7e-05	1.4e-05	3.5e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 29.0000 	 2.2053e-05	5.8e-05	4.6e-05	2.4e-05	4.5e-06	1.0e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 30.0000 	 7.7000e-06	2.0e-05	1.6e-05	1.0e-05	2.9e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 31.0000 	 2.2404e-06	5.9e-06	4.7e-06	3.0e-06	7.4e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 32.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 33.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 34.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 35.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 36.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 37.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 38.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 39.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 40.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.038100

#################################################################################################################################################

Energy 50 			# in MeV 
Cross_section 0.334000 		# in barn

Multiplicity proton 1.055000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.2500 	 1.6282e-02	1.7e-03	1.7e-03	1.6e-03	1.6e-03	1.7e-03	1.7e-03	1.6e-03	1.5e-03	1.2e-03	1.1e-03	9.6e-04	9.0e-04	8.6e-04
	 2.5000 	 1.7000e-02	2.5e-03	2.4e-03	2.3e-03	2.2e-03	2.0e-03	1.9e-03	1.7e-03	1.6e-03	1.3e-03	1.1e-03	9.6e-04	8.8e-04	8.4e-04
	 3.7500 	 1.7000e-02	2.9e-03	2.8e-03	2.7e-03	2.5e-03	2.2e-03	1.9e-03	1.7e-03	1.5e-03	1.2e-03	1.0e-03	8.4e-04	7.4e-04	6.9e-04
	 5.0000 	 1.5429e-02	2.7e-03	2.6e-03	2.5e-03	2.3e-03	2.0e-03	1.8e-03	1.6e-03	1.4e-03	1.1e-03	8.5e-04	6.8e-04	5.8e-04	5.4e-04
	 6.2500 	 1.2570e-02	2.2e-03	2.2e-03	2.1e-03	2.0e-03	1.8e-03	1.6e-03	1.4e-03	1.2e-03	8.8e-04	6.6e-04	5.2e-04	4.5e-04	4.1e-04
	 7.5000 	 1.0589e-02	2.0e-03	2.0e-03	1.9e-03	1.8e-03	1.6e-03	1.4e-03	1.2e-03	1.0e-03	7.2e-04	5.3e-04	4.3e-04	3.8e-04	3.5e-04
	 8.7500 	 9.3313e-03	1.8e-03	1.8e-03	1.7e-03	1.6e-03	1.4e-03	1.2e-03	1.0e-03	8.6e-04	6.2e-04	4.7e-04	3.8e-04	3.3e-04	3.0e-04
	 10.0000 	 8.5000e-03	1.6e-03	1.6e-03	1.5e-03	1.4e-03	1.2e-03	1.0e-03	8.9e-04	7.6e-04	5.6e-04	4.3e-04	3.4e-04	2.9e-04	2.7e-04
	 11.2500 	 7.8338e-03	1.4e-03	1.5e-03	1.3e-03	1.2e-03	1.1e-03	9.6e-04	8.4e-04	7.2e-04	5.3e-04	3.9e-04	3.1e-04	2.6e-04	2.4e-04
	 12.5000 	 7.5276e-03	1.4e-03	1.4e-03	1.3e-03	1.2e-03	1.1e-03	9.5e-04	8.3e-04	7.1e-04	5.1e-04	3.7e-04	2.9e-04	2.4e-04	2.1e-04
	 13.7500 	 7.4140e-03	1.4e-03	1.3e-03	1.3e-03	1.2e-03	1.1e-03	9.5e-04	8.2e-04	7.0e-04	5.0e-04	3.6e-04	2.7e-04	2.1e-04	1.9e-04
	 15.0000 	 7.3575e-03	1.4e-03	1.3e-03	1.3e-03	1.2e-03	1.1e-03	9.6e-04	8.3e-04	7.1e-04	4.9e-04	3.4e-04	2.4e-04	1.8e-04	1.6e-04
	 16.2500 	 7.3205e-03	1.5e-03	1.4e-03	1.4e-03	1.3e-03	1.2e-03	9.8e-04	8.6e-04	7.3e-04	4.9e-04	3.2e-04	2.1e-04	1.5e-04	1.3e-04
	 17.5000 	 7.2870e-03	1.5e-03	1.5e-03	1.4e-03	1.3e-03	1.2e-03	1.0e-03	8.8e-04	7.3e-04	4.7e-04	2.9e-04	1.8e-04	1.3e-04	1.0e-04
	 18.7500 	 7.2619e-03	1.6e-03	1.6e-03	1.5e-03	1.4e-03	1.2e-03	1.1e-03	8.9e-04	7.2e-04	4.5e-04	2.6e-04	1.5e-04	1.1e-04	8.1e-05
	 20.0000 	 7.2343e-03	1.7e-03	1.7e-03	1.6e-03	1.5e-03	1.3e-03	1.1e-03	9.0e-04	7.1e-04	4.2e-04	2.3e-04	1.3e-04	8.4e-05	6.3e-05
	 21.2500 	 7.1864e-03	1.8e-03	1.8e-03	1.7e-03	1.5e-03	1.3e-03	1.1e-03	9.0e-04	7.0e-04	3.8e-04	2.0e-04	1.1e-04	6.6e-05	4.8e-05
	 22.5000 	 7.0453e-03	1.9e-03	1.9e-03	1.8e-03	1.5e-03	1.3e-03	1.1e-03	8.9e-04	6.7e-04	3.5e-04	1.7e-04	8.4e-05	5.0e-05	3.5e-05
	 23.7500 	 6.8289e-03	2.0e-03	2.0e-03	1.9e-03	1.6e-03	1.4e-03	1.1e-03	8.7e-04	6.4e-04	3.2e-04	1.5e-04	6.4e-05	3.6e-05	2.4e-05
	 25.0000 	 6.6000e-03	2.1e-03	2.0e-03	1.9e-03	1.6e-03	1.4e-03	1.1e-03	8.4e-04	6.1e-04	2.8e-04	1.2e-04	5.0e-05	2.6e-05	1.7e-05
	 26.2500 	 6.3754e-03	2.1e-03	2.0e-03	1.9e-03	1.6e-03	1.4e-03	1.1e-03	8.1e-04	5.7e-04	2.4e-04	9.8e-05	4.1e-05	2.0e-05	1.3e-05
	 27.5000 	 6.1285e-03	2.2e-03	2.1e-03	1.9e-03	1.7e-03	1.4e-03	1.1e-03	7.6e-04	5.2e-04	2.0e-04	7.9e-05	3.3e-05	1.5e-05	9.6e-06
	 28.7500 	 5.8574e-03	2.2e-03	2.1e-03	1.9e-03	1.7e-03	1.3e-03	1.0e-03	7.1e-04	4.7e-04	1.7e-04	6.3e-05	2.7e-05	1.2e-05	7.4e-06
	 30.0000 	 5.5200e-03	2.2e-03	2.1e-03	1.9e-03	1.7e-03	1.3e-03	9.4e-04	6.5e-04	4.2e-04	1.6e-04	4.9e-05	2.1e-05	9.1e-06	6.1e-06
	 31.2500 	 5.1129e-03	2.2e-03	2.1e-03	1.9e-03	1.6e-03	1.2e-03	8.5e-04	5.8e-04	3.7e-04	1.5e-04	3.7e-05	1.6e-05	7.1e-06	5.3e-06
	 32.5000 	 4.7797e-03	2.1e-03	2.1e-03	1.8e-03	1.5e-03	1.1e-03	7.8e-04	5.3e-04	3.2e-04	1.4e-04	2.8e-05	1.2e-05	5.5e-06	4.5e-06
	 33.7500 	 4.6268e-03	2.1e-03	2.1e-03	1.8e-03	1.5e-03	1.1e-03	7.8e-04	5.1e-04	2.9e-04	1.2e-04	2.4e-05	7.6e-06	3.7e-06	3.3e-06
	 35.0000 	 4.5473e-03	2.0e-03	2.0e-03	1.7e-03	1.5e-03	1.3e-03	8.1e-04	5.0e-04	2.6e-04	1.1e-04	2.3e-05	3.5e-06	1.7e-06	1.6e-06
	 36.2500 	 4.4699e-03	2.0e-03	1.9e-03	1.6e-03	1.4e-03	1.4e-03	8.4e-04	5.0e-04	2.4e-04	9.1e-05	2.1e-05	5.7e-07	2.9e-07	2.8e-07
	 37.5000 	 4.3183e-03	2.0e-03	1.9e-03	1.6e-03	1.4e-03	1.4e-03	8.5e-04	4.9e-04	2.4e-04	7.1e-05	1.8e-05	0.0e+00	0.0e+00	0.0e+00
	 38.7500 	 3.9716e-03	2.1e-03	2.0e-03	1.6e-03	1.3e-03	9.9e-04	8.5e-04	4.8e-04	2.4e-04	3.9e-05	1.1e-05	0.0e+00	0.0e+00	0.0e+00
	 40.0000 	 3.6195e-03	2.3e-03	2.1e-03	1.7e-03	1.1e-03	5.4e-04	8.4e-04	4.6e-04	2.4e-04	9.6e-06	2.7e-06	0.0e+00	0.0e+00	0.0e+00
	 41.2500 	 3.5011e-03	2.4e-03	2.2e-03	1.8e-03	1.1e-03	3.9e-04	8.3e-04	4.4e-04	2.4e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 42.5000 	 3.5316e-03	2.8e-03	2.6e-03	2.1e-03	1.4e-03	6.4e-04	6.1e-04	3.0e-04	1.6e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 43.7500 	 3.5768e-03	3.1e-03	2.9e-03	2.4e-03	1.7e-03	1.0e-03	2.8e-04	9.9e-05	5.6e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 45.0000 	 3.6000e-03	3.3e-03	3.1e-03	2.6e-03	1.9e-03	1.2e-03	8.1e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 46.2500 	 2.2458e-03	2.1e-03	1.9e-03	1.6e-03	1.2e-03	7.5e-04	3.1e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 47.5000 	 2.6667e-04	2.4e-04	2.3e-04	1.9e-04	1.4e-04	8.9e-05	2.8e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 48.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 50.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.201900
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.2500 	 1.7905e-03	3.0e-04	2.8e-04	2.5e-04	2.1e-04	1.8e-04	1.5e-04	1.1e-04	1.3e-04	1.4e-04	1.3e-04	1.2e-04	1.2e-04	1.1e-04
	 2.5000 	 2.0289e-03	3.2e-04	3.1e-04	3.0e-04	2.8e-04	2.6e-04	2.3e-04	1.9e-04	1.8e-04	1.5e-04	1.3e-04	1.2e-04	1.1e-04	9.9e-05
