Energy 3 			# in MeV 
Cross_section 0.017510 		# in barn

Multiplicity proton 1.000000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 39.3750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 40.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 41.6250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 42.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 43.8750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 45.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.035800

#################################################################################################################################################

Energy 50 			# in MeV 
Cross_section 0.575300 		# in barn

Multiplicity proton 1.637000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.2500 	 4.5170e-02	2.9e-03	2.9e-03	2.9e-03	3.0e-03	3.1e-03	3.2e-03	3.3e-03	3.4e-03	3.6e-03	3.8e-03	3.9e-03	4.1e-03	4.1e-03
	 2.5000 	 7.0221e-02	6.2e-03	6.2e-03	6.1e-03	6.1e-03	6.0e-03	6.0e-03	5.9e-03	5.8e-03	5.5e-03	5.3e-03	5.1e-03	5.0e-03	4.9e-03
	 3.7500 	 8.4501e-02	8.7e-03	8.7e-03	8.6e-03	8.4e-03	8.2e-03	7.9e-03	7.6e-03	7.2e-03	6.6e-03	6.1e-03	5.6e-03	5.3e-03	5.2e-03
	 5.0000 	 7.6244e-02	8.5e-03	8.5e-03	8.3e-03	8.1e-03	7.8e-03	7.4e-03	7.0e-03	6.6e-03	5.8e-03	5.3e-03	4.8e-03	4.5e-03	4.4e-03
	 6.2500 	 5.9216e-02	7.7e-03	7.6e-03	7.4e-03	7.1e-03	6.7e-03	6.2e-03	5.7e-03	5.3e-03	4.4e-03	3.8e-03	3.4e-03	3.1e-03	3.0e-03
	 7.5000 	 4.5510e-02	6.3e-03	6.3e-03	6.1e-03	5.8e-03	5.4e-03	4.9e-03	4.5e-03	4.1e-03	3.3e-03	2.8e-03	2.4e-03	2.2e-03	2.1e-03
	 8.7500 	 3.5405e-02	5.2e-03	5.2e-03	5.0e-03	4.7e-03	4.4e-03	3.9e-03	3.6e-03	3.2e-03	2.6e-03	2.1e-03	1.7e-03	1.5e-03	1.4e-03
	 10.0000 	 2.8000e-02	4.4e-03	4.3e-03	4.1e-03	3.9e-03	3.6e-03	3.2e-03	2.9e-03	2.5e-03	2.0e-03	1.5e-03	1.3e-03	1.1e-03	1.0e-03
	 11.2500 	 2.2442e-02	3.7e-03	3.7e-03	3.5e-03	3.3e-03	3.0e-03	2.6e-03	2.3e-03	2.1e-03	1.6e-03	1.1e-03	9.7e-04	8.2e-04	7.5e-04
	 12.5000 	 1.8753e-02	3.2e-03	3.2e-03	3.0e-03	2.8e-03	2.6e-03	2.3e-03	2.0e-03	1.8e-03	1.3e-03	9.3e-04	7.5e-04	6.3e-04	5.7e-04
	 13.7500 	 1.6360e-02	2.9e-03	2.9e-03	2.7e-03	2.5e-03	2.3e-03	2.0e-03	1.8e-03	1.5e-03	1.1e-03	7.9e-04	6.0e-04	5.0e-04	4.4e-04
	 15.0000 	 1.4767e-02	2.8e-03	2.8e-03	2.6e-03	2.4e-03	2.2e-03	1.9e-03	1.7e-03	1.4e-03	1.0e-03	6.9e-04	5.0e-04	4.1e-04	3.5e-04
	 16.2500 	 1.3563e-02	2.6e-03	2.6e-03	2.5e-03	2.3e-03	2.0e-03	1.8e-03	1.6e-03	1.2e-03	8.9e-04	6.0e-04	4.3e-04	3.3e-04	2.9e-04
	 17.5000 	 1.2675e-02	2.6e-03	2.6e-03	2.5e-03	2.3e-03	2.0e-03	1.8e-03	1.5e-03	1.2e-03	8.1e-04	5.4e-04	3.7e-04	2.8e-04	2.4e-04
	 18.7500 	 1.1973e-02	2.5e-03	2.5e-03	2.4e-03	2.2e-03	1.9e-03	1.7e-03	1.4e-03	1.2e-03	7.5e-04	4.8e-04	3.2e-04	2.4e-04	2.0e-04
	 20.0000 	 1.1396e-02	2.5e-03	2.5e-03	2.4e-03	2.1e-03	1.9e-03	1.6e-03	1.3e-03	1.1e-03	6.9e-04	4.3e-04	2.8e-04	2.0e-04	1.7e-04
	 21.2500 	 1.0908e-02	2.5e-03	2.5e-03	2.4e-03	2.1e-03	1.9e-03	1.6e-03	1.3e-03	1.1e-03	6.4e-04	3.9e-04	2.4e-04	1.7e-04	1.4e-04
	 22.5000 	 1.0501e-02	2.5e-03	2.5e-03	2.4e-03	2.1e-03	1.9e-03	1.6e-03	1.3e-03	1.0e-03	5.9e-04	3.5e-04	2.1e-04	1.5e-04	1.2e-04
	 23.7500 	 1.0147e-02	2.6e-03	2.6e-03	2.4e-03	2.2e-03	1.8e-03	1.5e-03	1.2e-03	9.8e-04	5.5e-04	3.1e-04	1.9e-04	1.2e-04	9.7e-05
	 25.0000 	 9.8000e-03	2.6e-03	2.6e-03	2.4e-03	2.2e-03	1.8e-03	1.5e-03	1.2e-03	9.2e-04	5.1e-04	2.8e-04	1.6e-04	1.0e-04	7.9e-05
	 26.2500 	 9.4492e-03	2.7e-03	2.6e-03	2.4e-03	2.2e-03	1.8e-03	1.5e-03	1.2e-03	8.7e-04	4.7e-04	2.5e-04	1.4e-04	8.3e-05	6.4e-05
	 27.5000 	 9.1083e-03	2.7e-03	2.7e-03	2.5e-03	2.2e-03	1.8e-03	1.4e-03	1.1e-03	8.3e-04	4.3e-04	2.2e-04	1.1e-04	6.8e-05	5.1e-05
	 28.7500 	 8.7686e-03	2.8e-03	2.7e-03	2.5e-03	2.2e-03	1.8e-03	1.4e-03	1.1e-03	7.9e-04	3.9e-04	1.9e-04	9.4e-05	5.5e-05	4.0e-05
	 30.0000 	 8.4312e-03	2.8e-03	2.7e-03	2.5e-03	2.2e-03	1.8e-03	1.4e-03	1.1e-03	7.4e-04	3.5e-04	1.6e-04	7.4e-05	4.3e-05	3.0e-05
	 31.2500 	 8.0995e-03	2.9e-03	2.8e-03	2.5e-03	2.2e-03	1.8e-03	1.4e-03	1.0e-03	6.9e-04	3.1e-04	1.3e-04	5.5e-05	3.0e-05	2.1e-05
	 32.5000 	 7.7501e-03	2.9e-03	2.8e-03	2.5e-03	2.1e-03	1.7e-03	1.3e-03	9.4e-04	6.3e-04	2.7e-04	1.1e-04	4.2e-05	2.2e-05	1.6e-05
	 33.7500 	 7.3236e-03	2.9e-03	2.8e-03	2.5e-03	2.1e-03	1.7e-03	1.3e-03	8.6e-04	5.7e-04	2.3e-04	9.1e-05	4.2e-05	2.6e-05	2.2e-05
	 35.0000 	 6.7693e-03	2.9e-03	2.8e-03	2.4e-03	2.0e-03	1.6e-03	1.1e-03	7.7e-04	5.0e-04	1.9e-04	8.1e-05	4.8e-05	4.6e-05	5.5e-05
	 36.2500 	 6.3171e-03	2.8e-03	2.7e-03	2.4e-03	1.9e-03	1.5e-03	1.0e-03	6.9e-04	4.3e-04	1.5e-04	7.2e-05	5.3e-05	6.7e-05	8.8e-05
	 37.5000 	 6.1804e-03	2.8e-03	2.7e-03	2.4e-03	1.9e-03	1.5e-03	1.0e-03	6.5e-04	4.0e-04	1.3e-04	5.9e-05	5.2e-05	6.9e-05	9.1e-05
	 38.7500 	 6.1539e-03	2.7e-03	2.7e-03	2.4e-03	2.0e-03	1.5e-03	1.0e-03	6.3e-04	3.9e-04	1.3e-04	4.2e-05	3.6e-05	4.5e-05	5.7e-05
	 40.0000 	 6.1335e-03	2.7e-03	2.6e-03	2.4e-03	2.1e-03	1.6e-03	1.1e-03	6.1e-04	3.8e-04	1.2e-04	2.6e-05	1.6e-05	1.5e-05	1.7e-05
	 41.2500 	 6.0694e-03	2.7e-03	2.6e-03	2.4e-03	2.1e-03	1.6e-03	1.1e-03	6.1e-04	3.7e-04	1.1e-04	2.0e-05	6.5e-06	2.9e-06	1.5e-06
	 42.5000 	 5.5027e-03	2.7e-03	2.6e-03	2.2e-03	1.8e-03	1.3e-03	1.0e-03	6.4e-04	3.6e-04	9.7e-05	1.9e-05	4.0e-06	1.3e-06	6.7e-07
	 43.7500 	 4.7048e-03	2.7e-03	2.5e-03	2.0e-03	1.3e-03	9.5e-04	8.8e-04	6.7e-04	3.5e-04	8.5e-05	1.8e-05	2.4e-06	3.4e-07	1.7e-07
	 45.0000 	 4.3000e-03	2.7e-03	2.5e-03	1.9e-03	1.1e-03	7.5e-04	8.2e-04	6.9e-04	3.4e-04	6.9e-05	1.7e-05	1.4e-06	0.0e+00	0.0e+00
	 46.2500 	 6.8203e-03	5.2e-03	4.9e-03	3.9e-03	2.7e-03	1.6e-03	8.8e-04	4.7e-04	2.1e-04	3.7e-05	1.0e-05	5.8e-07	0.0e+00	0.0e+00
	 47.5000 	 1.0504e-02	8.9e-03	8.3e-03	6.9e-03	5.0e-03	2.8e-03	9.8e-04	1.3e-04	2.4e-05	4.1e-06	1.2e-06	5.6e-08	0.0e+00	0.0e+00
	 48.7500 	 7.5195e-03	6.4e-03	6.0e-03	5.0e-03	3.6e-03	2.1e-03	6.8e-04	2.9e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 50.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.103500
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.2500 	 3.5931e-04	1.0e-05	1.1e-05	1.1e-05	1.3e-05	1.4e-05	1.6e-05	1.9e-05	2.1e-05	2.9e-05	3.7e-05	4.4e-05	4.9e-05	5.2e-05
	 2.5000 	 8.9633e-04	6.0e-05	5.7e-05	5.9e-05	6.2e-05	6.2e-05	6.1e-05	6.7e-05	6.8e-05	6.7e-05	7.1e-05	7.3e-05	7.4e-05	7.5e-05
	 3.7500 	 1.3805e-03	1.5e-04	1.4e-04	1.4e-04	1.4e-04	1.3e-04	1.2e-04	1.3e-04	1.2e-04	9.9e-05	9.5e-05	9.0e-05	8.8e-05	8.7e-05
	 5.0000 	 1.3667e-03	2.1e-04	2.0e-04	1.9e-04	1.8e-04	1.7e-04	1.5e-04	1.4e-04	1.2e-04	9.7e-05	8.7e-05	8.0e-05	7.6e-05	7.4e-05
	 6.2500 	 1.2805e-03	2.3e-04	2.3e-04	2.1e-04	2.0e-04	1.8e-04	1.6e-04	1.4e-04	1.2e-04	8.9e-05	6.9e-05	5.9e-05	5.4e-05	5.1e-05
	 7.5000 	 1.1438e-03	2.3e-04	2.3e-04	2.1e-04	2.0e-04	1.7e-04	1.5e-04	1.2e-04	1.0e-04	7.5e-05	5.6e-05	4.5e-05	3.9e-05	3.6e-05
	 8.7500 	 1.0488e-03	2.3e-04	2.3e-04	2.1e-04	2.0e-04	1.7e-04	1.5e-04	1.2e-04	9.7e-05	6.6e-05	4.7e-05	3.6e-05	3.0e-05	2.7e-05
	 10.0000 	 1.0000e-03	2.3e-04	2.2e-04	2.1e-04	1.9e-04	1.7e-04	1.4e-04	1.2e-04	9.5e-05	6.2e-05	4.2e-05	3.1e-05	2.5e-05	2.2e-05
	 11.2500 	 1.0000e-03	2.3e-04	2.3e-04	2.1e-04	1.9e-04	1.7e-04	1.5e-04	1.2e-04	9.5e-05	6.1e-05	4.0e-05	2.7e-05	2.1e-05	1.8e-05
	 12.5000 	 1.0095e-03	2.4e-04	2.5e-04	2.2e-04	2.0e-04	1.7e-04	1.5e-04	1.2e-04	9.8e-05	6.1e-05	3.9e-05	2.6e-05	1.9e-05	1.6e-05
	 13.7500 	 1.0832e-03	2.7e-04	2.7e-04	2.5e-04	2.2e-04	1.9e-04	1.6e-04	1.3e-04	1.1e-04	6.3e-05	3.9e-05	2.5e-05	1.8e-05	1.5e-05
	 15.0000 	 1.1822e-03	3.0e-04	2.9e-04	2.7e-04	2.4e-04	2.1e-04	1.7e-04	1.4e-04	1.2e-04	6.7e-05	4.0e-05	2.5e-05	1.7e-05	1.4e-05
	 16.2500 	 1.3157e-03	3.4e-04	3.3e-04	3.1e-04	2.8e-04	2.4e-04	1.9e-04	1.6e-04	1.2e-04	7.2e-05	4.1e-05	2.4e-05	1.7e-05	1.3e-05
	 17.5000 	 1.4558e-03	3.9e-04	3.8e-04	3.6e-04	3.2e-04	2.7e-04	2.2e-04	1.8e-04	1.3e-04	7.7e-05	4.1e-05	2.4e-05	1.6e-05	1.2e-05
	 18.7500 	 1.6018e-03	4.6e-04	4.5e-04	4.2e-04	3.7e-04	3.2e-04	2.5e-04	2.0e-04	1.5e-04	8.1e-05	4.1e-05	2.2e-05	1.4e-05	1.2e-05
	 20.0000 	 1.7606e-03	5.5e-04	5.3e-04	4.9e-04	4.3e-04	3.6e-04	2.9e-04	2.2e-04	1.6e-04	8.4e-05	4.0e-05	2.0e-05	1.3e-05	1.1e-05
	 21.2500 	 1.9375e-03	6.4e-04	6.2e-04	5.7e-04	4.9e-04	4.1e-04	3.3e-04	2.4e-04	1.7e-04	8.5e-05	3.9e-05	1.9e-05	1.2e-05	1.1e-05
	 22.5000 	 2.1501e-03	7.4e-04	7.2e-04	6.6e-04	5.7e-04	4.6e-04	3.6e-04	2.7e-04	1.9e-04	8.6e-05	3.7e-05	1.7e-05	1.0e-05	8.8e-06
	 23.7500 	 2.3814e-03	8.6e-04	8.3e-04	7.6e-04	6.5e-04	5.2e-04	4.0e-04	2.9e-04	2.0e-04	8.6e-05	3.5e-05	1.6e-05	8.5e-06	5.9e-06
	 25.0000 	 2.6000e-03	1.0e-03	9.6e-04	8.7e-04	7.4e-04	5.8e-04	4.4e-04	3.1e-04	2.1e-04	8.6e-05	3.2e-05	1.4e-05	6.7e-06	3.6e-06
	 26.2500 	 2.8346e-03	1.2e-03	1.1e-03	1.0e-03	8.7e-04	6.6e-04	4.9e-04	3.3e-04	2.1e-04	8.0e-05	2.6e-05	1.0e-05	4.4e-06	2.1e-06
	 27.5000 	 3.0669e-03	1.5e-03	1.4e-03	1.2e-03	1.0e-03	7.4e-04	5.5e-04	3.6e-04	2.0e-04	6.7e-05	1.8e-05	5.1e-06	2.0e-06	8.1e-07
	 28.7500 	 3.1956e-03	1.6e-03	1.5e-03	1.3e-03	1.1e-03	7.9e-04	5.8e-04	3.7e-04	1.9e-04	5.3e-05	1.0e-05	1.7e-06	4.7e-07	1.2e-07
	 30.0000 	 3.0777e-03	1.6e-03	1.5e-03	1.3e-03	1.1e-03	7.6e-04	5.4e-04	3.3e-04	1.6e-04	3.7e-05	6.1e-06	8.3e-07	2.2e-07	5.1e-08
	 31.2500 	 2.6675e-03	1.6e-03	1.5e-03	1.3e-03	1.0e-03	6.7e-04	4.1e-04	2.2e-04	1.1e-04	1.7e-05	2.4e-06	3.0e-07	7.7e-08	1.8e-08
	 32.5000 	 2.1209e-03	1.5e-03	1.4e-03	1.2e-03	8.9e-04	5.4e-04	2.7e-04	1.1e-04	5.1e-05	3.0e-06	2.3e-07	2.6e-08	6.5e-09	1.5e-09
	 33.7500 	 1.4382e-03	1.3e-03	1.2e-03	1.0e-03	6.7e-04	3.7e-04	1.5e-04	5.3e-05	2.4e-05	7.0e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 35.0000 	 4.6519e-04	5.3e-04	4.9e-04	3.8e-04	2.1e-04	1.0e-04	3.9e-05	1.3e-05	5.7e-06	1.5e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 36.2500 	 4.7097e-05	1.1e-04	9.6e-05	5.5e-05	1.1e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 37.5000 	 4.3180e-06	1.1e-05	9.4e-06	5.2e-06	9.8e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 38.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 40.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 41.2500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 42.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 43.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 45.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 46.2500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 47.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 48.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 50.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.219400
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.2500 	 2.5456e-03	4.0e-05	4.3e-05	4.8e-05	5.8e-05	7.3e-05	9.3e-05	1.1e-04	1.2e-04	1.7e-04	2.5e-04	3.3e-04	4.1e-04	4.5e-04
	 2.5000 	 7.2462e-03	1.6e-04	1.7e-04	1.8e-04	2.0e-04	2.3e-04	2.8e-04	3.3e-04	4.0e-04	6.4e-04	7.5e-04	8.3e-04	8.5e-04	8.8e-04
	 3.7500 	 1.2471e-02	4.2e-04	4.3e-04	4.4e-04	4.6e-04	5.1e-04	5.9e-04	6.8e-04	8.2e-04	1.2e-03	1.3e-03	1.3e-03	1.2e-03	1.2e-03
	 5.0000 	 1.4390e-02	9.0e-04	9.7e-04	9.8e-04	1.1e-03	1.1e-03	1.2e-03	1.3e-03	1.3e-03	1.2e-03	1.2e-03	1.1e-03	1.0e-03	9.8e-04
	 6.2500 	 1.4885e-02	1.5e-03	1.6e-03	1.6e-03	1.7e-03	1.6e-03	1.6e-03	1.6e-03	1.5e-03	1.2e-03	9.5e-04	7.6e-04	6.6e-04	6.0e-04
	 7.5000 	 1.2208e-02	2.0e-03	2.0e-03	2.0e-03	1.9e-03	1.7e-03	1.5e-03	1.4e-03	1.2e-03	8.6e-04	6.3e-04	4.8e-04	4.0e-04	3.6e-04
	 8.7500 	 9.3368e-03	2.0e-03	2.0e-03	1.9e-03	1.8e-03	1.6e-03	1.3e-03	1.1e-03	9.1e-04	5.8e-04	3.9e-04	2.9e-04	2.4e-04	2.1e-04
	 10.0000 	 6.7000e-03	1.6e-03	1.6e-03	1.5e-03	1.3e-03	1.1e-03	9.5e-04	7.7e-04	6.1e-04	3.8e-04	2.4e-04	1.7e-04	1.4e-04	1.2e-04
	 11.2500 	 4.7028e-03	1.3e-03	1.2e-03	1.1e-03	9.9e-04	8.3e-04	6.8e-04	5.4e-04	4.1e-04	2.4e-04	1.5e-04	1.0e-04	8.3e-05	7.2e-05
	 12.5000 	 3.3320e-03	9.9e-04	9.0e-04	8.6e-04	7.5e-04	6.2e-04	4.9e-04	3.8e-04	2.9e-04	1.6e-04	1.0e-04	6.6e-05	5.0e-05	4.4e-05
	 13.7500 	 2.4281e-03	7.4e-04	7.1e-04	6.5e-04	5.6e-04	4.6e-04	3.6e-04	2.7e-04	2.1e-04	1.2e-04	6.6e-05	4.2e-05	3.1e-05	2.6e-05
	 15.0000 	 1.8721e-03	5.8e-04	5.7e-04	5.1e-04	4.4e-04	3.6e-04	2.8e-04	2.1e-04	1.6e-04	8.7e-05	4.7e-05	2.9e-05	2.0e-05	1.7e-05
	 16.2500 	 1.4691e-03	4.7e-04	4.6e-04	4.1e-04	3.5e-04	2.9e-04	2.2e-04	1.7e-04	1.3e-04	6.5e-05	3.4e-05	2.0e-05	1.3e-05	1.1e-05
	 17.5000 	 1.2104e-03	4.0e-04	3.9e-04	3.5e-04	3.0e-04	2.4e-04	1.9e-04	1.4e-04	1.0e-04	5.1e-05	2.5e-05	1.4e-05	8.5e-06	6.9e-06
	 18.7500 	 1.0234e-03	3.5e-04	3.4e-04	3.0e-04	2.7e-04	2.1e-04	1.6e-04	1.2e-04	8.7e-05	4.0e-05	1.8e-05	9.4e-06	5.4e-06	4.0e-06
	 20.0000 	 8.8025e-04	3.1e-04	3.0e-04	2.7e-04	2.4e-04	1.9e-04	1.4e-04	1.1e-04	7.5e-05	3.2e-05	1.3e-05	6.1e-06	3.1e-06	2.1e-06
	 21.2500 	 7.7015e-04	2.9e-04	2.8e-04	2.5e-04	2.2e-04	1.7e-04	1.3e-04	9.3e-05	6.4e-05	2.6e-05	9.4e-06	4.0e-06	2.1e-06	1.5e-06
	 22.5000 	 6.8489e-04	2.7e-04	2.6e-04	2.3e-04	2.0e-04	1.5e-04	1.2e-04	8.2e-05	5.4e-05	2.0e-05	6.6e-06	2.4e-06	1.6e-06	1.7e-06
	 23.7500 	 6.1508e-04	2.6e-04	2.5e-04	2.2e-04	1.8e-04	1.4e-04	1.1e-04	7.2e-05	4.6e-05	1.6e-05	4.5e-06	1.3e-06	1.3e-06	1.9e-06
	 25.0000 	 5.5000e-04	2.5e-04	2.4e-04	2.1e-04	1.7e-04	1.3e-04	9.5e-05	6.2e-05	3.8e-05	1.2e-05	3.0e-06	7.8e-07	1.1e-06	2.0e-06
	 26.2500 	 4.8665e-04	2.4e-04	2.3e-04	2.0e-04	1.6e-04	1.2e-04	8.4e-05	5.2e-05	3.1e-05	8.6e-06	2.0e-06	7.5e-07	8.6e-07	1.5e-06
	 27.5000 	 4.2776e-04	2.2e-04	2.1e-04	1.9e-04	1.5e-04	1.1e-04	7.2e-05	4.3e-05	2.4e-05	5.7e-06	1.3e-06	7.3e-07	6.5e-07	6.3e-07
	 28.7500 	 3.7121e-04	2.0e-04	1.9e-04	1.7e-04	1.3e-04	9.6e-05	6.1e-05	3.5e-05	1.8e-05	3.6e-06	7.7e-07	7.1e-07	4.6e-07	2.5e-08
	 30.0000 	 3.1520e-04	1.9e-04	1.8e-04	1.6e-04	1.2e-04	8.2e-05	5.0e-05	2.7e-05	1.3e-05	2.3e-06	4.4e-07	5.7e-07	2.9e-07	1.2e-09
	 31.2500 	 2.6048e-04	1.7e-04	1.6e-04	1.4e-04	1.0e-04	6.7e-05	3.9e-05	2.0e-05	8.7e-06	1.2e-06	1.8e-07	2.7e-07	1.2e-07	4.0e-10
	 32.5000 	 2.0913e-04	1.5e-04	1.4e-04	1.2e-04	8.5e-05	5.3e-05	2.9e-05	1.4e-05	5.3e-06	5.4e-07	2.6e-08	2.8e-08	1.1e-08	3.3e-11
	 33.7500 	 1.6147e-04	1.3e-04	1.2e-04	9.8e-05	6.8e-05	4.0e-05	2.1e-05	9.2e-06	3.2e-06	2.8e-07	6.0e-09	6.1e-11	0.0e+00	0.0e+00
	 35.0000 	 1.1453e-04	1.0e-04	9.4e-05	7.6e-05	5.0e-05	2.8e-05	1.3e-05	4.9e-06	1.5e-06	1.2e-07	2.3e-09	2.3e-11	0.0e+00	0.0e+00
	 36.2500 	 7.4606e-05	7.8e-05	7.1e-05	5.5e-05	3.4e-05	1.7e-05	6.3e-06	1.8e-06	4.0e-07	1.8e-08	3.2e-10	3.2e-12	0.0e+00	0.0e+00
	 37.5000 	 4.7307e-05	5.6e-05	5.1e-05	3.7e-05	2.2e-05	1.1e-05	3.3e-06	7.4e-07	1.2e-07	1.8e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 38.7500 	 2.4620e-05	3.2e-05	2.9e-05	2.1e-05	1.1e-05	5.2e-06	1.5e-06	3.2e-07	4.9e-08	7.3e-11	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 40.0000 	 7.9966e-06	1.3e-05	1.1e-05	7.2e-06	3.4e-06	1.3e-06	3.3e-07	6.6e-08	9.9e-09	1.4e-11	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 41.2500 	 1.9622e-06	4.0e-06	3.3e-06	2.0e-06	6.7e-07	1.1e-07	3.0e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 42.5000 	 6.2775e-07	1.3e-06	1.1e-06	6.4e-07	2.1e-07	3.4e-08	9.2e-10	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
