Energy 3 			# in MeV 
Cross_section 0.011190 		# in barn

Multiplicity proton 0.983000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 60.1250 	 7.8178e-03	6.2e-03	5.7e-03	4.6e-03	3.1e-03	1.8e-03	1.0e-03	5.4e-04	2.6e-04	4.1e-05	6.3e-06	1.2e-06	4.3e-07	2.6e-07
	 61.7500 	 8.3022e-03	7.3e-03	6.7e-03	5.3e-03	3.5e-03	2.0e-03	1.0e-03	4.7e-04	1.9e-04	2.1e-05	2.7e-06	4.9e-07	1.4e-07	6.7e-08
	 63.3750 	 8.6592e-03	8.3e-03	7.6e-03	5.9e-03	3.9e-03	2.2e-03	9.7e-04	3.3e-04	6.3e-05	2.3e-06	2.7e-07	4.8e-08	1.3e-08	6.0e-09
	 65.0000 	 4.3500e-03	4.2e-03	3.8e-03	3.0e-03	2.0e-03	1.1e-03	4.7e-04	1.1e-04	1.1e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.099800
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.6250 	 1.0768e-04	2.2e-06	2.2e-06	2.3e-06	2.5e-06	2.9e-06	3.3e-06	3.9e-06	4.7e-06	7.0e-06	1.0e-05	1.4e-05	1.9e-05	2.1e-05
	 3.2500 	 9.0602e-04	5.4e-05	5.4e-05	5.4e-05	5.5e-05	5.6e-05	5.7e-05	5.9e-05	6.2e-05	6.8e-05	7.6e-05	9.1e-05	1.0e-04	1.0e-04
	 4.8750 	 1.6965e-03	1.7e-04	1.7e-04	1.6e-04	1.6e-04	1.5e-04	1.5e-04	1.4e-04	1.4e-04	1.2e-04	1.1e-04	1.1e-04	1.2e-04	1.2e-04
	 6.5000 	 1.9800e-03	2.8e-04	2.8e-04	2.7e-04	2.5e-04	2.3e-04	2.1e-04	1.9e-04	1.7e-04	1.4e-04	1.2e-04	1.1e-04	1.0e-04	1.0e-04
	 8.1250 	 1.7843e-03	3.1e-04	3.1e-04	2.9e-04	2.7e-04	2.5e-04	2.2e-04	1.9e-04	1.6e-04	1.2e-04	9.1e-05	7.5e-05	6.8e-05	6.4e-05
	 9.7500 	 1.5326e-03	3.1e-04	3.0e-04	2.9e-04	2.6e-04	2.3e-04	2.0e-04	1.7e-04	1.4e-04	1.0e-04	7.1e-05	5.5e-05	4.6e-05	4.2e-05
	 11.3750 	 1.3500e-03	3.0e-04	2.9e-04	2.7e-04	2.5e-04	2.2e-04	1.9e-04	1.6e-04	1.3e-04	8.6e-05	5.8e-05	4.2e-05	3.4e-05	2.9e-05
	 13.0000 	 1.2435e-03	2.9e-04	2.8e-04	2.7e-04	2.4e-04	2.1e-04	1.9e-04	1.4e-04	1.2e-04	7.6e-05	4.8e-05	3.3e-05	2.5e-05	2.2e-05
	 14.6250 	 1.1759e-03	2.9e-04	2.8e-04	2.7e-04	2.4e-04	2.1e-04	1.8e-04	1.4e-04	1.1e-04	6.8e-05	4.2e-05	2.7e-05	2.0e-05	1.7e-05
	 16.2500 	 1.1221e-03	2.9e-04	2.8e-04	2.6e-04	2.3e-04	2.0e-04	1.6e-04	1.3e-04	1.0e-04	6.2e-05	3.7e-05	2.4e-05	1.6e-05	1.3e-05
	 17.8750 	 1.0749e-03	2.9e-04	2.8e-04	2.6e-04	2.3e-04	2.0e-04	1.6e-04	1.3e-04	9.8e-05	5.7e-05	3.3e-05	2.0e-05	1.4e-05	1.1e-05
	 19.5000 	 1.0313e-03	2.9e-04	2.8e-04	2.6e-04	2.3e-04	1.9e-04	1.5e-04	1.2e-04	9.3e-05	5.3e-05	2.9e-05	1.7e-05	1.1e-05	8.9e-06
	 21.1250 	 9.9790e-04	2.9e-04	2.8e-04	2.6e-04	2.3e-04	1.9e-04	1.5e-04	1.2e-04	9.0e-05	4.9e-05	2.6e-05	1.5e-05	9.6e-06	7.4e-06
	 22.7500 	 9.7043e-04	3.0e-04	2.9e-04	2.7e-04	2.3e-04	1.9e-04	1.5e-04	1.1e-04	8.6e-05	4.5e-05	2.3e-05	1.3e-05	8.1e-06	6.1e-06
	 24.3750 	 9.5191e-04	3.1e-04	3.0e-04	2.8e-04	2.4e-04	2.0e-04	1.5e-04	1.1e-04	8.4e-05	4.2e-05	2.1e-05	1.1e-05	6.8e-06	5.0e-06
	 26.0000 	 9.5150e-04	3.2e-04	3.1e-04	2.9e-04	2.4e-04	2.0e-04	1.5e-04	1.1e-04	8.2e-05	4.0e-05	1.9e-05	9.2e-06	5.8e-06	4.2e-06
	 27.6250 	 9.5940e-04	3.4e-04	3.2e-04	3.0e-04	2.5e-04	2.1e-04	1.6e-04	1.1e-04	8.0e-05	3.7e-05	1.7e-05	8.2e-06	4.9e-06	3.6e-06
	 29.2500 	 9.7279e-04	3.6e-04	3.4e-04	3.1e-04	2.6e-04	2.1e-04	1.6e-04	1.1e-04	8.0e-05	3.6e-05	1.6e-05	7.4e-06	4.2e-06	3.0e-06
	 30.8750 	 1.0151e-03	3.9e-04	3.7e-04	3.4e-04	2.8e-04	2.2e-04	1.7e-04	1.1e-04	8.1e-05	3.4e-05	1.4e-05	6.6e-06	3.6e-06	2.5e-06
	 32.5000 	 1.0798e-03	4.3e-04	4.2e-04	3.7e-04	3.1e-04	2.4e-04	1.8e-04	1.2e-04	8.2e-05	3.3e-05	1.3e-05	5.9e-06	3.1e-06	2.1e-06
	 34.1250 	 1.1452e-03	4.8e-04	4.7e-04	4.1e-04	3.4e-04	2.7e-04	1.9e-04	1.3e-04	8.5e-05	3.3e-05	1.2e-05	5.3e-06	2.7e-06	1.8e-06
	 35.7500 	 1.2220e-03	5.5e-04	5.3e-04	4.7e-04	3.8e-04	2.9e-04	2.0e-04	1.4e-04	9.0e-05	3.3e-05	1.2e-05	4.7e-06	2.3e-06	1.5e-06
	 37.3750 	 1.3304e-03	6.3e-04	6.1e-04	5.4e-04	4.3e-04	3.3e-04	2.3e-04	1.5e-04	9.4e-05	3.3e-05	1.1e-05	4.2e-06	1.9e-06	1.2e-06
	 39.0000 	 1.5232e-03	7.5e-04	7.2e-04	6.3e-04	5.0e-04	3.7e-04	2.5e-04	1.7e-04	9.7e-05	3.3e-05	1.0e-05	3.6e-06	1.6e-06	9.2e-07
	 40.6250 	 1.7514e-03	8.9e-04	8.5e-04	7.3e-04	5.8e-04	4.2e-04	2.8e-04	1.8e-04	9.9e-05	3.2e-05	9.3e-06	3.0e-06	1.3e-06	7.2e-07
	 42.2500 	 1.9563e-03	1.1e-03	1.0e-03	8.6e-04	6.7e-04	4.7e-04	3.1e-04	1.9e-04	1.0e-04	3.1e-05	8.1e-06	2.4e-06	9.6e-07	1.7e-06
	 43.8750 	 2.1594e-03	1.3e-03	1.2e-03	1.0e-03	7.6e-04	5.3e-04	3.3e-04	2.0e-04	1.1e-04	2.9e-05	6.6e-06	1.8e-06	6.8e-07	5.2e-06
	 45.5000 	 2.3693e-03	1.5e-03	1.4e-03	1.1e-03	8.6e-04	5.9e-04	3.6e-04	2.0e-04	1.1e-04	2.6e-05	6.2e-06	2.0e-06	1.8e-06	1.1e-05
	 47.1250 	 2.6318e-03	1.7e-03	1.6e-03	1.3e-03	9.9e-04	6.4e-04	3.8e-04	2.1e-04	1.1e-04	2.4e-05	6.3e-06	6.7e-06	1.6e-05	2.9e-05
	 48.7500 	 2.7962e-03	1.9e-03	1.8e-03	1.5e-03	1.1e-03	6.8e-04	4.0e-04	2.1e-04	1.0e-04	2.2e-05	6.3e-06	1.1e-05	2.8e-05	4.3e-05
	 50.3750 	 2.8000e-03	2.1e-03	2.0e-03	1.6e-03	1.1e-03	6.9e-04	3.9e-04	2.0e-04	8.9e-05	1.6e-05	4.7e-06	8.0e-06	2.0e-05	3.1e-05
	 52.0000 	 2.8000e-03	2.3e-03	2.2e-03	1.8e-03	1.2e-03	6.9e-04	3.7e-04	1.7e-04	6.8e-05	8.3e-06	1.4e-06	1.7e-06	4.4e-06	6.7e-06
	 53.6250 	 2.5730e-03	2.3e-03	2.1e-03	1.7e-03	1.1e-03	6.2e-04	3.0e-04	1.2e-04	4.2e-05	3.5e-06	2.1e-07	7.0e-09	1.0e-10	0.0e+00
	 55.2500 	 9.7024e-04	1.2e-03	1.1e-03	7.6e-04	4.2e-04	1.8e-04	6.1e-05	2.1e-05	6.4e-06	4.5e-07	2.3e-08	7.4e-10	1.1e-11	0.0e+00
	 56.8750 	 1.7799e-04	3.3e-04	2.8e-04	1.8e-04	7.8e-05	2.1e-05	2.6e-06	1.2e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 58.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 60.1250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 61.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 63.3750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 65.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.128200
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.6250 	 5.2021e-06	5.9e-09	6.0e-09	7.3e-09	1.1e-08	1.9e-08	3.6e-08	5.9e-08	9.1e-08	1.9e-07	3.8e-07	8.2e-07	1.5e-06	2.2e-06
	 3.2500 	 2.7683e-04	7.8e-07	7.8e-07	9.2e-07	1.2e-06	1.6e-06	2.3e-06	3.4e-06	4.9e-06	1.1e-05	2.2e-05	4.6e-05	7.8e-05	1.1e-04
	 4.8750 	 2.5603e-03	1.7e-05	1.7e-05	2.0e-05	2.4e-05	3.1e-05	4.2e-05	6.0e-05	8.9e-05	1.7e-04	2.8e-04	4.3e-04	5.5e-04	6.5e-04
	 6.5000 	 9.3415e-03	1.9e-04	2.0e-04	2.1e-04	2.3e-04	2.9e-04	3.6e-04	4.2e-04	5.2e-04	7.4e-04	9.3e-04	1.1e-03	1.1e-03	1.2e-03
	 8.1250 	 1.4989e-02	1.0e-03	1.0e-03	1.0e-03	1.0e-03	1.1e-03	1.2e-03	1.2e-03	1.2e-03	1.3e-03	1.3e-03	1.2e-03	1.2e-03	1.2e-03
	 9.7500 	 1.3375e-02	1.7e-03	1.7e-03	1.7e-03	1.6e-03	1.5e-03	1.4e-03	1.3e-03	1.2e-03	1.0e-03	8.4e-04	7.4e-04	6.7e-04	6.4e-04
	 11.3750 	 8.7195e-03	1.5e-03	1.5e-03	1.4e-03	1.3e-03	1.2e-03	1.1e-03	9.3e-04	8.2e-04	5.8e-04	4.4e-04	3.7e-04	3.2e-04	3.1e-04
	 13.0000 	 4.6237e-03	9.8e-04	9.7e-04	8.9e-04	8.1e-04	7.1e-04	6.1e-04	5.0e-04	4.1e-04	2.8e-04	2.1e-04	1.6e-04	1.5e-04	1.4e-04
	 14.6250 	 2.5065e-03	5.7e-04	5.5e-04	5.2e-04	4.6e-04	4.0e-04	3.3e-04	2.7e-04	2.2e-04	1.4e-04	1.0e-04	7.9e-05	7.2e-05	6.7e-05
	 16.2500 	 1.3810e-03	3.2e-04	3.1e-04	3.0e-04	2.6e-04	2.2e-04	1.9e-04	1.5e-04	1.2e-04	7.7e-05	5.4e-05	4.1e-05	3.6e-05	3.3e-05
	 17.8750 	 8.8726e-04	2.1e-04	2.0e-04	2.0e-04	1.7e-04	1.5e-04	1.2e-04	9.8e-05	7.7e-05	4.9e-05	3.4e-05	2.5e-05	2.1e-05	1.9e-05
	 19.5000 	 5.9550e-04	1.5e-04	1.3e-04	1.4e-04	1.2e-04	1.0e-04	8.4e-05	6.8e-05	5.4e-05	3.4e-05	2.2e-05	1.6e-05	1.2e-05	1.1e-05
	 21.1250 	 4.6612e-04	1.2e-04	1.1e-04	1.1e-04	9.4e-05	8.1e-05	6.8e-05	5.5e-05	4.4e-05	2.7e-05	1.7e-05	1.1e-05	8.1e-06	6.8e-06
	 22.7500 	 4.2597e-04	1.1e-04	1.1e-04	1.0e-04	9.0e-05	7.7e-05	6.4e-05	5.1e-05	4.1e-05	2.4e-05	1.4e-05	8.5e-06	6.1e-06	5.0e-06
	 24.3750 	 4.0394e-04	1.1e-04	1.1e-04	9.8e-05	8.8e-05	7.5e-05	6.2e-05	4.9e-05	3.9e-05	2.2e-05	1.3e-05	7.1e-06	4.8e-06	3.8e-06
	 26.0000 	 3.9660e-04	1.1e-04	1.1e-04	9.9e-05	8.9e-05	7.6e-05	6.2e-05	4.9e-05	3.7e-05	2.0e-05	1.1e-05	5.9e-06	3.8e-06	2.9e-06
	 27.6250 	 3.9335e-04	1.2e-04	1.2e-04	1.1e-04	9.3e-05	7.8e-05	6.3e-05	4.8e-05	3.6e-05	1.8e-05	9.4e-06	4.9e-06	3.0e-06	2.2e-06
	 29.2500 	 3.8913e-04	1.2e-04	1.2e-04	1.1e-04	9.6e-05	8.0e-05	6.3e-05	4.8e-05	3.5e-05	1.7e-05	8.0e-06	4.0e-06	2.3e-06	1.6e-06
	 30.8750 	 3.8197e-04	1.3e-04	1.2e-04	1.1e-04	9.8e-05	8.2e-05	6.3e-05	4.7e-05	3.3e-05	1.5e-05	6.7e-06	3.1e-06	1.7e-06	1.2e-06
	 32.5000 	 3.7297e-04	1.4e-04	1.3e-04	1.2e-04	9.9e-05	8.3e-05	6.2e-05	4.5e-05	3.2e-05	1.4e-05	5.5e-06	2.4e-06	1.2e-06	8.4e-07
	 34.1250 	 3.6268e-04	1.4e-04	1.3e-04	1.2e-04	1.0e-04	8.3e-05	6.1e-05	4.4e-05	3.0e-05	1.2e-05	4.5e-06	1.8e-06	8.7e-07	5.8e-07
	 35.7500 	 3.5041e-04	1.5e-04	1.4e-04	1.3e-04	1.1e-04	8.2e-05	6.0e-05	4.1e-05	2.7e-05	1.0e-05	3.5e-06	1.3e-06	6.0e-07	3.7e-07
	 37.3750 	 3.3673e-04	1.5e-04	1.4e-04	1.3e-04	1.1e-04	8.1e-05	5.7e-05	3.8e-05	2.4e-05	8.3e-06	2.6e-06	9.2e-07	4.0e-07	2.4e-07
	 39.0000 	 3.2127e-04	1.6e-04	1.5e-04	1.3e-04	1.1e-04	7.9e-05	5.4e-05	3.5e-05	2.2e-05	6.7e-06	2.0e-06	6.2e-07	2.5e-07	1.4e-07
	 40.6250 	 3.0414e-04	1.6e-04	1.5e-04	1.3e-04	1.0e-04	7.6e-05	5.1e-05	3.2e-05	1.9e-05	5.3e-06	1.4e-06	4.0e-07	1.5e-07	8.0e-08
	 42.2500 	 2.8550e-04	1.6e-04	1.5e-04	1.3e-04	9.8e-05	7.2e-05	4.7e-05	2.8e-05	1.6e-05	4.1e-06	9.8e-07	2.5e-07	8.7e-08	4.5e-08
	 43.8750 	 2.6504e-04	1.5e-04	1.5e-04	1.2e-04	9.6e-05	6.8e-05	4.2e-05	2.4e-05	1.3e-05	3.1e-06	6.4e-07	1.5e-07	4.6e-08	2.1e-08
	 45.5000 	 2.4302e-04	1.5e-04	1.5e-04	1.2e-04	9.3e-05	6.2e-05	3.8e-05	2.1e-05	1.0e-05	2.3e-06	4.1e-07	8.4e-08	2.4e-08	1.2e-08
	 47.1250 	 2.1876e-04	1.5e-04	1.4e-04	1.2e-04	8.7e-05	5.6e-05	3.3e-05	1.8e-05	8.2e-06	1.6e-06	2.5e-07	4.1e-08	1.1e-08	7.9e-09
	 48.7500 	 1.9377e-04	1.4e-04	1.3e-04	1.1e-04	7.9e-05	5.0e-05	2.8e-05	1.4e-05	6.4e-06	1.0e-06	1.4e-07	1.9e-08	4.2e-09	6.2e-09
	 50.3750 	 1.6938e-04	1.3e-04	1.2e-04	1.0e-04	7.1e-05	4.3e-05	2.3e-05	1.1e-05	4.7e-06	6.5e-07	8.5e-08	3.4e-08	7.4e-08	1.5e-07
	 52.0000 	 1.4500e-04	1.3e-04	1.2e-04	9.1e-05	6.2e-05	3.6e-05	1.9e-05	8.4e-06	3.2e-06	3.7e-07	4.8e-08	6.6e-08	2.2e-07	4.7e-07
	 53.6250 	 1.2058e-04	1.2e-04	1.1e-04	7.9e-05	5.2e-05	2.9e-05	1.4e-05	5.9e-06	2.1e-06	2.1e-07	2.5e-08	7.0e-08	2.4e-07	5.1e-07
	 55.2500 	 9.5964e-05	9.8e-05	8.8e-05	6.6e-05	4.2e-05	2.2e-05	1.0e-05	3.8e-06	1.2e-06	9.2e-08	8.6e-09	3.1e-08	1.1e-07	2.2e-07
	 56.8750 	 7.1814e-05	7.8e-05	6.9e-05	5.2e-05	3.2e-05	1.5e-05	6.6e-06	2.2e-06	6.2e-07	3.0e-08	5.3e-10	2.2e-10	7.5e-10	1.6e-09
	 58.5000 	 4.6198e-05	5.5e-05	4.8e-05	3.5e-05	2.0e-05	9.1e-06	3.5e-06	1.0e-06	2.7e-07	1.2e-08	1.8e-10	7.4e-13	4.3e-15	0.0e+00
	 60.1250 	 2.2351e-05	3.1e-05	2.7e-05	1.8e-05	9.5e-06	3.6e-06	1.0e-06	2.2e-07	4.2e-08	1.6e-09	2.2e-11	9.1e-14	5.3e-16	0.0e+00
	 61.7500 	 8.9304e-06	1.4e-05	1.2e-05	7.8e-06	3.7e-06	1.2e-06	2.6e-07	3.3e-08	1.7e-09	2.0e-13	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 63.3750 	 8.7167e-07	1.5e-06	1.2e-06	7.8e-07	3.5e-07	1.1e-07	2.2e-08	2.8e-09	1.4e-10	1.6e-14	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 65.0000 	 1.3818e-09	8.5e-09	4.8e-09	7.2e-10	2.5e-11	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.016400

#################################################################################################################################################

Energy 70 			# in MeV 
Cross_section 0.818400 		# in barn

Multiplicity proton 1.773000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.7500 	 4.6005e-02	2.8e-03	2.8e-03	2.8e-03	2.9e-03	2.9e-03	3.0e-03	3.2e-03	3.3e-03	3.5e-03	4.0e-03	4.3e-03	4.6e-03	4.7e-03
	 3.5000 	 1.3171e-01	9.4e-03	9.4e-03	9.4e-03	9.6e-03	9.6e-03	9.8e-03	1.0e-02	1.0e-02	1.0e-02	1.1e-02	1.1e-02	1.1e-02	1.1e-02
	 5.2500 	 1.4000e-01	1.4e-02	1.4e-02	1.4e-02	1.3e-02	1.3e-02	1.3e-02	1.2e-02	1.2e-02	1.1e-02	1.1e-02	1.1e-02	1.1e-02	1.1e-02
	 7.0000 	 1.1572e-01	1.3e-02	1.3e-02	1.3e-02	1.2e-02	1.2e-02	1.1e-02	1.0e-02	9.9e-03	8.9e-03	7.6e-03	7.1e-03	6.9e-03	6.7e-03
	 8.7500 	 6.3716e-02	8.3e-03	8.3e-03	8.1e-03	7.7e-03	7.2e-03	6.7e-03	6.1e-03	5.5e-03	4.6e-03	4.0e-03	3.7e-03	3.5e-03	3.5e-03
	 10.5000 	 3.7301e-02	5.3e-03	5.3e-03	5.1e-03	4.8e-03	4.5e-03	4.1e-03	3.7e-03	3.3e-03	2.7e-03	2.2e-03	2.0e-03	1.8e-03	1.9e-03
	 12.2500 	 2.3653e-02	3.7e-03	3.7e-03	3.5e-03	3.4e-03	3.1e-03	2.8e-03	2.5e-03	2.2e-03	1.7e-03	1.3e-03	1.1e-03	1.0e-03	1.0e-03
	 14.0000 	 1.7000e-02	3.0e-03	2.9e-03	2.8e-03	2.6e-03	2.4e-03	2.1e-03	1.9e-03	1.6e-03	1.2e-03	9.1e-04	7.4e-04	6.4e-04	6.0e-04
	 15.7500 	 1.4290e-02	2.6e-03	2.5e-03	2.4e-03	2.2e-03	2.0e-03	1.8e-03	1.6e-03	1.3e-03	9.5e-04	6.9e-04	5.3e-04	4.5e-04	4.0e-04
	 17.5000 	 1.2514e-02	2.4e-03	2.4e-03	2.3e-03	2.1e-03	1.9e-03	1.7e-03	1.4e-03	1.2e-03	8.1e-04	5.6e-04	4.1e-04	3.3e-04	3.0e-04
	 19.2500 	 1.0958e-02	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.8e-03	1.6e-03	1.3e-03	1.1e-03	7.2e-04	4.8e-04	3.3e-04	2.6e-04	2.3e-04
	 21.0000 	 1.0000e-02	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.7e-03	1.5e-03	1.2e-03	1.0e-03	6.5e-04	4.2e-04	2.8e-04	2.1e-04	1.8e-04
	 22.7500 	 9.6335e-03	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.6e-03	1.5e-03	1.2e-03	9.4e-04	5.9e-04	3.7e-04	2.4e-04	1.7e-04	1.4e-04
	 24.5000 	 9.3816e-03	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.6e-03	1.4e-03	1.1e-03	8.9e-04	5.4e-04	3.3e-04	2.1e-04	1.5e-04	1.2e-04
	 26.2500 	 9.0734e-03	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.6e-03	1.4e-03	1.1e-03	8.5e-04	5.0e-04	2.9e-04	1.8e-04	1.2e-04	9.7e-05
	 28.0000 	 8.7586e-03	2.4e-03	2.3e-03	2.1e-03	1.9e-03	1.6e-03	1.3e-03	1.0e-03	8.1e-04	4.6e-04	2.6e-04	1.5e-04	1.0e-04	8.3e-05
	 29.7500 	 8.4924e-03	2.4e-03	2.3e-03	2.1e-03	1.9e-03	1.6e-03	1.3e-03	9.9e-04	7.8e-04	4.3e-04	2.3e-04	1.3e-04	8.8e-05	6.9e-05
	 31.5000 	 8.2619e-03	2.5e-03	2.4e-03	2.2e-03	2.0e-03	1.6e-03	1.3e-03	9.9e-04	7.4e-04	3.9e-04	2.1e-04	1.1e-04	7.4e-05	5.7e-05
	 33.2500 	 8.0766e-03	2.5e-03	2.5e-03	2.3e-03	2.0e-03	1.6e-03	1.3e-03	9.8e-04	7.2e-04	3.7e-04	1.9e-04	9.8e-05	6.2e-05	4.7e-05
	 35.0000 	 7.9219e-03	2.6e-03	2.6e-03	2.3e-03	2.1e-03	1.6e-03	1.3e-03	9.6e-04	6.9e-04	3.4e-04	1.6e-04	8.3e-05	5.2e-05	3.8e-05
	 36.7500 	 7.8102e-03	2.7e-03	2.7e-03	2.4e-03	2.1e-03	1.7e-03	1.3e-03	9.3e-04	6.6e-04	3.1e-04	1.4e-04	7.1e-05	4.2e-05	3.1e-05
	 38.5000 	 7.7581e-03	2.8e-03	2.8e-03	2.5e-03	2.1e-03	1.7e-03	1.3e-03	9.1e-04	6.4e-04	2.9e-04	1.2e-04	6.0e-05	3.4e-05	2.5e-05
	 40.2500 	 7.7214e-03	2.9e-03	2.9e-03	2.6e-03	2.2e-03	1.7e-03	1.3e-03	9.0e-04	6.1e-04	2.6e-04	1.1e-04	5.0e-05	2.8e-05	1.9e-05
	 42.0000 	 7.6594e-03	3.1e-03	3.0e-03	2.7e-03	2.2e-03	1.7e-03	1.3e-03	8.8e-04	5.8e-04	2.4e-04	9.2e-05	4.1e-05	2.2e-05	1.5e-05
	 43.7500 	 7.5670e-03	3.3e-03	3.1e-03	2.7e-03	2.3e-03	1.8e-03	1.3e-03	8.6e-04	5.5e-04	2.2e-04	8.0e-05	3.3e-05	1.7e-05	1.1e-05
	 45.5000 	 7.4765e-03	3.4e-03	3.2e-03	2.8e-03	2.3e-03	1.8e-03	1.3e-03	8.3e-04	5.2e-04	1.9e-04	6.7e-05	2.6e-05	1.3e-05	8.4e-06
	 47.2500 	 7.4029e-03	3.6e-03	3.4e-03	2.9e-03	2.4e-03	1.8e-03	1.3e-03	7.9e-04	4.9e-04	1.7e-04	5.5e-05	2.0e-05	9.6e-06	6.0e-06
	 49.0000 	 7.3000e-03	3.7e-03	3.5e-03	3.0e-03	2.4e-03	1.8e-03	1.2e-03	7.5e-04	4.5e-04	1.4e-04	4.4e-05	1.5e-05	6.9e-06	4.2e-06
	 50.7500 	 7.0643e-03	3.8e-03	3.6e-03	3.1e-03	2.4e-03	1.8e-03	1.2e-03	7.0e-04	4.1e-04	1.2e-04	3.4e-05	1.1e-05	4.8e-06	2.8e-06
	 52.5000 	 6.7077e-03	3.8e-03	3.6e-03	3.1e-03	2.4e-03	1.7e-03	1.1e-03	6.5e-04	3.6e-04	9.8e-05	2.6e-05	7.8e-06	3.1e-06	1.8e-06
	 54.2500 	 6.2308e-03	3.8e-03	3.6e-03	3.0e-03	2.3e-03	1.6e-03	1.0e-03	5.7e-04	3.1e-04	7.8e-05	1.9e-05	5.4e-06	2.1e-06	1.1e-06
	 56.0000 	 5.6576e-03	3.6e-03	3.4e-03	2.8e-03	2.1e-03	1.5e-03	8.8e-04	4.8e-04	2.5e-04	5.9e-05	1.3e-05	3.4e-06	1.3e-06	6.7e-07
	 57.7500 	 5.4681e-03	3.6e-03	3.4e-03	2.8e-03	2.1e-03	1.4e-03	8.1e-04	4.4e-04	2.2e-04	5.1e-05	1.2e-05	3.8e-06	4.3e-06	6.9e-06
	 59.5000 	 5.4155e-03	3.7e-03	3.4e-03	2.8e-03	2.1e-03	1.3e-03	7.6e-04	4.1e-04	2.1e-04	4.9e-05	1.1e-05	9.2e-06	2.5e-05	4.7e-05
	 61.2500 	 5.4281e-03	3.9e-03	3.5e-03	2.9e-03	2.1e-03	1.3e-03	7.5e-04	4.0e-04	2.0e-04	4.5e-05	1.1e-05	1.2e-05	3.6e-05	6.8e-05
	 63.0000 	 6.6500e-03	5.2e-03	4.8e-03	3.9e-03	2.7e-03	1.6e-03	8.8e-04	4.4e-04	2.0e-04	3.8e-05	8.4e-06	7.7e-06	1.9e-05	3.5e-05
