Energy 2.284358e+00 			# in MeV 
	22.500000	2.037665e-05
	23.000000	1.843034e-05
	23.500000	1.676158e-05
	24.000000	1.531906e-05
	24.500000	1.406295e-05
	25.000000	1.296189e-05
	25.500000	1.199088e-05
	26.000000	1.113001e-05
	26.500000	1.036294e-05
	27.000000	9.676300e-06
	27.500000	9.059200e-06
	28.000000	8.502455e-06
	28.500000	7.998469e-06
	29.000000	7.540748e-06
	29.500000	7.123814e-06
	30.000000	6.743009e-06
	30.500000	6.394298e-06
	31.000000	6.074236e-06
	31.500000	5.779798e-06
	32.000000	5.508391e-06
	32.500000	5.257717e-06
	33.000000	5.025775e-06
	33.500000	4.810771e-06
	34.000000	4.611162e-06
	34.500000	4.425563e-06
	35.000000	4.252722e-06
	35.500000	4.091541e-06
	36.000000	3.941055e-06
	36.500000	3.800347e-06
	37.000000	3.668643e-06
	37.500000	3.545213e-06
	38.000000	3.429411e-06
	38.500000	3.320639e-06
	39.000000	3.218390e-06
	39.500000	3.122145e-06
	40.000000	3.031487e-06
	40.500000	2.946008e-06
	41.000000	2.865337e-06
	41.500000	2.789138e-06
	42.000000	2.717102e-06
	42.500000	2.648949e-06
	43.000000	2.584401e-06
	43.500000	2.523249e-06
	44.000000	2.465243e-06
	44.500000	2.410205e-06
	45.000000	2.357935e-06
	45.500000	2.308255e-06
	46.000000	2.261023e-06
	46.500000	2.216083e-06
	47.000000	2.173283e-06
	47.500000	2.132515e-06
	48.000000	2.093668e-06
	48.500000	2.056615e-06
	49.000000	2.021264e-06
	49.500000	1.987526e-06
	50.000000	1.955312e-06
	50.500000	1.924541e-06
	51.000000	1.895145e-06
	51.500000	1.867053e-06
	52.000000	1.840196e-06
	52.500000	1.814525e-06
	53.000000	1.789978e-06
	53.500000	1.766517e-06
	54.000000	1.744081e-06
	54.500000	1.137667e-06
	55.000000	1.440979e-06

#################################################################################################################################################

Energy 55 			# in MeV 
Multiplicity PromptGamma 5.420629
Differential_cross_section PromptGamma 120 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	7.300883e+00
	1.000000	2.754965e+00
	1.500000	1.695132e+00
	2.000000	1.101782e+00
	2.500000	6.850033e-01
	3.000000	4.125089e-01
	3.500000	2.410725e-01
	4.000000	1.377097e-01
	4.500000	7.755263e-02
	5.000000	4.299072e-02
	5.500000	2.333999e-02
	6.000000	1.227172e-02
	6.500000	6.198706e-03
	7.000000	3.291703e-03
	7.500000	1.785193e-03
	8.000000	1.072693e-03
	8.500000	7.192887e-04
	9.000000	5.410028e-04
	9.500000	4.624995e-04
	10.000000	4.446095e-04
	10.500000	4.676922e-04
	11.000000	5.269490e-04
	11.500000	6.140195e-04
	12.000000	6.777013e-04
	12.500000	6.328807e-04
	13.000000	5.144871e-04
	13.500000	4.176509e-04
	14.000000	3.579790e-04
	14.500000	3.137849e-04
	15.000000	2.701519e-04
	15.500000	2.252894e-04
	16.000000	1.828490e-04
	16.500000	1.461485e-04
	17.000000	1.164779e-04
	17.500000	9.343745e-05
	18.000000	7.585533e-05
	18.500000	6.246740e-05
	19.000000	5.220205e-05
	19.500000	4.423860e-05
	20.000000	3.797528e-05
	20.500000	3.297791e-05
	21.000000	2.893417e-05
	21.500000	2.561825e-05
	22.000000	2.286509e-05
	22.500000	2.055305e-05
	23.000000	1.859126e-05
	23.500000	1.691081e-05
	24.000000	1.545915e-05
	24.500000	1.419538e-05
	25.000000	1.308753e-05
	25.500000	1.211036e-05
	26.000000	1.124342e-05
	26.500000	1.047032e-05
	27.000000	9.777810e-06
	27.500000	9.154685e-06
	28.000000	8.591868e-06
	28.500000	8.081694e-06
	29.000000	7.617728e-06
	29.500000	7.194496e-06
	30.000000	6.807351e-06
	30.500000	6.452302e-06
	31.000000	6.125894e-06
	31.500000	5.825167e-06
	32.000000	5.547508e-06
	32.500000	5.290642e-06
	33.000000	5.052576e-06
	33.500000	4.831571e-06
	34.000000	4.626047e-06
	34.500000	4.434655e-06
	35.000000	4.256153e-06
	35.500000	4.089438e-06
	36.000000	3.933548e-06
	36.500000	3.787578e-06
	37.000000	3.650744e-06
	37.500000	3.522341e-06
	38.000000	3.401705e-06
	38.500000	3.288258e-06
	39.000000	3.181474e-06
	39.500000	3.080857e-06
	40.000000	2.985971e-06
	40.500000	2.896396e-06
	41.000000	2.811788e-06
	41.500000	2.731787e-06
	42.000000	2.656076e-06
	42.500000	2.584397e-06
	43.000000	2.516462e-06
	43.500000	2.452042e-06
	44.000000	2.390899e-06
	44.500000	2.332835e-06
	45.000000	2.277661e-06
	45.500000	2.225197e-06
	46.000000	2.175266e-06
	46.500000	2.127739e-06
	47.000000	2.082455e-06
	47.500000	2.039287e-06
	48.000000	1.998125e-06
	48.500000	1.958829e-06
	49.000000	1.921311e-06
	49.500000	1.885472e-06
	50.000000	1.851221e-06
	50.500000	1.818460e-06
	51.000000	1.787119e-06
	51.500000	1.757119e-06
	52.000000	1.728400e-06
	52.500000	1.700882e-06
	53.000000	1.674526e-06
	53.500000	1.649243e-06
	54.000000	1.625012e-06
	54.500000	1.601765e-06
	55.000000	1.579461e-06
	55.500000	1.558050e-06
	56.000000	1.537514e-06
	56.500000	1.517782e-06
	57.000000	1.498854e-06
	57.500000	1.480671e-06
	58.000000	1.463213e-06
	58.500000	1.446460e-06
	59.000000	1.430373e-06
	59.500000	1.205614e-06
	60.000000	9.151954e-07

#################################################################################################################################################

Energy 60 			# in MeV 
Multiplicity PromptGamma 5.454921
Differential_cross_section PromptGamma 130 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	7.216220e+00
	1.000000	2.923799e+00
	1.500000	1.767390e+00
	2.000000	1.146214e+00
	2.500000	7.061061e-01
	3.000000	4.244092e-01
	3.500000	2.471975e-01
	4.000000	1.403613e-01
	4.500000	7.856583e-02
	5.000000	4.322295e-02
	5.500000	2.348423e-02
	6.000000	1.238241e-02
	6.500000	6.217285e-03
	7.000000	3.273730e-03
	7.500000	1.763599e-03
	8.000000	1.060126e-03
	8.500000	7.117265e-04
	9.000000	5.418134e-04
	9.500000	4.702351e-04
	10.000000	4.581872e-04
	10.500000	4.878471e-04
	11.000000	5.554497e-04
	11.500000	6.531067e-04
	12.000000	7.259240e-04
	12.500000	6.804851e-04
	13.000000	5.539611e-04
	13.500000	4.501331e-04
	14.000000	3.857063e-04
	14.500000	3.368659e-04
	15.000000	2.878597e-04
	15.500000	2.377693e-04
	16.000000	1.911823e-04
	16.500000	1.515932e-04
	17.000000	1.200273e-04
	17.500000	9.576619e-05
	18.000000	7.739736e-05
	18.500000	6.349844e-05
	19.000000	5.289858e-05
	19.500000	4.471508e-05
	20.000000	3.830646e-05
	20.500000	3.321344e-05
	21.000000	2.910707e-05
	21.500000	2.575050e-05
	22.000000	2.297151e-05
	22.500000	2.064331e-05
	23.000000	1.867164e-05
	23.500000	1.698552e-05
	24.000000	1.553083e-05
	24.500000	1.426544e-05
	25.000000	1.315680e-05
	25.500000	1.217916e-05
	26.000000	1.131173e-05
	26.500000	1.053806e-05
	27.000000	9.844714e-06
	27.500000	9.220434e-06
	28.000000	8.656120e-06
	28.500000	8.144114e-06
	29.000000	7.677994e-06
	29.500000	7.252331e-06
	30.000000	6.862490e-06
	30.500000	6.504509e-06
	31.000000	6.174972e-06
	31.500000	5.870935e-06
	32.000000	5.589831e-06
	32.500000	5.329405e-06
	33.000000	5.087699e-06
	33.500000	4.862966e-06
	34.000000	4.653689e-06
	34.500000	4.458498e-06
	35.000000	4.276188e-06
	35.500000	4.105659e-06
	36.000000	3.945963e-06
	36.500000	3.796220e-06
	37.000000	3.655663e-06
	37.500000	3.523553e-06
	38.000000	3.399271e-06
	38.500000	3.282237e-06
	39.000000	3.171922e-06
	39.500000	3.067837e-06
	40.000000	2.969543e-06
	40.500000	2.876661e-06
	41.000000	2.788801e-06
	41.500000	2.705633e-06
	42.000000	2.626838e-06
	42.500000	2.552156e-06
	43.000000	2.481299e-06
	43.500000	2.414036e-06
	44.000000	2.350137e-06
	44.500000	2.289403e-06
	45.000000	2.231625e-06
	45.500000	2.176653e-06
	46.000000	2.124296e-06
	46.500000	2.074415e-06
	47.000000	2.026851e-06
	47.500000	1.981483e-06
	48.000000	1.938191e-06
	48.500000	1.896837e-06
	49.000000	1.857350e-06
	49.500000	1.819580e-06
	50.000000	1.783467e-06
	50.500000	1.748932e-06
	51.000000	1.715855e-06
	51.500000	1.684175e-06
	52.000000	1.653833e-06
	52.500000	1.624749e-06
	53.000000	1.596853e-06
	53.500000	1.570096e-06
	54.000000	1.544407e-06
	54.500000	1.519746e-06
	55.000000	1.496054e-06
	55.500000	1.473300e-06
	56.000000	1.451435e-06
	56.500000	1.430398e-06
	57.000000	1.410170e-06
	57.500000	1.390711e-06
	58.000000	1.371981e-06
	58.500000	1.353959e-06
	59.000000	1.336607e-06
	59.500000	1.319893e-06
	60.000000	1.303799e-06
	60.500000	1.288294e-06
	61.000000	1.273357e-06
	61.500000	1.258970e-06
	62.000000	1.245112e-06
	62.500000	1.231743e-06
	63.000000	1.218884e-06
	63.500000	1.206484e-06
	64.000000	1.194543e-06
	64.500000	1.008658e-06
	65.000000	7.663597e-07

#################################################################################################################################################

Energy 65 			# in MeV 
Multiplicity PromptGamma 5.466583
Differential_cross_section PromptGamma 140 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	7.178322e+00
	1.000000	2.945074e+00
	1.500000	1.786718e+00
	2.000000	1.156186e+00
	2.500000	7.127223e-01
	3.000000	4.296383e-01
	3.500000	2.505497e-01
	4.000000	1.427120e-01
	4.500000	8.014625e-02
	5.000000	4.425742e-02
	5.500000	2.413083e-02
	6.000000	1.274090e-02
	6.500000	6.412351e-03
	7.000000	3.382572e-03
	7.500000	1.814845e-03
	8.000000	1.088336e-03
	8.500000	7.282793e-04
	9.000000	5.555691e-04
	9.500000	4.839871e-04
	10.000000	4.738266e-04
	10.500000	5.074003e-04
	11.000000	5.813477e-04
	11.500000	6.878908e-04
	12.000000	7.687498e-04
	12.500000	7.230314e-04
	13.000000	5.896000e-04
	13.500000	4.798411e-04
	14.000000	4.114181e-04
	14.500000	3.585354e-04
	15.000000	3.046426e-04
	15.500000	2.496649e-04
	16.000000	1.991446e-04
	16.500000	1.567897e-04
	17.000000	1.233987e-04
	17.500000	9.795412e-05
	18.000000	7.881826e-05
	18.500000	6.441883e-05
	19.000000	5.349017e-05
	19.500000	4.508995e-05
	20.000000	3.853859e-05
	20.500000	3.335233e-05
	21.000000	2.918581e-05
	21.500000	2.579171e-05
	22.000000	2.299008e-05
	22.500000	2.064956e-05
	23.000000	1.867224e-05
	23.500000	1.698477e-05
	24.000000	1.553126e-05
	24.500000	1.426877e-05
	25.000000	1.316389e-05
	25.500000	1.219026e-05
	26.000000	1.132671e-05
	26.500000	1.055688e-05
	27.000000	9.866695e-06
	27.500000	9.245245e-06
	28.000000	8.683261e-06
	28.500000	8.173089e-06
	29.000000	7.708328e-06
	29.500000	7.283552e-06
	30.000000	6.894188e-06
	30.500000	6.536273e-06
	31.000000	6.206475e-06
	31.500000	5.901848e-06
	32.000000	5.619858e-06
	32.500000	5.358309e-06
	33.000000	5.115255e-06
	33.500000	4.888977e-06
	34.000000	4.677982e-06
	34.500000	4.480939e-06
	35.000000	4.296642e-06
	35.500000	4.124042e-06
	36.000000	3.962172e-06
	36.500000	3.810193e-06
	37.000000	3.667327e-06
	37.500000	3.532885e-06
	38.000000	3.406237e-06
	38.500000	3.286796e-06
	39.000000	3.174072e-06
	39.500000	3.067586e-06
	40.000000	2.966888e-06
	40.500000	2.871601e-06
	41.000000	2.781344e-06
	41.500000	2.695817e-06
	42.000000	2.614693e-06
	42.500000	2.537690e-06
	43.000000	2.464550e-06
	43.500000	2.395054e-06
	44.000000	2.328950e-06
	44.500000	2.266041e-06
	45.000000	2.206155e-06
	45.500000	2.149095e-06
	46.000000	2.094709e-06
	46.500000	2.042838e-06
	47.000000	1.993333e-06
	47.500000	1.946083e-06
	48.000000	1.900940e-06
	48.500000	1.857802e-06
	49.000000	1.816561e-06
	49.500000	1.777107e-06
	50.000000	1.739349e-06
	50.500000	1.703188e-06
	51.000000	1.668565e-06
	51.500000	1.635388e-06
	52.000000	1.603569e-06
	52.500000	1.573068e-06
	53.000000	1.543784e-06
	53.500000	1.515687e-06
	54.000000	1.488709e-06
	54.500000	1.462789e-06
	55.000000	1.437887e-06
	55.500000	1.413932e-06
	56.000000	1.390916e-06
	56.500000	1.368759e-06
	57.000000	1.347440e-06
	57.500000	1.326919e-06
	58.000000	1.307147e-06
	58.500000	1.288113e-06
	59.000000	1.269758e-06
	59.500000	1.252082e-06
	60.000000	1.235035e-06
	60.500000	1.218586e-06
	61.000000	1.202717e-06
	61.500000	1.187416e-06
	62.000000	1.172644e-06
	62.500000	1.158372e-06
	63.000000	1.144598e-06
	63.500000	1.131304e-06
	64.000000	1.118458e-06
	64.500000	1.106042e-06
	65.000000	1.094065e-06
	65.500000	1.082477e-06
	66.000000	1.071279e-06
	66.500000	1.060459e-06
	67.000000	1.050019e-06
	67.500000	1.039909e-06
	68.000000	1.030157e-06
	68.500000	1.020725e-06
	69.000000	1.011633e-06
	69.500000	8.554378e-07
	70.000000	6.504484e-07

#################################################################################################################################################

Energy 70 			# in MeV 
Multiplicity PromptGamma 4.551980
Differential_cross_section PromptGamma 75 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.641426e+00
	2.000000	1.295925e+00
	3.000000	4.296856e-01
	4.000000	1.437738e-01
	5.000000	4.490085e-02
	6.000000	1.299286e-02
	7.000000	3.724117e-03
	8.000000	1.225999e-03
	9.000000	6.180312e-04
	10.000000	5.230076e-04
	11.000000	6.322151e-04
	12.000000	8.343508e-04
	13.000000	6.372610e-04
	14.000000	4.431191e-04
	15.000000	3.243812e-04
	16.000000	2.082040e-04
	17.000000	1.271002e-04
	18.000000	8.029588e-05
	19.000000	5.403870e-05
	20.000000	3.869060e-05
	21.000000	2.917277e-05
	22.000000	2.291615e-05
	23.000000	1.858466e-05
	24.000000	1.545051e-05
	25.000000	1.309738e-05
	26.000000	1.127623e-05
	27.000000	9.830856e-06
	28.000000	8.659837e-06
	29.000000	7.694914e-06
	30.000000	6.888380e-06
	31.000000	6.206158e-06
	32.000000	5.623239e-06
	33.000000	5.120823e-06
	34.000000	4.684544e-06
	35.000000	4.303186e-06
	36.000000	3.967925e-06
	37.000000	3.671671e-06
	38.000000	3.408683e-06
	39.000000	3.174263e-06
	40.000000	2.964531e-06
	41.000000	2.776274e-06
	42.000000	2.606743e-06
	43.000000	2.453654e-06
	44.000000	2.315060e-06
	45.000000	2.189273e-06
	46.000000	2.074871e-06
	47.000000	1.970576e-06
	48.000000	1.875338e-06
	49.000000	1.788188e-06
	50.000000	1.708299e-06
	51.000000	1.634958e-06
	52.000000	1.567495e-06
	53.000000	1.505363e-06
	54.000000	1.448042e-06
	55.000000	1.395075e-06
	56.000000	1.346098e-06
	57.000000	1.300706e-06
	58.000000	1.258600e-06
	59.000000	1.219492e-06
	60.000000	1.183124e-06
	61.000000	1.149264e-06
	62.000000	1.117697e-06
	63.000000	1.088242e-06
	64.000000	1.060723e-06
	65.000000	1.034993e-06
	66.000000	1.010910e-06
	67.000000	9.883592e-07
	68.000000	9.672236e-07
	69.000000	9.474045e-07
	70.000000	9.288189e-07
	71.000000	9.113674e-07
	72.000000	8.950005e-07
	73.000000	8.796435e-07
	74.000000	2.075433e-07
	75.000000	4.385427e-07

#################################################################################################################################################

Energy 75 			# in MeV 
Multiplicity PromptGamma 4.442066
Differential_cross_section PromptGamma 80 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.521425e+00
	2.000000	1.290707e+00
	3.000000	4.206848e-01
	4.000000	1.399377e-01
	5.000000	4.342905e-02
	6.000000	1.250445e-02
	7.000000	3.544723e-03
	8.000000	1.213254e-03
	9.000000	6.346875e-04
	10.000000	5.502259e-04
	11.000000	6.734068e-04
	12.000000	8.942687e-04
	13.000000	6.833661e-04
	14.000000	4.749218e-04
	15.000000	3.447901e-04
	16.000000	2.178807e-04
	17.000000	1.312029e-04
	18.000000	8.201313e-05
	19.000000	5.472399e-05
	20.000000	3.891640e-05
	21.000000	2.919474e-05
	22.000000	2.285385e-05
	23.000000	1.849488e-05
	24.000000	1.535959e-05
	25.000000	1.301695e-05
	26.000000	1.121020e-05
	27.000000	9.779605e-06
	28.000000	8.622143e-06
	29.000000	7.668683e-06
	30.000000	6.871559e-06
	31.000000	6.196793e-06
	32.000000	5.619540e-06
	33.000000	5.121271e-06
	34.000000	4.687858e-06
	35.000000	4.308291e-06
	36.000000	3.973925e-06
	37.000000	3.677859e-06
	38.000000	3.414464e-06
	39.000000	3.179163e-06
	40.000000	2.968186e-06
	41.000000	2.778350e-06
	42.000000	2.607038e-06
	43.000000	2.451989e-06
	44.000000	2.311308e-06
	45.000000	2.183347e-06
	46.000000	2.066709e-06
	47.000000	1.960164e-06
	48.000000	1.862651e-06
	49.000000	1.773254e-06
	50.000000	1.691145e-06
	51.000000	1.615617e-06
	52.000000	1.546036e-06
	53.000000	1.481847e-06
	54.000000	1.422536e-06
	55.000000	1.367652e-06
	56.000000	1.316818e-06
	57.000000	1.269672e-06
	58.000000	1.225878e-06
	59.000000	1.185169e-06
	60.000000	1.147257e-06
	61.000000	1.111948e-06
	62.000000	1.078993e-06
	63.000000	1.048217e-06
	64.000000	1.019433e-06
	65.000000	9.925051e-07
	66.000000	9.672731e-07
	67.000000	9.436159e-07
	68.000000	9.214212e-07
	69.000000	9.005687e-07
	70.000000	8.809617e-07
	71.000000	8.625276e-07
	72.000000	8.451786e-07
	73.000000	8.288340e-07
	74.000000	8.134457e-07
	75.000000	7.989396e-07
	76.000000	7.852725e-07
	77.000000	7.723928e-07
	78.000000	7.602589e-07
	79.000000	1.797553e-07
	80.000000	3.799543e-07

#################################################################################################################################################

Energy 80 			# in MeV 
Multiplicity PromptGamma 4.395851
Differential_cross_section PromptGamma 85 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.456813e+00
	2.000000	1.284195e+00
	3.000000	4.188072e-01
	4.000000	1.392632e-01
	5.000000	4.310973e-02
	6.000000	1.238839e-02
	7.000000	3.485048e-03
	8.000000	1.214662e-03
	9.000000	6.488534e-04
	10.000000	5.756519e-04
	11.000000	7.144675e-04
	12.000000	9.555898e-04
	13.000000	7.310357e-04
	14.000000	5.080244e-04
	15.000000	3.662394e-04
	16.000000	2.282035e-04
	17.000000	1.356723e-04
	18.000000	8.393624e-05
	19.000000	5.552303e-05
	20.000000	3.920122e-05
	21.000000	2.924258e-05
	22.000000	2.279686e-05
	23.000000	1.839789e-05
	24.000000	1.525442e-05
	25.000000	1.291849e-05
	26.000000	1.112455e-05
	27.000000	9.708674e-06
	28.000000	8.565379e-06
	29.000000	7.624720e-06
	30.000000	6.838592e-06
	31.000000	6.172969e-06
	32.000000	5.603164e-06
	33.000000	5.110816e-06
	34.000000	4.681982e-06
	35.000000	4.305867e-06
	36.000000	3.973989e-06
	37.000000	3.679602e-06
	38.000000	3.417208e-06
	39.000000	3.182358e-06
	40.000000	2.971357e-06
	41.000000	2.781137e-06
	42.000000	2.609105e-06
	43.000000	2.453102e-06
	44.000000	2.311254e-06
	45.000000	2.181971e-06
	46.000000	2.063885e-06
	47.000000	1.955795e-06
	48.000000	1.856688e-06
	49.000000	1.765638e-06
	50.000000	1.681848e-06
	51.000000	1.604638e-06
	52.000000	1.533381e-06
	53.000000	1.467518e-06
	54.000000	1.406558e-06
	55.000000	1.350073e-06
	56.000000	1.297661e-06
	57.000000	1.248981e-06
	58.000000	1.203717e-06
	59.000000	1.161569e-06
	60.000000	1.122292e-06
	61.000000	1.085640e-06
	62.000000	1.051431e-06
	63.000000	1.019437e-06
	64.000000	9.894980e-07
	65.000000	9.614573e-07
	66.000000	9.351722e-07
	67.000000	9.105080e-07
	68.000000	8.873384e-07
	69.000000	8.655607e-07
	70.000000	8.450719e-07
	71.000000	8.257771e-07
	72.000000	8.075973e-07
	73.000000	7.904597e-07
	74.000000	7.742853e-07
	75.000000	7.590147e-07
	76.000000	7.445903e-07
	77.000000	7.309559e-07
	78.000000	7.180662e-07
	79.000000	7.058774e-07
	80.000000	6.943471e-07
	81.000000	6.834416e-07
	82.000000	6.731276e-07
	83.000000	6.633744e-07
	84.000000	2.153843e-07
	85.000000	2.739906e-07

#################################################################################################################################################

Energy 85 			# in MeV 
Multiplicity PromptGamma 4.523085
Differential_cross_section PromptGamma 90 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.541482e+00
	2.000000	1.298076e+00
	3.000000	4.266733e-01
	4.000000	1.431477e-01
	5.000000	4.469942e-02
	6.000000	1.297667e-02
	7.000000	3.640171e-03
	8.000000	1.271845e-03
	9.000000	6.756229e-04
	10.000000	6.014855e-04
	11.000000	7.527032e-04
	12.000000	1.013668e-03
	13.000000	7.772776e-04
	14.000000	5.407031e-04
	15.000000	3.877614e-04
	16.000000	2.387595e-04
	17.000000	1.403470e-04
	18.000000	8.600473e-05
	19.000000	5.641781e-05
	20.000000	3.954417e-05
	21.000000	2.932174e-05
	22.000000	2.275312e-05
	23.000000	1.830217e-05
	24.000000	1.514272e-05
	25.000000	1.280881e-05
	26.000000	1.102515e-05
	27.000000	9.622668e-06
	28.000000	8.493368e-06
	29.000000	7.565894e-06
	30.000000	6.791531e-06
	31.000000	6.136092e-06
	32.000000	5.574896e-06
	33.000000	5.089695e-06
	34.000000	4.666676e-06
	35.000000	4.295253e-06
	36.000000	3.967069e-06
	37.000000	3.675506e-06
	38.000000	3.415249e-06
	39.000000	3.181906e-06
	40.000000	2.971910e-06
	41.000000	2.782243e-06
	42.000000	2.610421e-06
	43.000000	2.454309e-06
	44.000000	2.312103e-06
	45.000000	2.182242e-06
	46.000000	2.063415e-06
	47.000000	1.954440e-06
	48.000000	1.854332e-06
	49.000000	1.762192e-06
	50.000000	1.677244e-06
	51.000000	1.598832e-06
	52.000000	1.526318e-06
	53.000000	1.459183e-06
	54.000000	1.396950e-06
	55.000000	1.339182e-06
	56.000000	1.285500e-06
	57.000000	1.235556e-06
	58.000000	1.189049e-06
	59.000000	1.145697e-06
	60.000000	1.105233e-06
	61.000000	1.067431e-06
	62.000000	1.032087e-06
	63.000000	9.990095e-07
	64.000000	9.680265e-07
	65.000000	9.389849e-07
	66.000000	9.117232e-07
	67.000000	8.861280e-07
	68.000000	8.620696e-07
	69.000000	8.394351e-07
	70.000000	8.181273e-07
	71.000000	7.980466e-07
	72.000000	7.791147e-07
	73.000000	7.612497e-07
	74.000000	7.443799e-07
	75.000000	7.284386e-07
	76.000000	7.133638e-07
	77.000000	6.991003e-07
	78.000000	6.855964e-07
	79.000000	6.728052e-07
	80.000000	6.606814e-07
	81.000000	6.491862e-07
	82.000000	6.382840e-07
	83.000000	6.279415e-07
	84.000000	6.181264e-07
	85.000000	6.088121e-07
	86.000000	5.999735e-07
	87.000000	5.915863e-07
	88.000000	5.836310e-07
	89.000000	1.897878e-07
	90.000000	2.415067e-07

#################################################################################################################################################

Energy 90 			# in MeV 
Multiplicity PromptGamma 4.581940
Differential_cross_section PromptGamma 95 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.544328e+00
	2.000000	1.331467e+00
	3.000000	4.480837e-01
	4.000000	1.483385e-01
	5.000000	4.719027e-02
	6.000000	1.400244e-02
	7.000000	4.029703e-03
	8.000000	1.386640e-03
	9.000000	7.369626e-04
	10.000000	6.355999e-04
	11.000000	7.951177e-04
	12.000000	1.074157e-03
	13.000000	8.252922e-04
	14.000000	5.748777e-04
	15.000000	4.104873e-04
	16.000000	2.500757e-04
	17.000000	1.454608e-04
	18.000000	8.832803e-05
	19.000000	5.746300e-05
	20.000000	3.997670e-05
	21.000000	2.945321e-05
	22.000000	2.273798e-05
	23.000000	1.821966e-05
	24.000000	1.503431e-05
	25.000000	1.269596e-05
	26.000000	1.091860e-05
	27.000000	9.527228e-06
	28.000000	8.410724e-06
	29.000000	7.495965e-06
	30.000000	6.733442e-06
	31.000000	6.088591e-06
	32.000000	5.536596e-06
	33.000000	5.059274e-06
	34.000000	4.642896e-06
	35.000000	4.276988e-06
	36.000000	3.953369e-06
	37.000000	3.665513e-06
	38.000000	3.408200e-06
	39.000000	3.177193e-06
	40.000000	2.968971e-06
	41.000000	2.780636e-06
	42.000000	2.609735e-06
	43.000000	2.454206e-06
	44.000000	2.312299e-06
	45.000000	2.182506e-06
	46.000000	2.063515e-06
	47.000000	1.954220e-06
	48.000000	1.853633e-06
	49.000000	1.760899e-06
	50.000000	1.675269e-06
	51.000000	1.596075e-06
	52.000000	1.522714e-06
	53.000000	1.454697e-06
	54.000000	1.391528e-06
	55.000000	1.332790e-06
	56.000000	1.278142e-06
	57.000000	1.227209e-06
	58.000000	1.179698e-06
	59.000000	1.135355e-06
	60.000000	1.093905e-06
	61.000000	1.055135e-06
	62.000000	1.018833e-06
	63.000000	9.848207e-07
	64.000000	9.529263e-07
	65.000000	9.229874e-07
	66.000000	8.948650e-07
	67.000000	8.684290e-07
	68.000000	8.435571e-07
	69.000000	8.201353e-07
	70.000000	7.980742e-07
	71.000000	7.772700e-07
	72.000000	7.576396e-07
	73.000000	7.391027e-07
	74.000000	7.215881e-07
	75.000000	7.050259e-07
	76.000000	6.893549e-07
	77.000000	6.745174e-07
	78.000000	6.604611e-07
	79.000000	6.471347e-07
	80.000000	6.344935e-07
	81.000000	6.224960e-07
	82.000000	6.111036e-07
	83.000000	6.002807e-07
	84.000000	5.899938e-07
	85.000000	5.802113e-07
	86.000000	5.709078e-07
	87.000000	5.620556e-07
	88.000000	5.536319e-07
	89.000000	5.456156e-07
	90.000000	5.379854e-07
	91.000000	5.307234e-07
	92.000000	5.238142e-07
	93.000000	5.172415e-07
	94.000000	1.684239e-07
	95.000000	2.143801e-07

#################################################################################################################################################

Energy 95 			# in MeV 
Multiplicity PromptGamma 4.642910
Differential_cross_section PromptGamma 100 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	1.000000	3.583790e+00
	2.000000	1.276495e+00
	3.000000	4.659268e-01
	4.000000	1.495266e-01
	5.000000	4.787401e-02
	6.000000	1.434159e-02
	7.000000	4.131963e-03
	8.000000	1.436167e-03
	9.000000	7.660342e-04
	10.000000	6.634482e-04
	11.000000	8.332126e-04
	12.000000	1.132137e-03
	13.000000	8.721786e-04
	14.000000	6.087859e-04
	15.000000	4.334541e-04
	16.000000	2.617701e-04
	17.000000	1.508838e-04
	18.000000	9.087398e-05
	19.000000	5.866325e-05
	20.000000	4.051652e-05
	21.000000	2.965817e-05
	22.000000	2.277242e-05
	23.000000	1.816979e-05
	24.000000	1.494665e-05
	25.000000	1.259556e-05
	26.000000	1.081879e-05
	27.000000	9.434546e-06
	28.000000	8.328187e-06
	29.000000	7.424412e-06
	30.000000	6.672676e-06
	31.000000	6.037798e-06
	32.000000	5.494762e-06
	33.000000	5.025274e-06
	34.000000	4.615664e-06
	35.000000	4.255517e-06
	36.000000	3.936748e-06
	37.000000	3.652957e-06
	38.000000	3.399014e-06
	39.000000	3.170741e-06
	40.000000	2.964734e-06
	41.000000	2.778144e-06
	42.000000	2.608600e-06
	43.000000	2.454082e-06
	44.000000	2.312884e-06
	45.000000	2.183544e-06
	46.000000	2.064792e-06
	47.000000	1.955543e-06
